"eBird.English.Name.2025","SoIB.Major.Update.Long.Term.Status","SoIB.Major.Update.Current.Status","SoIB.Major.Update.Range.Status","SoIB.Major.Update.Priority.Status"
"Gray-fronted Green-Pigeon","Stable","Trend Inconclusive",NA,"Low"
"Gray-headed Bulbul","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Gray-headed Bullfinch",NA,NA,NA,NA
"Gray-headed Canary-Flycatcher","Decline","Stable",NA,"Low"
"Gray-headed Fish-Eagle",NA,NA,NA,NA
"Gray-headed Lapwing",NA,NA,NA,NA
"Gray-headed Parakeet","Insufficient Data","Insufficient Data",NA,"Moderate"
"Gray-headed Parrotbill","Insufficient Data","Insufficient Data",NA,"Moderate"
"Gray-headed Swamphen",NA,NA,NA,NA
"Gray-headed Woodpecker","Increase","Increase",NA,"Low"
"Gray-hooded Warbler","Trend Inconclusive","Stable",NA,"Low"
"Gray-lored Broadbill","Insufficient Data","Insufficient Data",NA,"Moderate"
"Gray-necked Bunting",NA,NA,NA,NA
"Gray-sided Bush Warbler",NA,NA,NA,NA
"Gray-sided Laughingthrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Gray-sided Thrush",NA,NA,NA,NA
"Gray-tailed Tattler",NA,NA,NA,NA
"Gray-throated Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Gray-throated Martin",NA,NA,NA,NA
"Gray-winged Blackbird","Stable","Stable",NA,"Low"
"Graylag Goose",NA,NA,NA,NA
"Great Barbet","Increase","Trend Inconclusive",NA,"Low"
"Great Cormorant",NA,NA,NA,NA
"Great Crested Grebe",NA,NA,NA,NA
"Great Crested Tern",NA,NA,NA,NA
"Great Eared-Nightjar",NA,NA,NA,NA
"Great Egret",NA,NA,NA,NA
"Great Frigatebird",NA,NA,NA,NA
"Great Gray Shrike",NA,NA,NA,NA
"Great Hornbill","Trend Inconclusive","Stable",NA,"Low"
"Great Indian Bustard",NA,NA,NA,NA
"Great Knot",NA,NA,NA,NA
"Great Myna",NA,NA,NA,NA
"Great Parrotbill","Insufficient Data","Insufficient Data",NA,"High"
"Great Reed Warbler",NA,NA,NA,NA
"Great Rosefinch",NA,NA,NA,NA
"Great Slaty Woodpecker","Insufficient Data","Insufficient Data",NA,"High"
"Great Snipe",NA,NA,NA,NA
"Great Spotted Woodpecker",NA,NA,NA,NA
"Great Thick-knee",NA,NA,NA,NA
"Great White Pelican",NA,NA,NA,NA
"Greater Adjutant",NA,NA,NA,NA
"Greater Coucal",NA,NA,NA,NA
"Greater Flameback","Trend Inconclusive","Rapid Increase",NA,"Low"
"Greater Flamingo",NA,NA,NA,NA
"Greater Hoopoe-Lark",NA,NA,NA,NA
"Greater Necklaced Laughingthrush","Insufficient Data","Insufficient Data",NA,"Low"
"Greater Painted-Snipe",NA,NA,NA,NA
"Greater Racket-tailed Drongo","Trend Inconclusive","Stable",NA,"Low"
"Greater Sand-Plover",NA,NA,NA,NA
"Greater Scaup",NA,NA,NA,NA
"Greater Short-toed Lark",NA,NA,NA,NA
"Greater Spotted Eagle",NA,NA,NA,NA
"Greater White-fronted Goose",NA,NA,NA,NA
"Greater Whitethroat",NA,NA,NA,NA
"Greater Yellownape","Increase","Trend Inconclusive",NA,"Low"
"Green Avadavat",NA,NA,NA,NA
"Green Cochoa","Insufficient Data","Insufficient Data",NA,"Moderate"
"Green Imperial-Pigeon","Trend Inconclusive","Increase",NA,"Low"
"Green Peafowl",NA,NA,NA,NA
"Green Sandpiper",NA,NA,NA,NA
"Green Shrike-Babbler","Insufficient Data","Trend Inconclusive",NA,"Low"
"Green Warbler",NA,NA,NA,NA
"Green-backed Tit",NA,NA,NA,NA
"Green-billed Malkoha","Insufficient Data","Insufficient Data",NA,"Low"
"Green-crowned Warbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Green-tailed Sunbird","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Green-winged Teal",NA,NA,NA,NA
"Greenish Warbler","Trend Inconclusive","Stable",NA,"Low"
"Ground Tit",NA,NA,NA,NA
"Gull-billed Tern",NA,NA,NA,NA
"Hair-crested Drongo","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Hawfinch",NA,NA,NA,NA
"Heart-spotted Woodpecker","Decline","Stable",NA,"Moderate"
"Hen Harrier",NA,NA,NA,NA
"Hill Blue Flycatcher",NA,NA,NA,NA
"Hill Partridge","Stable","Trend Inconclusive",NA,"Low"
"Hill Pigeon",NA,NA,NA,NA
"Hill Prinia",NA,NA,NA,NA
"Hill Swallow",NA,NA,NA,NA
"Himalayan Beautiful Rosefinch",NA,NA,NA,NA
"Himalayan Black-lored Tit","Trend Inconclusive","Stable",NA,"Low"
"Himalayan Bluetail","Decline","Trend Inconclusive",NA,"Moderate"
"Himalayan Bulbul",NA,NA,NA,NA
"Himalayan Buzzard",NA,NA,NA,NA
"Himalayan Cuckoo","Insufficient Data","Trend Inconclusive",NA,"Low"
"Himalayan Cutia","Insufficient Data","Insufficient Data",NA,"Moderate"
"Himalayan Flameback","Insufficient Data","Insufficient Data",NA,"Moderate"
"Himalayan Griffon",NA,NA,NA,NA
"Himalayan Monal","Insufficient Data","Decline",NA,"Moderate"
"Himalayan Owl",NA,NA,NA,NA
"Himalayan Prinia",NA,NA,NA,NA
"Himalayan Quail",NA,NA,NA,NA
"Himalayan Rubythroat",NA,NA,NA,NA
"Himalayan Shortwing","Insufficient Data","Insufficient Data",NA,"Moderate"
"Himalayan Snowcock",NA,NA,NA,NA
"Himalayan Swiftlet","Rapid Decline","Stable",NA,"Moderate"
"Himalayan Thrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Himalayan White-browed Rosefinch","Rapid Decline","Trend Inconclusive",NA,"High"
"Himalayan Woodpecker","Insufficient Data","Stable",NA,"Low"
"Hoary-throated Barwing","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Hodgson's Frogmouth",NA,NA,NA,NA
"Hodgson's Hawk-Cuckoo",NA,NA,NA,NA
"Hodgson's Redstart",NA,NA,NA,NA
"Hodgson's Treecreeper","Insufficient Data","Insufficient Data",NA,"Low"
"Hooded Crow",NA,NA,NA,NA
"Horned Grebe",NA,NA,NA,NA
"Horned Lark",NA,NA,NA,NA
"Horsfield's Bronze-Cuckoo",NA,NA,NA,NA
"House Crow",NA,NA,NA,NA
"House Sparrow",NA,NA,NA,NA
"House Swift",NA,NA,NA,NA
"Hume's Boobook",NA,NA,NA,NA
"Hume's Bush Warbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Hume's Lark",NA,NA,NA,NA
"Hume's Treecreeper",NA,NA,NA,NA
"Hume's Warbler","Stable","Trend Inconclusive",NA,"Low"
"Hume's Wheatear",NA,NA,NA,NA
"Hypocolius",NA,NA,NA,NA
"Ibisbill",NA,NA,NA,NA
"Immaculate Cupwing","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Imperial Eagle",NA,NA,NA,NA
"Indian Blackbird",NA,NA,NA,NA
"Indian Blue Robin","Decline","Trend Inconclusive",NA,"Moderate"
"Indian Bushlark",NA,NA,NA,NA
"Indian Cormorant",NA,NA,NA,NA
"Indian Courser",NA,NA,NA,NA
"Indian Cuckoo","Decline","Stable",NA,"Low"
"Indian Cuckooshrike","Rapid Decline","Stable",NA,"Moderate"
"Indian Golden Oriole",NA,NA,NA,NA
"Indian Grassbird",NA,NA,NA,NA
"Indian Gray Hornbill",NA,NA,NA,NA
"Indian Nightjar",NA,NA,NA,NA
"Indian Nuthatch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Indian Paradise-Flycatcher","Trend Inconclusive","Stable",NA,"Low"
"Indian Peafowl",NA,NA,NA,NA
"Indian Pied Starling",NA,NA,NA,NA
"Indian Pitta","Trend Inconclusive","Stable",NA,"Low"
"Indian Pond-Heron",NA,NA,NA,NA
"Indian Robin",NA,NA,NA,NA
"Indian Roller",NA,NA,NA,NA
"Indian Scimitar-Babbler","Decline","Trend Inconclusive",NA,"Moderate"
"Indian Scops-Owl",NA,NA,NA,NA
"Indian Silverbill",NA,NA,NA,NA
"Indian Skimmer",NA,NA,NA,NA
"Indian Spot-billed Duck",NA,NA,NA,NA
"Indian Spotted Creeper","Insufficient Data","Insufficient Data",NA,"Moderate"
"Indian Spotted Eagle",NA,NA,NA,NA
"Indian Swiftlet","Trend Inconclusive","Stable",NA,"Low"
"Indian Thick-knee",NA,NA,NA,NA
"Indian Vulture","Insufficient Data","Rapid Decline",NA,"Moderate"
"Indian White-eye",NA,NA,NA,NA
"Indian Yellow Tit","Decline","Stable",NA,"Low"
"Indochinese Roller",NA,NA,NA,NA
"Isabelline Shrike",NA,NA,NA,NA
"Isabelline Wheatear",NA,NA,NA,NA
"Jack Snipe",NA,NA,NA,NA
"Japanese Quail",NA,NA,NA,NA
"Japanese Sparrowhawk",NA,NA,NA,NA
"Japanese Thrush",NA,NA,NA,NA
"Javan Pond-Heron",NA,NA,NA,NA
"Jerdon's Babbler",NA,NA,NA,NA
"Jerdon's Baza","Insufficient Data","Trend Inconclusive",NA,"Low"
"Jerdon's Bushchat",NA,NA,NA,NA
"Jerdon's Bushlark",NA,NA,NA,NA
"Jerdon's Courser","Insufficient Data","Insufficient Data",NA,"High"
"Jerdon's Leafbird","Decline","Stable",NA,"Low"
"Jerdon's Nightjar",NA,NA,NA,NA
"Jouanin's Petrel",NA,NA,NA,NA
"Jungle Babbler",NA,NA,NA,NA
"Jungle Bush-Quail",NA,NA,NA,NA
"Jungle Myna",NA,NA,NA,NA
"Jungle Nightjar",NA,NA,NA,NA
"Jungle Owlet","Stable","Trend Inconclusive",NA,"Low"
"Jungle Prinia","Insufficient Data","Trend Inconclusive",NA,"Low"
"Kalij Pheasant","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Kashmir Flycatcher","Insufficient Data","Insufficient Data",NA,"High"
"Kashmir Nutcracker","Insufficient Data","Insufficient Data",NA,"Moderate"
"Kashmir Nuthatch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Kentish Plover",NA,NA,NA,NA
"Knob-billed Duck",NA,NA,NA,NA
"Koklass Pheasant","Insufficient Data","Insufficient Data",NA,"Low"
"Laggar Falcon",NA,NA,NA,NA
"Lanceolated Warbler",NA,NA,NA,NA
"Large Blue Flycatcher","Insufficient Data","Insufficient Data",NA,"High"
"Large Gray Babbler",NA,NA,NA,NA
"Large Hawk-Cuckoo","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Large Niltava","Insufficient Data","Trend Inconclusive",NA,"Low"
"Large Scimitar-Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Large Woodshrike","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Large-billed Crow",NA,NA,NA,NA
"Large-billed Leaf Warbler","Rapid Decline","Trend Inconclusive",NA,"Moderate"
"Large-billed Reed Warbler",NA,NA,NA,NA
"Large-tailed Nightjar",NA,NA,NA,NA
"Laughing Dove",NA,NA,NA,NA
"Legge's Hawk-Eagle","Insufficient Data","Insufficient Data",NA,"Moderate"
"Lemon-rumped Warbler","Decline","Trend Inconclusive",NA,"Moderate"
"Lesser Adjutant",NA,NA,NA,NA
"Lesser Black-backed Gull",NA,NA,NA,NA
"Lesser Coucal",NA,NA,NA,NA
"Lesser Crested Tern",NA,NA,NA,NA
"Lesser Cuckoo","Insufficient Data","Insufficient Data",NA,"Low"
"Lesser Fish-Eagle",NA,NA,NA,NA
"Lesser Flamingo",NA,NA,NA,NA
"Lesser Florican",NA,NA,NA,NA
"Lesser Frigatebird",NA,NA,NA,NA
"Lesser Gray Shrike",NA,NA,NA,NA
"Lesser Kestrel",NA,NA,NA,NA
"Lesser Necklaced Laughingthrush","Insufficient Data","Decline",NA,"Moderate"
"Lesser Noddy",NA,NA,NA,NA
"Lesser Racket-tailed Drongo","Stable","Decline",NA,"Moderate"
"Lesser Shortwing","Insufficient Data","Insufficient Data",NA,"Low"
"Lesser Whistling-Duck",NA,NA,NA,NA
"Lesser White-fronted Goose",NA,NA,NA,NA
"Lesser Whitethroat",NA,NA,NA,NA
"Lesser Yellownape","Stable","Stable",NA,"Low"
"Light-mantled Albatross",NA,NA,NA,NA
"Lineated Barbet","Stable","Stable",NA,"Low"
"Little Bittern",NA,NA,NA,NA
"Little Bunting",NA,NA,NA,NA
"Little Bustard",NA,NA,NA,NA
"Little Cormorant",NA,NA,NA,NA
"Little Crake",NA,NA,NA,NA
"Little Egret",NA,NA,NA,NA
"Little Forktail",NA,NA,NA,NA
"Little Grebe",NA,NA,NA,NA
"Little Gull",NA,NA,NA,NA
"Little Heron",NA,NA,NA,NA
"Little Owl",NA,NA,NA,NA
"Little Pied Flycatcher","Decline","Trend Inconclusive",NA,"Moderate"
"Little Ringed Plover",NA,NA,NA,NA
"Little Spiderhunter","Rapid Decline","Trend Inconclusive",NA,"Moderate"
"Little Stint",NA,NA,NA,NA
"Little Swift",NA,NA,NA,NA
"Little Tern",NA,NA,NA,NA
"Long-billed Bush Warbler",NA,NA,NA,NA
"Long-billed Dowitcher",NA,NA,NA,NA
"Long-billed Pipit",NA,NA,NA,NA
"Long-billed Plover",NA,NA,NA,NA
"Long-billed Thrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Long-billed Wren-Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Long-eared Owl",NA,NA,NA,NA
"Long-legged Buzzard",NA,NA,NA,NA
"Long-tailed Broadbill","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Long-tailed Duck",NA,NA,NA,NA
"Long-tailed Jaeger",NA,NA,NA,NA
"Long-tailed Minivet","Stable","Stable",NA,"Low"
"Long-tailed Parakeet","Decline","Trend Inconclusive",NA,"High"
"Long-tailed Shrike",NA,NA,NA,NA
"Long-tailed Sibia","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Long-tailed Thrush",NA,NA,NA,NA
"Long-toed Stint",NA,NA,NA,NA
"Loten's Sunbird","Stable","Rapid Increase",NA,"Low"
"Malabar Barbet","Stable","Trend Inconclusive",NA,"Low"
"Malabar Gray Hornbill","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Malabar Imperial-Pigeon","Rapid Decline","Trend Inconclusive",NA,"Moderate"
"Malabar Lark",NA,NA,NA,NA
"Malabar Parakeet","Trend Inconclusive","Stable",NA,"Low"
"Malabar Pied-Hornbill","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Malabar Starling","Insufficient Data","Trend Inconclusive",NA,"Low"
"Malabar Trogon","Decline","Stable",NA,"Moderate"
"Malabar Whistling-Thrush",NA,NA,NA,NA
"Malabar Woodshrike","Decline","Trend Inconclusive",NA,"Moderate"
"Malayan Night Heron",NA,NA,NA,NA
"Mallard",NA,NA,NA,NA
"Manchurian Bush Warbler",NA,NA,NA,NA
"Mandarin Duck",NA,NA,NA,NA
"Mangrove Pitta",NA,NA,NA,NA
"Mangrove Whistler",NA,NA,NA,NA
"Manipur Bush-Quail",NA,NA,NA,NA
"Manipur Fulvetta","Insufficient Data","Insufficient Data",NA,"High"
"Marbled Duck",NA,NA,NA,NA
"Maroon Oriole","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Maroon-backed Accentor",NA,NA,NA,NA
"Marsh Babbler",NA,NA,NA,NA
"Marsh Sandpiper",NA,NA,NA,NA
"Masked Booby",NA,NA,NA,NA
"Masked Finfoot",NA,NA,NA,NA
"Masked Shrike",NA,NA,NA,NA
"Meadow Pipit",NA,NA,NA,NA
"Medium Egret",NA,NA,NA,NA
"Merlin",NA,NA,NA,NA
"Mishmi Wren-Babbler","Insufficient Data","Insufficient Data",NA,"High"
"Mistle Thrush",NA,NA,NA,NA
"Mongolian Finch",NA,NA,NA,NA
"Mongolian Gull",NA,NA,NA,NA
"Mongolian Short-toed Lark",NA,NA,NA,NA
"Montagu's Harrier",NA,NA,NA,NA
"Mottled Wood-Owl",NA,NA,NA,NA
"Mount Victoria Babax","Insufficient Data","Insufficient Data",NA,"High"
"Mountain Bamboo-Partridge",NA,NA,NA,NA
"Mountain Bulbul","Stable","Decline",NA,"Moderate"
"Mountain Chiffchaff",NA,NA,NA,NA
"Mountain Hawk-Eagle","Trend Inconclusive","Stable",NA,"Low"
"Mountain Imperial-Pigeon","Insufficient Data","Trend Inconclusive",NA,"Low"
"Mountain Scops-Owl",NA,NA,NA,NA
"Mountain Tailorbird","Insufficient Data","Trend Inconclusive",NA,"Low"
"Moustached Laughingthrush",NA,NA,NA,NA
"Moustached Warbler",NA,NA,NA,NA
"Mrs. Gould's Sunbird","Insufficient Data","Trend Inconclusive",NA,"Low"
"Mrs. Hume's Pheasant",NA,NA,NA,NA
"Mugimaki Flycatcher",NA,NA,NA,NA
"Mute Swan",NA,NA,NA,NA
"Naga Wren-Babbler","Insufficient Data","Insufficient Data",NA,"High"
"Namaqua Dove",NA,NA,NA,NA
"Narcondam Hornbill","Insufficient Data","Insufficient Data",NA,"High"
"Naumann's Thrush",NA,NA,NA,NA
"Nepal Fulvetta","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Nepal House-Martin",NA,NA,NA,NA
"Nicobar Bulbul","Insufficient Data","Insufficient Data",NA,"High"
"Nicobar Imperial-Pigeon","Insufficient Data","Insufficient Data",NA,"Moderate"
"Nicobar Jungle Flycatcher","Insufficient Data","Insufficient Data",NA,"Moderate"
"Nicobar Megapode","Insufficient Data","Insufficient Data",NA,"High"
"Nicobar Parakeet","Insufficient Data","Insufficient Data",NA,"Moderate"
"Nicobar Pigeon","Insufficient Data","Insufficient Data",NA,"Moderate"
"Nicobar Scops-Owl",NA,NA,NA,NA
"Nicobar Serpent-Eagle","Insufficient Data","Insufficient Data",NA,"Moderate"
"Nicobar Sparrowhawk","Insufficient Data","Insufficient Data",NA,"High"
"Nilgiri Flowerpecker",NA,NA,NA,NA
"Nilgiri Flycatcher","Insufficient Data","Insufficient Data",NA,"Moderate"
"Nilgiri Laughingthrush","Decline","Trend Inconclusive",NA,"High"
"Nilgiri Pipit",NA,NA,NA,NA
"Nilgiri Sholakili","Trend Inconclusive","Trend Inconclusive",NA,"High"
"Nilgiri Thrush","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Nilgiri Wood-Pigeon","Trend Inconclusive","Stable",NA,"Low"
"Nordmann's Greenshank",NA,NA,NA,NA
"Northern Lapwing",NA,NA,NA,NA
"Northern Pintail",NA,NA,NA,NA
"Northern Shoveler",NA,NA,NA,NA
"Northern Wheatear",NA,NA,NA,NA
"Olive-backed Pipit",NA,NA,NA,NA
"Orange Bullfinch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Orange Minivet","Decline","Stable",NA,"Moderate"
"Orange-bellied Leafbird","Stable","Decline",NA,"Moderate"
"Orange-breasted Green-Pigeon","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Orange-headed Thrush","Decline","Trend Inconclusive",NA,"Moderate"
"Oriental Bay-Owl",NA,NA,NA,NA
"Oriental Darter",NA,NA,NA,NA
"Oriental Hobby","Insufficient Data","Insufficient Data",NA,"Moderate"
"Oriental Honey-buzzard","Stable","Stable",NA,"Low"
"Oriental Magpie-Robin",NA,NA,NA,NA
"Oriental Pied-Hornbill","Stable","Stable",NA,"Low"
"Oriental Plover",NA,NA,NA,NA
"Oriental Pratincole",NA,NA,NA,NA
"Oriental Reed Warbler",NA,NA,NA,NA
"Oriental Scops-Owl",NA,NA,NA,NA
"Oriental Skylark",NA,NA,NA,NA
"Oriental Turtle-Dove",NA,NA,NA,NA
"Ornate Sunbird","Insufficient Data","Insufficient Data",NA,"Moderate"
"Ortolan Bunting",NA,NA,NA,NA
"Osprey",NA,NA,NA,NA
"Pacific Golden-Plover",NA,NA,NA,NA
"Pacific Reef-Heron",NA,NA,NA,NA
"Pacific Swallow",NA,NA,NA,NA
"Pacific Swift",NA,NA,NA,NA
"Paddyfield Pipit",NA,NA,NA,NA
"Paddyfield Warbler",NA,NA,NA,NA
"Painted Bush-Quail",NA,NA,NA,NA
"Painted Francolin",NA,NA,NA,NA
"Painted Sandgrouse","Insufficient Data","Insufficient Data",NA,"Moderate"
"Painted Spurfowl","Insufficient Data","Insufficient Data",NA,"Moderate"
"Painted Stork",NA,NA,NA,NA
"Palani Laughingthrush","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Pale Blue Flycatcher",NA,NA,NA,NA
"Pale Martin",NA,NA,NA,NA
"Pale Rockfinch",NA,NA,NA,NA
"Pale Rosefinch",NA,NA,NA,NA
"Pale-billed Flowerpecker",NA,NA,NA,NA
"Pale-billed Parrotbill","Insufficient Data","Insufficient Data",NA,"Moderate"
"Pale-capped Pigeon","Insufficient Data","Insufficient Data",NA,"High"
"Pale-chinned Flycatcher","Insufficient Data","Trend Inconclusive",NA,"Low"
"Pale-footed Bush Warbler","Insufficient Data","Insufficient Data",NA,"High"
"Pale-headed Woodpecker","Insufficient Data","Insufficient Data",NA,"Moderate"
"Pale-legged Leaf Warbler",NA,NA,NA,NA
"Pallas's Fish-Eagle",NA,NA,NA,NA
"Pallas's Grasshopper Warbler",NA,NA,NA,NA
"Pallas's Gull",NA,NA,NA,NA
"Pallas's Leaf Warbler",NA,NA,NA,NA
"Pallas's Sandgrouse",NA,NA,NA,NA
"Pallid Harrier",NA,NA,NA,NA
"Pallid Scops-Owl",NA,NA,NA,NA
"Parasitic Jaeger",NA,NA,NA,NA
"Pectoral Sandpiper",NA,NA,NA,NA
"Peregrine Falcon",NA,NA,NA,NA
"Persian Shearwater",NA,NA,NA,NA
"Persian Wheatear",NA,NA,NA,NA
"Pheasant-tailed Jacana",NA,NA,NA,NA
"Pied Avocet",NA,NA,NA,NA
"Pied Bushchat",NA,NA,NA,NA
"Pied Crow",NA,NA,NA,NA
"Pied Cuckoo",NA,NA,NA,NA
"Pied Falconet","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Pied Harrier",NA,NA,NA,NA
"Pied Imperial-Pigeon",NA,NA,NA,NA
"Pied Kingfisher",NA,NA,NA,NA
"Pied Thrush","Insufficient Data","Insufficient Data",NA,"High"
"Pied Triller",NA,NA,NA,NA
"Pied Wheatear",NA,NA,NA,NA
"Pin-striped Tit-Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Pin-tailed Green-Pigeon","Insufficient Data","Trend Inconclusive",NA,"Low"
"Pin-tailed Sandgrouse",NA,NA,NA,NA
"Pin-tailed Snipe",NA,NA,NA,NA
"Pine Bunting",NA,NA,NA,NA
"Pink-browed Rosefinch",NA,NA,NA,NA
"Pink-headed Duck",NA,NA,NA,NA
"Pink-rumped Rosefinch",NA,NA,NA,NA
"Plain Flowerpecker","Insufficient Data","Trend Inconclusive",NA,"Low"
"Plain Leaf Warbler",NA,NA,NA,NA
"Plain Mountain Finch",NA,NA,NA,NA
"Plain Prinia",NA,NA,NA,NA
"Plaintive Cuckoo","Insufficient Data","Insufficient Data",NA,"Low"
"Plum-headed Parakeet","Stable","Stable",NA,"Low"
"Plumbeous Redstart",NA,NA,NA,NA
"Plume-toed Swiftlet",NA,NA,NA,NA
"Pomarine Jaeger",NA,NA,NA,NA
"Puff-throated Babbler","Decline","Trend Inconclusive",NA,"Moderate"
"Purple Cochoa","Insufficient Data","Insufficient Data",NA,"Moderate"
"Purple Heron",NA,NA,NA,NA
"Purple Sunbird",NA,NA,NA,NA
"Purple-rumped Sunbird",NA,NA,NA,NA
"Pygmy Cupwing","Insufficient Data","Trend Inconclusive",NA,"Low"
"Pygmy Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Rain Quail",NA,NA,NA,NA
"Red Avadavat",NA,NA,NA,NA
"Red Collared-Dove",NA,NA,NA,NA
"Red Crossbill",NA,NA,NA,NA
"Red Junglefowl","Stable","Stable",NA,"Low"
"Red Kite",NA,NA,NA,NA
"Red Knot",NA,NA,NA,NA
"Red Phalarope",NA,NA,NA,NA
"Red Spurfowl","Trend Inconclusive","Stable",NA,"Low"
"Red-backed Shrike",NA,NA,NA,NA
"Red-billed Blue-Magpie",NA,NA,NA,NA
"Red-billed Chough",NA,NA,NA,NA
"Red-billed Leiothrix","Rapid Increase","Stable",NA,"Low"
"Red-billed Scimitar-Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Red-billed Starling",NA,NA,NA,NA
"Red-billed Tropicbird",NA,NA,NA,NA
"Red-breasted Flycatcher","Stable","Stable",NA,"Low"
"Red-breasted Goose",NA,NA,NA,NA
"Red-breasted Merganser",NA,NA,NA,NA
"Red-breasted Parakeet","Stable","Stable",NA,"Low"
"Red-crested Pochard",NA,NA,NA,NA
"Red-faced Liocichla","Insufficient Data","Trend Inconclusive",NA,"Low"
"Red-flanked Bluetail",NA,NA,NA,NA
"Red-footed Booby",NA,NA,NA,NA
"Red-footed Falcon",NA,NA,NA,NA
"Red-fronted Rosefinch",NA,NA,NA,NA
"Red-headed Bullfinch","Insufficient Data","Trend Inconclusive",NA,"Low"
"Red-headed Bunting",NA,NA,NA,NA
"Red-headed Trogon","Stable","Trend Inconclusive",NA,"Low"
"Red-headed Vulture","Rapid Decline","Decline",NA,"High"
"Red-legged Crake",NA,NA,NA,NA
"Red-naped Ibis",NA,NA,NA,NA
"Red-necked Falcon",NA,NA,NA,NA
"Red-necked Grebe",NA,NA,NA,NA
"Red-necked Phalarope",NA,NA,NA,NA
"Red-necked Stint",NA,NA,NA,NA
"Red-tailed Minla","Insufficient Data","Trend Inconclusive",NA,"Low"
"Red-tailed Shrike",NA,NA,NA,NA
"Red-tailed Tropicbird",NA,NA,NA,NA
"Red-throated Loon",NA,NA,NA,NA
"Red-throated Pipit",NA,NA,NA,NA
"Red-throated Thrush",NA,NA,NA,NA
"Red-vented Bulbul",NA,NA,NA,NA
"Red-wattled Lapwing",NA,NA,NA,NA
"Red-whiskered Bulbul",NA,NA,NA,NA
"Reed Bunting",NA,NA,NA,NA
"Richard's Pipit",NA,NA,NA,NA
"River Lapwing",NA,NA,NA,NA
"River Tern",NA,NA,NA,NA
"Robin Accentor",NA,NA,NA,NA
"Rock Bunting",NA,NA,NA,NA
"Rock Bush-Quail",NA,NA,NA,NA
"Rock Eagle-Owl",NA,NA,NA,NA
"Rock Pigeon",NA,NA,NA,NA
"Rock Sparrow",NA,NA,NA,NA
"Rook",NA,NA,NA,NA
"Rose-ringed Parakeet",NA,NA,NA,NA
"Roseate Tern",NA,NA,NA,NA
"Rosy Minivet","Insufficient Data","Insufficient Data",NA,"Low"
"Rosy Pipit",NA,NA,NA,NA
"Rosy Starling",NA,NA,NA,NA
"Rough-legged Hawk",NA,NA,NA,NA
"Ruby-cheeked Sunbird","Insufficient Data","Insufficient Data",NA,"Low"
"Ruddy Kingfisher","Insufficient Data","Insufficient Data",NA,"Moderate"
"Ruddy Shelduck",NA,NA,NA,NA
"Ruddy Turnstone",NA,NA,NA,NA
"Ruddy-breasted Crake",NA,NA,NA,NA
"Rufescent Prinia","Insufficient Data","Insufficient Data",NA,"Low"
"Ruff",NA,NA,NA,NA
"Rufous Babbler",NA,NA,NA,NA
"Rufous Sibia","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Rufous Treepie",NA,NA,NA,NA
"Rufous Woodpecker","Trend Inconclusive","Stable",NA,"Low"
"Rufous-backed Dwarf-Kingfisher",NA,NA,NA,NA
"Rufous-backed Redstart",NA,NA,NA,NA
"Rufous-backed Sibia","Insufficient Data","Insufficient Data",NA,"Moderate"
"Rufous-bellied Eagle","Stable","Stable",NA,"Low"
"Rufous-bellied Niltava","Stable","Stable",NA,"Low"
"Rufous-bellied Woodpecker","Insufficient Data","Trend Inconclusive",NA,"Low"
"Rufous-breasted Accentor",NA,NA,NA,NA
"Rufous-breasted Bush-Robin","Insufficient Data","Insufficient Data",NA,"Moderate"
