"eBird.English.Name.2022","eBird.Scientific.Name.2022","eBird.Code","Order","Family","SOIB.Concern.Status","SOIB.Long.Term.Status","SOIB.Current.Status","SOIB.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Long.Term.Analysis","Current.Analysis","Selected.SOIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km2022","mean5km","ci5km","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","proj2023.lci","proj2023.mean","proj2023.rci","proj2024.lci","proj2024.mean","proj2024.rci","proj2025.lci","proj2025.mean","proj2025.rci","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","rangemean","rangelci","rangerci"
"Slender-billed Oriole","Oriolus tenuirostris","slbori1","Passeriformes","Oriolidae (Old World Orioles)",NA,NA,NA,NA,"Diurnal","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Forest & Plantation","Summer Migrant & Localized Winter Migrant",1,NA,NA,"Slender-billed Oriole","Oriolus tenuirostris","Slender-billed Oriole","Oriolus tenuirostris","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black-hooded Oriole","Oriolus xanthornus","blhori1","Passeriformes","Oriolidae (Old World Orioles)","Low","Stable","Uncertain","Large","Diurnal","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Forest & Plantation","Resident & Local Migrant",NA,NA,NA,"Black-hooded Oriole","Oriolus xanthornus","Black-hooded Oriole","Oriolus xanthornus","Least Concern","Schedule-II","","Appendix II",NA,"X","X","X",93,0.333333333333333,0.849462365591398,0.924731182795699,18.0430107526882,1.69089384810515,73.9328401259469,85.2071371541571,98.63981155886,1.28345380320806,3.19056970382781,5.09768560444756,109.937379495154,126.679037220778,146.077643072161,110.281204299341,130.34809168812,154.224355179896,110.555948435357,134.130652888432,162.95575928538,110.789364721855,138.030432617452,172.27537501632,110.997706161067,142.051270077727,182.200198509708,111.191032034701,146.197136444773,192.755523968997,111.375869938462,150.472139603372,203.972417711735,46146,46146,46146
"Maroon Oriole","Oriolus traillii","marori2","Passeriformes","Oriolidae (Old World Orioles)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Forest","Resident & Local Migrant",NA,NA,NA,"Maroon Oriole","Oriolus traillii","Maroon Oriole","Oriolus traillii","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ashy Woodswallow","Artamus fuscus","ashwoo2","Passeriformes","Artamidae (Woodswallows, Bellmagpies, and Allies)","Moderate","Stable","Strong Decline","Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"Ashy Woodswallow","Artamus fuscus","Ashy Woodswallow","Artamus fuscus","Least Concern","Schedule-II","","Appendix II",NA,"","X","X",91,0.307692307692308,0.815934065934066,0.857142857142857,18.3846153846154,1.662090823033,NA,NA,NA,-2.12361817304222,0.0890125141747197,2.30164320139166,78.9732764652975,91.8413932296718,106.956040969026,76.9602360012451,91.952968488007,110.081109913537,74.9523766870136,92.0739876219079,113.402695168836,72.971856240619,92.2044820849622,116.901181245818,71.0305603975844,92.3444860566058,120.567570596827,69.1349121625329,92.4940364549428,124.398681374472,67.2882694035709,92.653172950873,128.394757635363,46117,46110,46124
"White-breasted Woodswallow","Artamus leucorynchus","whbwoo4","Passeriformes","Artamidae (Woodswallows, Bellmagpies, and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,1,"White-breasted Woodswallow","Artamus leucorynchus","White-breasted Woodswallow","Artamus leucoryn","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malabar Woodshrike","Tephrodornis sylvicola","malwoo1","Passeriformes","Vangidae (Vangas, Helmetshrikes, and Allies)","Moderate","Strong Decline","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","Yes","Yes","No","Western Ghats","Forest","Resident",NA,NA,NA,"Malabar Woodshrike","Tephrodornis sylvicola","Malabar Woodshrike","Tephrodornis sylvicola","Least Concern","Schedule-II","","Appendix II",NA,"","","X",66,0.333333333333333,0.681818181818182,0.712121212121212,19.8636363636364,1.78691648236273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37032,37027,37037
"Large Woodshrike","Tephrodornis virgatus","larwoo1","Passeriformes","Vangidae (Vangas, Helmetshrikes, and Allies)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Large Woodshrike","Tephrodornis virgatus","Large Woodshrike","Tephrodornis virgatus","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Woodshrike","Tephrodornis pondicerianus","comwoo1","Passeriformes","Vangidae (Vangas, Helmetshrikes, and Allies)","High","Strong Decline","Strong Decline","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident",1,NA,NA,"Common Woodshrike","Tephrodornis pondicerianus","Common Woodshrike","Tephrodornis pondicerianus","Least Concern","Schedule-II","","Appendix II",NA,"","X","X",79,0.227848101265823,0.525316455696203,0.556962025316456,19.2911392405063,1.7081745472087,NA,NA,NA,-2.47025391027295,1.68337240174064,5.83699871375423,80.594484093379,106.732889431752,141.927835322137,77.8871067955806,108.445003436527,151.854172138255,75.2005034330236,110.220569100706,162.784877307616,72.575660640487,112.061684406564,174.746538128389,70.0332747062867,113.970543517136,187.793850955204,67.5833690765582,115.94944111997,202.000678887151,65.2300879071422,118.0007770034,217.456010140124,38598,38587,38609
"Bar-winged Flycatcher-shrike","Hemipus picatus","bwfshr1","Passeriformes","Vangidae (Vangas, Helmetshrikes, and Allies)","Moderate","Moderate Decline","Uncertain","Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Bar-winged Flycatcher-shrike","Hemipus picatus","Bar-winged Flycatcher-shrike","Hemipus picatus","Least Concern","Schedule-II","","Appendix II",NA,"","","X",60,0.233333333333333,0.55625,0.683333333333333,19.55,1.89034213266569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34609,34607,34611
"Common Iora","Aegithina tiphia","comior1","Passeriformes","Aegithinidae (Ioras)","Moderate","Moderate Decline","Moderate Decline","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident",NA,NA,NA,"Common Iora","Aegithina tiphia","Common Iora","Aegithina tiphia","Least Concern","Schedule-II","","",NA,"","X","X",94,0.297872340425532,0.827127659574468,0.851063829787234,17.8936170212766,1.70186153719218,NA,NA,NA,4.00173684997402,6.6873169320917,9.37289701420938,107.382152209823,131.944495478737,162.299687027576,109.167093562374,139.182062060525,177.715472369025,110.87898787813,146.825815694472,194.81657760492,112.555251774278,154.899042781875,213.726574006048,114.218171272265,163.426391574558,234.600611087696,115.881857595918,172.433953325224,257.620163834723,117.555754562639,181.949348359668,282.991406669517,49065,49065,49065
"White-tailed Iora","Aegithina nigrolutea","whtior1","Passeriformes","Aegithinidae (Ioras)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Forest","Resident",NA,NA,NA,"Marshall's Iora","Aegithina nigrolutea","Marshall's Iora","Aegithina nigrolutea","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-throated Fantail","Rhipidura albicollis","whtfan1","Passeriformes","Rhipiduridae (Fantails)","Low","Uncertain","Uncertain","Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident & Altitudinal Migrant",NA,NA,NA,"White-throated Fantail","Rhipidura albicollis","White-throated Fantail","Rhipidura albicollis","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spot-breasted Fantail","Rhipidura albogularis","spbfan1","Passeriformes","Rhipiduridae (Fantails)","Low","Uncertain","Strong Increase","Large","Diurnal","Diurnal","Invertebrate","Yes","Yes","No","Mainland India","Forest & Plantation","Resident",NA,NA,NA,"Spot-breasted Fantail","Rhipidura albogularis","White-spotted Fantail","Rhipidura albogularis","Least Concern","Schedule-II","","Appendix II",NA,"","","X",2,NA,0.5,0.5,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612,612,612
"White-browed Fantail","Rhipidura aureola","whbfan2","Passeriformes","Rhipiduridae (Fantails)","Low","Stable","Uncertain","Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident & Altitudinal Migrant",NA,NA,NA,"White-browed Fantail","Rhipidura aureola","White-browed Fantail","Rhipidura aureola","Least Concern","Schedule-II","","Appendix II",NA,"","","X",36,0.25,0.3125,0.416666666666667,20.3888888888889,2.25819309390998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17077,17030,17124
"Black Drongo","Dicrurus macrocercus","bladro1","Passeriformes","Dicruridae (Drongos)","Low","Stable","Moderate Decline","Very Large","Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Open Habitat","Resident & Local Migrant",NA,NA,NA,"Black Drongo","Dicrurus macrocercus","Black Drongo","Dicrurus macrocercus","Least Concern","Schedule-II","","",NA,"X","X","X",95,0.4,0.897368421052632,0.947368421052632,17.7473684210526,1.70807608621751,107.258944101863,150.30140940762,210.889168867989,-4.02178590682447,-0.691666895463527,2.63845211589741,72.3227654568736,87.6258989314595,106.468514346847,69.4694654515912,87.1048739749692,109.649344779326,66.688937522655,86.6115082216556,113.082022895808,64.00370384206,86.1453580229681,116.743660391281,61.4236517157121,85.7060045605472,120.625070579294,58.9521219922005,85.2930532668766,124.724677957099,56.5889266955164,84.9061332800851,129.045503304166,46264,46264,46264
"Ashy Drongo","Dicrurus leucophaeus","ashdro1","Passeriformes","Dicruridae (Drongos)","Low","Stable","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Within-India Migrant",NA,NA,NA,"Ashy Drongo","Dicrurus leucophaeus","Ashy Drongo","Dicrurus leucophaeus","Least Concern","Schedule-II","","",NA,"","X","X",89,0.359550561797753,0.825842696629214,0.865168539325843,18.4831460674157,1.68904150192108,NA,NA,NA,0.0640417660300265,3.37308700954227,6.68213225305451,111.755281138562,130.058245576445,151.668780980991,112.210532822678,134.174483003488,160.895095179411,112.608205728301,138.444379118847,170.857780576264,112.978571861445,142.874260936074,181.573748049683,113.339398465539,147.470737515654,193.076015659204,113.701723996586,152.240713389549,205.408217060638,114.07275705221,157.191402661598,218.622010460252,48139,48139,48139
"White-bellied Drongo","Dicrurus caerulescens","whbdro1","Passeriformes","Dicruridae (Drongos)","Moderate","Stable","Strong Decline","Large","Diurnal","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Forest & Plantation","Resident",NA,NA,NA,"White-bellied Drongo","Dicrurus caerulescens","White-bellied Drongo","Dicrurus caerulescens","Least Concern","Schedule-II","","",NA,"X","X","X",33,0.303030303030303,0.397727272727273,0.303030303030303,19.6060606060606,2.52594505857408,41.216921933432,58.4770305852154,83.0153558636109,-6.14587536564992,-2.2096282283624,1.72661890892512,43.7717368819042,68.4559862034932,107.697918257198,39.288313459038,66.5448966988816,113.645720361577,35.2078351426149,64.7139289968578,120.268623830753,31.5262719370857,62.9594024290046,127.542146099716,28.2206938632819,61.2778251990842,135.472882453318,25.2609868309503,59.6658841022896,144.086061037747,22.6152581921047,58.1204348370646,153.419583006527,12723,12718,12728
"Crow-billed Drongo","Dicrurus annectens","crbdro1","Passeriformes","Dicruridae (Drongos)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Summer Migrant",NA,NA,NA,"Crow-billed Drongo","Dicrurus annectens","Crow-billed Drongo","Dicrurus annectens","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bronzed Drongo","Dicrurus aeneus","brodro1","Passeriformes","Dicruridae (Drongos)","Low","Stable","Uncertain","Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Bronzed Drongo","Dicrurus aeneus","Bronzed Drongo","Dicrurus aeneus","Least Concern","Schedule-II","","",NA,"","X","X",92,0.358695652173913,0.81929347826087,0.858695652173913,18.2173913043478,1.67792222829813,NA,NA,NA,5.50551829780348,8.55405486514159,11.6025914324797,146.720031218456,167.079439391807,190.435865439895,153.288853660291,178.671414036402,208.519102238819,160.065334754217,191.083106925363,228.496058998135,167.090297393579,204.373540102236,250.521913049974,174.394058454388,218.606058878028,274.78160191004,182.001587845028,233.848653710028,301.486617215462,189.935136954326,250.174306420091,330.874531816887,49038,49037,49039
"Lesser Racket-tailed Drongo","Dicrurus remifer","lrtdro1","Passeriformes","Dicruridae (Drongos)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Local Migrant",NA,NA,NA,"Lesser Racket-tailed Drongo","Dicrurus remifer","Lesser Racquet-tailed Drongo","Dicrurus remifer","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hair-crested Drongo","Dicrurus hottentottus","hacdro1","Passeriformes","Dicruridae (Drongos)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest & Plantation","Resident & Winter Migrant",NA,NA,NA,"Hair-crested Drongo","Dicrurus hottentottus","Hair-crested Drongo","Dicrurus hottentottus","Least Concern","Schedule-II","","",NA,"","","X",39,0.230769230769231,0.275641025641026,0.384615384615385,21.0512820512821,1.93999199842243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19014,19005,19023
"Andaman Drongo","Dicrurus andamanensis","anddro1","Passeriformes","Dicruridae (Drongos)","Moderate","Data Deficient","Uncertain","Restricted","Diurnal","Diurnal","Invertebrate","No","No","No","Andaman Islands","Forest","Resident",NA,NA,1,"Andaman Drongo","Dicrurus andamanensis","Andaman Drongo","Dicrurus andamanensis","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greater Racket-tailed Drongo","Dicrurus paradiseus","grtdro1","Passeriformes","Dicruridae (Drongos)","Moderate","Moderate Decline","Uncertain","Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Greater Racket-tailed Drongo","Dicrurus paradiseus","Greater Racquet-tailed Drongo","Dicrurus paradiseus","Least Concern","Schedule-II","","",NA,"","X","X",93,0.419354838709677,0.900537634408602,0.935483870967742,18.0537634408602,1.69074822477718,NA,NA,NA,2.55337968619741,4.38550098686678,6.21762228753615,116.917592488009,131.934586737471,148.96631686513,118.953238167911,137.172392694837,158.309113988362,120.958744432305,142.624244611396,168.351076597648,122.958161211565,148.299125555098,179.111512548432,124.965928480526,154.206404961115,190.622262629892,126.991309877326,160.355855631004,202.92346834939,129.040621968272,166.757671495701,216.061558172941,49180,49180,49180
"Black-naped Monarch","Hypothymis azurea","blnmon1","Passeriformes","Monarchidae (Monarch Flycatchers)","Moderate","Moderate Decline","Uncertain","Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident & Within-India Migrant",NA,NA,NA,"Black-naped Monarch","Hypothymis azurea","Black-naped Monarch","Hypothymis azurea","Least Concern","Schedule-II","","Appendix II",NA,"","X","X",83,0.240963855421687,0.69578313253012,0.771084337349398,19.0240963855422,1.73025408655298,NA,NA,NA,4.5338245569015,8.63309131761912,12.7323580783367,133.653437294701,155.641779568448,181.5519761251,138.920710187756,166.237649646794,199.391081840694,144.313834207049,177.578773926186,219.194707591838,149.872659808753,189.719129643835,241.131756717255,155.625182867634,202.716708082593,265.404956340371,161.593227182401,216.633820254207,292.247562798082,167.795331483198,231.537426364237,321.923128229833,41289,41283,41295
"Amur Paradise-Flycatcher","Terpsiphone incei","amupaf1","Passeriformes","Monarchidae (Monarch Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Winter Migrant",NA,1,NA,"Amur Paradise-flycatcher","Terpsiphone incei","Chinese Paradise-flycatcher","Terpsiphone incei","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blyth's Paradise-Flycatcher","Terpsiphone affinis","blypaf1","Passeriformes","Monarchidae (Monarch Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Summer Migrant",NA,NA,NA,"Blyth's Paradise-flycatcher","Terpsiphone affinis","Oriental Paradise-flycatcher","Terpsiphone affinis","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Paradise-Flycatcher","Terpsiphone paradisi","aspfly1","Passeriformes","Monarchidae (Monarch Flycatchers)","Low","Stable","Uncertain","Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident & Within-India Migrant",1,NA,NA,"Indian Paradise-flycatcher","Terpsiphone paradisi","Indian Paradise-flycatcher","Terpsiphone paradisi","Least Concern","Schedule-II","","Appendix II",NA,"","X","X",95,0.336842105263158,0.823684210526316,0.884210526315789,17.7684210526316,1.70012009518975,NA,NA,NA,-2.04526115285654,0.638222835292978,3.3217068234425,92.2393490287085,109.17195900146,129.451733815483,90.0603539184433,109.855484499471,134.346187828191,87.8775699691177,110.560949729445,139.577990041662,85.719831091632,111.288706274808,145.127759492726,83.6026940513796,112.039118985971,150.990260933776,81.5346518383768,112.812566311367,157.168227887954,79.5202336007849,113.609440642573,163.669302247678,47972,47971,47973
"Red-backed Shrike","Lanius collurio","rebshr1","Passeriformes","Laniidae (Shrikes)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Passage Migrant",NA,NA,NA,"Red-backed Shrike","Lanius collurio","Red-backed Shrike","Lanius collurio","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-tailed Shrike","Lanius phoenicuroides","rutshr2","Passeriformes","Laniidae (Shrikes)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Passage Migrant",NA,NA,NA,"Red-tailed Shrike","Lanius phoenicuroides","Red-tailed Shrike","Lanius phoenicuroides","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isabelline Shrike","Lanius isabellinus","isashr1","Passeriformes","Laniidae (Shrikes)","Low","Uncertain","Uncertain","Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Winter Migrant",NA,NA,NA,"Isabelline Shrike","Lanius isabellinus","Isabelline Shrike","Lanius isabellinus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown Shrike","Lanius cristatus","brnshr","Passeriformes","Laniidae (Shrikes)","Low","Stable","Moderate Decline","Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Winter Migrant",NA,NA,NA,"Brown Shrike","Lanius cristatus","Brown Shrike","Lanius cristatus","Least Concern","Schedule-II","","",NA,"","X","X",94,0.361702127659574,0.797872340425532,0.882978723404255,17.9148936170213,1.69414712528281,NA,NA,NA,-0.0905934718696342,4.11913120531878,8.3288558825072,111.140271721729,140.859739075195,179.070046711866,110.513859393199,146.113787092402,194.001735974859,109.798894913286,151.598797235431,210.502549946467,109.043921714328,157.326052661092,228.661080814825,108.276932025635,163.30743744851,248.600491207924,107.514864103163,169.555471053082,270.470473910123,106.768372267412,176.083344867446,294.444096575934,47418,47415,47421
"Burmese Shrike","Lanius collurioides","burshr1","Passeriformes","Laniidae (Shrikes)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Winter Migrant & Localized Summer Migrant",NA,NA,NA,"Burmese Shrike","Lanius collurioides","Burmese Shrike","Lanius collurioides","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bay-backed Shrike","Lanius vittatus","babshr1","Passeriformes","Laniidae (Shrikes)","Moderate","Moderate Decline","Uncertain","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Resident & Local Migrant",1,NA,NA,"Bay-backed Shrike","Lanius vittatus","Bay-backed Shrike","Lanius vittatus","Least Concern","Schedule-II","","",NA,"","","X",58,0.0517241379310345,0.310344827586207,0.431034482758621,19.2413793103448,2.01398381448683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21810,21798,21822
"Long-tailed Shrike","Lanius schach","lotshr1","Passeriformes","Laniidae (Shrikes)","Moderate","Stable","Strong Decline","Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Resident & Within-India Migrant",NA,NA,NA,"Long-tailed Shrike","Lanius schach","Long-tailed Shrike","Lanius schach","Least Concern","Schedule-II","","",NA,"","","X",75,0.146666666666667,0.488333333333333,0.626666666666667,19.56,1.67027493922785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36373,36370,36376
"Gray-backed Shrike","Lanius tephronotus","gybshr1","Passeriformes","Laniidae (Shrikes)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Winter Migrant & Localized Summer Migrant",NA,NA,NA,"Grey-backed Shrike","Lanius tephronotus","Grey-backed Shrike","Lanius tephronotus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Gray Shrike","Lanius excubitor","norshr1","Passeriformes","Laniidae (Shrikes)","High","Strong Decline","Moderate Decline","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Grassland","Resident & Winter Migrant",1,NA,NA,"Great Grey Shrike","Lanius excubitor","Great Grey Shrike","Lanius excubitor","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesser Gray Shrike","Lanius minor","legshr2","Passeriformes","Laniidae (Shrikes)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Grassland","Uncertain",NA,1,NA,"Lesser Grey Shrike","Lanius minor","Lesser Grey Shrike","Lanius minor","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Masked Shrike","Lanius nubicus","masshr1","Passeriformes","Laniidae (Shrikes)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,1,NA,"Masked Shrike","Lanius nubicus","Masked Shrike","Lanius nubicus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
