"eBird.English.Name.2022","eBird.Scientific.Name.2022","eBird.Code","Order","Family","SOIB.Concern.Status","SOIB.Long.Term.Status","SOIB.Current.Status","SOIB.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Long.Term.Analysis","Current.Analysis","Selected.SOIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km2022","mean5km","ci5km","proj2023.lci","proj2023.mean","proj2023.rci","proj2024.lci","proj2024.mean","proj2024.rci","proj2025.lci","proj2025.mean","proj2025.rci","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","rangelci","rangemean","rangerci","SOIBv2.Long.Term.Status","SOIBv2.Current.Status","SOIBv2.Range.Status","SOIBv2.Priority.Status"
"Caspian Plover","Charadrius asiaticus","casplo1","Charadriiformes","Charadriidae (Plovers and Lapwings)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","None","Open Habitat","Winter Migrant",NA,NA,NA,"Caspian Plover","Charadrius asiaticus","Caspian Plover","Charadrius asiaticus","Least Concern","Schedule-II","","Appendix II",NA,"","","",1,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kentish Plover","Charadrius alexandrinus","kenplo1","Charadriiformes","Charadriidae (Plovers and Lapwings)","Moderate","Strong Decline","Uncertain",NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Wetland","Resident & Winter Migrant",1,NA,NA,"Kentish Plover","Charadrius alexandrinus","Kentish Plover","Charadrius alexandrinus","Least Concern","Schedule-II","","Appendix II",800,"","","",468,0.0641025641025641,0.300213675213675,0.384615384615385,10.4145299145299,0.503164447393806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.574,62.637,62.7,NA,NA,"Large",NA
"Common Ringed Plover","Charadrius hiaticula","corplo","Charadriiformes","Charadriidae (Plovers and Lapwings)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","None","Wetland","Winter Migrant",NA,NA,NA,"Common Ringed Plover","Charadrius hiaticula","Common Ringed Plover","Charadrius hiaticula","Least Concern","Schedule-II","","Appendix II",NA,"","","",6,NA,0.333333333333333,0.333333333333333,16.5,5.00344148228663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Long-billed Plover","Charadrius placidus","lobplo1","Charadriiformes","Charadriidae (Plovers and Lapwings)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Wetland","Resident & Winter Migrant",1,NA,NA,"Long-billed Plover","Charadrius placidus","Long-billed Plover","Charadrius placidus","Least Concern","Schedule-II","","Appendix II",NA,"","","",1,NA,1,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.861,0.917,0.973,NA,NA,"Restricted",NA
"Little Ringed Plover","Charadrius dubius","lirplo","Charadriiformes","Charadriidae (Plovers and Lapwings)","Moderate","Moderate Decline","Moderate Decline","Large","Diurnal","Diurnal","Invertebrate","No","No","No","None","Open Habitat","Resident & Winter Migrant",NA,NA,NA,"Little Ringed Plover","Charadrius dubius","Little Ringed Plover","Charadrius dubius","Least Concern","Schedule-II","","Appendix II",1000,"X","X","X",1032,0.0562015503875969,0.325460271317829,0.472868217054264,8.75968992248062,0.321110014181698,57.171662609121,62.3997941804727,68.1394837406775,53.1586405064883,58.9373097107521,65.388850028243,49.4085147018414,55.6693055883974,62.7808296620779,45.9127224817055,52.5847303533408,60.2976609860822,42.6586874879941,49.6731675866207,57.9274033474181,39.6323390771645,46.9247990285436,55.6612887857051,36.8193036515894,44.3303698608084,53.4924111998404,-50.0329753363292,-42.2041260152245,-33.3214117513103,-5.76250204004055,-4.78744543758637,-3.81238883513219,138.012,138.071,138.13,"Decline","Rapid Decline","Very Large","Moderate"
"Oriental Plover","Charadrius veredus","oriplo1","Charadriiformes","Charadriidae (Plovers and Lapwings)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","None","Open Habitat","Uncertain",NA,1,NA,"Oriental Plover","Charadrius veredus","Oriental Plover","Charadrius veredus","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greater Painted-Snipe","Rostratula benghalensis","grpsni1","Charadriiformes","Rostratulidae (Painted-Snipes)","Moderate","Moderate Decline","Uncertain",NA,"24 hour","24 hour","Invertebrate","No","No","No","None","Wetland","Resident",NA,NA,NA,"Greater Painted-snipe","Rostratula benghalensis","Greater Painted-snipe","Rostratula benghalensis","Least Concern","Schedule-II","","",NA,"","","",461,0.0216919739696312,0.273590021691974,0.399132321041215,10.7158351409978,0.509431442814167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.019,93.104,93.189,NA,NA,"Large",NA
"Pheasant-tailed Jacana","Hydrophasianus chirurgus","phtjac1","Charadriiformes","Jacanidae (Jacanas)","Moderate","Moderate Decline","Uncertain",NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Wetland","Resident",NA,NA,NA,"Pheasant-tailed Jacana","Hydrophasianus chirurgus","Pheasant-tailed Jacana","Hydrophasianus chirurgus","Least Concern","Schedule-II","","",1200,"","","",694,0.053314121037464,0.305475504322767,0.45821325648415,9.48126801152738,0.414690641584004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.836,105.896,105.956,NA,NA,"Very Large",NA
"Bronze-winged Jacana","Metopidius indicus","brwjac1","Charadriiformes","Jacanidae (Jacanas)","Low","Stable","Moderate Decline",NA,"Diurnal","Diurnal","Plant & Seed","No","No","No","None","Wetland","Resident",NA,NA,NA,"Bronze-winged Jacana","Metopidius indicus","Bronze-winged Jacana","Metopidius indicus","Least Concern","Schedule-II","","",710,"","","",728,0.043956043956044,0.334478021978022,0.524725274725275,8.36538461538461,0.396387641563305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.17,108.22,108.27,NA,NA,"Very Large",NA
"Whimbrel","Numenius phaeopus","whimbr","Charadriiformes","Scolopacidae (Sandpipers and Allies)","Moderate","Strong Decline","Uncertain",NA,"24 hour","24 hour","Invertebrate","No","No","No","None","Wetland","Winter Migrant",NA,NA,NA,"Whimbrel","Numenius phaeopus","Whimbrel","Numenius phaeopus","Least Concern","Schedule-II","","Appendix II",1000,"","","",33,0.121212121212121,0.359848484848485,0.515151515151515,11.3939393939394,1.88031306617105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.737,9.768,9.799,NA,NA,"Moderate",NA
"Eurasian Curlew","Numenius arquata","eurcur","Charadriiformes","Scolopacidae (Sandpipers and Allies)","Moderate","Strong Decline","Uncertain",NA,"24 hour","24 hour","Omnivore","No","No","No","None","Wetland","Winter Migrant",NA,NA,NA,"Eurasian Curlew","Numenius arquata","Eurasian Curlew","Numenius arquata","Near Threatened","Schedule-II","","Appendix II",1000,"","","",146,0.0958904109589041,0.261130136986301,0.321917808219178,11.0821917808219,0.930856966329761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.492,23.539,23.586,NA,NA,"Moderate",NA
"Bar-tailed Godwit","Limosa lapponica","batgod","Charadriiformes","Scolopacidae (Sandpipers and Allies)","Moderate","Data Deficient","Uncertain",NA,"24 hour","24 hour","Invertebrate","No","No","No","None","Wetland","Winter Migrant",NA,NA,NA,"Bar-tailed Godwit","Limosa lapponica","Bar-tailed Godwit","Limosa lapponica","Near Threatened","Schedule-II","","Appendix II",NA,"","","",18,0.277777777777778,0.305555555555556,0.611111111111111,11.3888888888889,2.28605656348967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.002,3.002,3.002,NA,NA,"Restricted",NA
"Black-tailed Godwit","Limosa limosa","bktgod","Charadriiformes","Scolopacidae (Sandpipers and Allies)","Low","Stable","Uncertain",NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Wetland","Winter Migrant",NA,NA,NA,"Black-tailed Godwit","Limosa limosa","Black-tailed Godwit","Limosa limosa","Near Threatened","Schedule-II","","Appendix II",NA,"","","",469,0.0852878464818763,0.302505330490405,0.402985074626866,9.53304904051173,0.491399746302293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.934,57.987,58.04,NA,NA,"Large",NA
"Ruddy Turnstone","Arenaria interpres","rudtur","Charadriiformes","Scolopacidae (Sandpipers and Allies)","Low","Data Deficient","Uncertain",NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Wetland","Winter Migrant",NA,NA,NA,"Ruddy Turnstone","Arenaria interpres","Ruddy Turnstone","Arenaria interpres","Least Concern","Schedule-II","","Appendix II",1000,"","","",18,0.222222222222222,0.361111111111111,0.611111111111111,11.4444444444444,2.86198350809032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.788,4.816,4.844,NA,NA,"Moderate",NA
"Great Knot","Calidris tenuirostris","grekno","Charadriiformes","Scolopacidae (Sandpipers and Allies)","High","Data Deficient","Data Deficient",NA,"24 hour","24 hour","Omnivore","No","No","No","None","Wetland","Winter Migrant",1,NA,NA,"Great Knot","Calidris tenuirostris","Great Knot","Calidris tenuirostris","Endangered","Schedule-I","","Appendix I",NA,"","","",5,NA,0.45,0.4,16.6,5.28109988544053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.522,1.549,1.576,NA,NA,"Restricted",NA
"Red Knot","Calidris canutus","redkno","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","None","Wetland","Winter Migrant",NA,NA,NA,"Red Knot","Calidris canutus","Red Knot","Calidris canutus","Near Threatened","Schedule-II","","Appendix I",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ruff","Calidris pugnax","ruff","Charadriiformes","Scolopacidae (Sandpipers and Allies)","Low","Stable","Uncertain",NA,"24 hour","24 hour","Invertebrate","No","No","No","None","Wetland","Winter Migrant",NA,NA,NA,"Ruff","Calidris pugnax","Ruff","Calidris pugnax","Least Concern","Schedule-II","","Appendix II",1000,"","","",483,0.0662525879917184,0.298395445134576,0.416149068322981,9.15734989648033,0.48715734428171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.861,55.916,55.971,NA,NA,"Large",NA
"Broad-billed Sandpiper","Calidris falcinellus","brbsan","Charadriiformes","Scolopacidae (Sandpipers and Allies)","Moderate","Data Deficient","Uncertain",NA,"24 hour","24 hour","Invertebrate","No","No","No","None","Wetland","Winter Migrant",NA,NA,NA,"Broad-billed Sandpiper","Calidris falcinellus","Broad-billed Sandpiper","Calidris falcinellus","Least Concern","Schedule-II","","Appendix II",NA,"","","",4,NA,0.4375,0.5,13.25,6.11355597558955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.017,2.017,2.017,NA,NA,"Restricted",NA
"Sharp-tailed Sandpiper","Calidris acuminata","shtsan","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Wetland","Uncertain",NA,1,NA,"Sharp-tailed Sandpiper","Calidris acuminata","Sharp-tailed Sandpiper","Calidris acuminata","Vulnerable","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Curlew Sandpiper","Calidris ferruginea","cursan","Charadriiformes","Scolopacidae (Sandpipers and Allies)","Moderate","Strong Decline","Uncertain",NA,"24 hour","24 hour","Invertebrate","No","No","No","None","Wetland","Winter Migrant",NA,NA,NA,"Curlew Sandpiper","Calidris ferruginea","Curlew Sandpiper","Calidris ferruginea","Near Threatened","Schedule-II","","Appendix II",NA,"","","",58,0.0862068965517241,0.234913793103448,0.258620689655172,12.0344827586207,1.3324671863891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.301,7.301,7.301,NA,NA,"Moderate",NA
"Temminck's Stint","Calidris temminckii","temsti","Charadriiformes","Scolopacidae (Sandpipers and Allies)","Moderate","Moderate Decline","Uncertain",NA,"24 hour","24 hour","Invertebrate","No","No","No","None","Wetland","Winter Migrant",NA,NA,NA,"Temminck's Stint","Calidris temminckii","Temminck's Stint","Calidris temminckii","Least Concern","Schedule-II","","Appendix II",1000,"","","",594,0.0505050505050505,0.302819865319865,0.447811447811448,9.7996632996633,0.446955793341237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.795,88.86,88.925,NA,NA,"Large",NA
"Long-toed Stint","Calidris subminuta","lotsti","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","None","Wetland","Winter Migrant",NA,NA,NA,"Long-toed Stint","Calidris subminuta","Long-toed Stint","Calidris subminuta","Least Concern","Schedule-II","","Appendix II",NA,"","","",2,NA,0.666666666666667,NA,19.5,6.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spoon-billed Sandpiper","Calidris pygmaea","spbsan1","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Wetland","Uncertain",NA,NA,NA,"Spoon-billed Sandpiper","Calidris pygmaea","Spoon-billed Sandpiper","Calidris pygmaea","Critically Endangered","Schedule-I","","Appendix I",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-necked Stint","Calidris ruficollis","rensti","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","None","Wetland","Winter Migrant",NA,NA,NA,"Red-necked Stint","Calidris ruficollis","Red-necked Stint","Calidris ruficollis","Near Threatened","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sanderling","Calidris alba","sander","Charadriiformes","Scolopacidae (Sandpipers and Allies)","Moderate","Data Deficient","Strong Decline",NA,"24 hour","24 hour","Invertebrate","No","No","No","None","Wetland","Winter Migrant",NA,NA,NA,"Sanderling","Calidris alba","Sanderling","Calidris alba","Least Concern","Schedule-II","","Appendix II",1000,"","","",20,0.15,0.25,0.5,11.05,2.6391138464903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.217,3.217,3.217,NA,NA,"Restricted",NA
"Dunlin","Calidris alpina","dunlin","Charadriiformes","Scolopacidae (Sandpipers and Allies)","Moderate","Strong Decline","Uncertain",NA,"24 hour","24 hour","Invertebrate","No","No","No","None","Wetland","Winter Migrant",NA,NA,NA,"Dunlin","Calidris alpina","Dunlin","Calidris alpina","Least Concern","Schedule-II","","Appendix II",1000,"","","",80,0.125,0.1984375,0.275,11.5,1.17258364523103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.397,6.397,6.397,NA,NA,"Moderate",NA
"Little Stint","Calidris minuta","litsti","Charadriiformes","Scolopacidae (Sandpipers and Allies)","Moderate","Strong Decline","Uncertain",NA,"24 hour","24 hour","Invertebrate","No","No","No","None","Wetland","Winter Migrant",NA,NA,NA,"Little Stint","Calidris minuta","Little Stint","Calidris minuta","Least Concern","Schedule-II","","Appendix II",NA,"","","",633,0.0758293838862559,0.308056872037915,0.451816745655608,9.83254344391785,0.42759438727905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.016,92.076,92.136,NA,NA,"Large",NA
"Buff-breasted Sandpiper","Calidris subruficollis","bubsan","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Open Habitat","Uncertain",NA,1,NA,"Buff-breasted Sandpiper","Calidris subruficollis","Buff-breasted Sandpiper","Calidris subruficollis","Near Threatened","Schedule-II","","Appendix I",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pectoral Sandpiper","Calidris melanotos","pecsan","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","Diurnal","Invertebrate","No","No","No","None","Wetland","Passage Migrant",NA,1,NA,"Pectoral Sandpiper","Calidris melanotos","Pectoral Sandpiper","Calidris melanotos","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asian Dowitcher","Limnodromus semipalmatus","asidow1","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Wetland","Winter Migrant",NA,1,NA,"Asian Dowitcher","Limnodromus semipalmatus","Asian Dowitcher","Limnodromus semipalmatus","Near Threatened","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Long-billed Dowitcher","Limnodromus scolopaceus","lobdow","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","None","Wetland","Winter Migrant",NA,1,NA,"Long-billed Dowitcher","Limnodromus scolopaceus","Long-billed Dowitcher","Limnodromus scolopaceus","Least Concern","Schedule-II","","Appendix II",NA,"","","",2,0.5,NA,NA,17.5,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jack Snipe","Lymnocryptes minimus","jacsni","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","None","Wetland","Winter Migrant",NA,NA,NA,"Jack Snipe","Lymnocryptes minimus","Jack Snipe","Lymnocryptes minimus","Least Concern","Schedule-II","","Appendix II",250,"","","",29,0.137931034482759,0.15948275862069,0.172413793103448,14.6551724137931,2.22727060858185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Woodcock","Scolopax rusticola","eurwoo","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","None","Forest & Plantation","Local Migrant",NA,NA,NA,"Eurasian Woodcock","Scolopax rusticola","Eurasian Woodcock","Scolopax rusticola","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solitary Snipe","Gallinago solitaria","solsni1","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Open Habitat","Resident & Winter Migrant",NA,NA,NA,"Solitary Snipe","Gallinago solitaria","Solitary Snipe","Gallinago solitaria","Least Concern","Schedule-II","","Appendix II",1000,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wood Snipe","Gallinago nemoricola","woosni1","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Winter Migrant",NA,NA,NA,"Wood Snipe","Gallinago nemoricola","Wood Snipe","Gallinago nemoricola","Vulnerable","Schedule-I","","Appendix II",70,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Snipe","Gallinago media","gresni1","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","None","Wetland","Uncertain",NA,NA,NA,"Great Snipe","Gallinago media","Great Snipe","Gallinago media","Near Threatened","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Snipe","Gallinago gallinago","comsni","Charadriiformes","Scolopacidae (Sandpipers and Allies)","Low","Stable","Uncertain",NA,"24 hour","24 hour","Invertebrate","No","No","No","None","Wetland","Winter Migrant",NA,NA,NA,"Common Snipe","Gallinago gallinago","Common Snipe","Gallinago gallinago","Least Concern","Schedule-II","","Appendix II",10000,"","","",564,0.049645390070922,0.303856382978723,0.414893617021277,10.4308510638298,0.45829062666712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.166,97.236,97.306,NA,NA,"Large",NA
"Pin-tailed Snipe","Gallinago stenura","pitsni","Charadriiformes","Scolopacidae (Sandpipers and Allies)","Moderate","Moderate Decline","Uncertain",NA,"24 hour","24 hour","Invertebrate","No","No","No","None","Wetland","Winter Migrant",NA,NA,NA,"Pintail Snipe","Gallinago stenura","Pintail Snipe","Gallinago stenura","Least Concern","Schedule-II","","Appendix II",10000,"","","",90,0.111111111111111,0.2125,0.244444444444444,14.1777777777778,1.24485493853913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.576,20.639,20.702,NA,NA,"Moderate",NA
"Swinhoe's Snipe","Gallinago megala","swisni1","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","None","Wetland","Winter Migrant",NA,NA,NA,"Swinhoe's Snipe","Gallinago megala","Swinhoe's Snipe","Gallinago megala","Least Concern","Schedule-II","","Appendix II",1000,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Terek Sandpiper","Xenus cinereus","tersan","Charadriiformes","Scolopacidae (Sandpipers and Allies)","Low","Data Deficient","Uncertain",NA,"24 hour","24 hour","Invertebrate","No","No","No","None","Wetland","Winter Migrant",NA,NA,NA,"Terek Sandpiper","Xenus cinereus","Terek Sandpiper","Xenus cinereus","Least Concern","Schedule-II","","Appendix II",1000,"","","",22,0.0454545454545455,0.329545454545455,0.545454545454545,12.6818181818182,2.59006514697309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.362,6.394,6.426,NA,NA,"Moderate",NA
"Red-necked Phalarope","Phalaropus lobatus","renpha","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Wetland","Winter Migrant",NA,NA,NA,"Red-necked Phalarope","Phalaropus lobatus","Red-necked Phalarope","Phalaropus lobatus","Least Concern","Schedule-II","","Appendix II",NA,"","","",9,0.222222222222222,0.25,NA,11.3333333333333,4.05382672435701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
