"eBird.English.Name.2024","eBird.Scientific.Name.2024","eBird.Code","Order","Family","SoIB.Past.Priority.Status","SoIB.Past.Long.Term.Status","SoIB.Past.Current.Status","SoIB.Past.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km","proj2025.lci","proj2025.mean","proj2025.rci","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","proj2030.lci","proj2030.mean","proj2030.rci","proj2031.lci","proj2031.mean","proj2031.rci","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","rangelci","rangemean","rangerci","SoIB.Latest.Long.Term.Status","SoIB.Latest.Current.Status","SoIB.Latest.Range.Status","SoIB.Latest.Priority.Status","SoIB.Major.Update.Long.Term.Status","SoIB.Major.Update.Current.Status","SoIB.Major.Update.Range.Status","SoIB.Major.Update.Priority.Status"
"Rusty-capped Fulvetta","Schoeniparus dubius","rucful1","Passeriformes","Pellorneidae (Ground Babblers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident",1,NA,NA,"Rusty-capped Fulvetta","Schoeniparus dubius","Rusty-capped Fulvetta","Schoeniparus dubius","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Puff-throated Babbler","Pellorneum ruficeps","putbab1","Passeriformes","Pellorneidae (Ground Babblers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident",NA,NA,NA,"Puff-throated Babbler","Pellorneum ruficeps","Puff-throated Babbler","Pellorneum ruficeps","Least Concern","Schedule-II","","",NA,"","","X",26,0.153846153846154,0.572115384615385,0.615384615384615,15.9615384615385,2.56932180400673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15419,15474,15529,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
"Marsh Babbler","Pellorneum palustre","marbab2","Passeriformes","Pellorneidae (Ground Babblers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","Yes","No","Assam Plains","Wetland","Resident",NA,NA,NA,"Marsh Babbler","Pellorneum palustre","Marsh Babbler","Pellorneum palustre","Vulnerable","Schedule-I","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High",NA,NA,NA,NA
"Spot-throated Babbler","Pellorneum albiventre","sptbab1","Passeriformes","Pellorneidae (Ground Babblers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"Spot-throated Babbler","Pellorneum albiventre","Spot-throated Babbler","Pellorneum albiventre","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buff-breasted Babbler","Pellorneum tickelli","bubbab1","Passeriformes","Pellorneidae (Ground Babblers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Buff-breasted Babbler","Pellorneum tickelli","Buff-breasted Babbler","Pellorneum tickelli","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rufous-vented Grass Babbler","Laticilla burnesii","ruvpri1","Passeriformes","Pellorneidae (Ground Babblers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","Yes","No","Indus Plains","Wetland","Resident",NA,NA,NA,"Rufous-vented Grass Babbler","Laticilla burnesii","Rufous-vented Grass-babbler","Laticilla burnesii","Near Threatened","Schedule-I","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High",NA,NA,NA,NA
"Swamp Grass Babbler","Laticilla cinerascens","swapri1","Passeriformes","Pellorneidae (Ground Babblers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","Yes","No","Assam Plains","Wetland","Resident & Local Migrant",NA,NA,NA,"Swamp Grass Babbler","Laticilla cinerascens","Swamp Grass-babbler","Laticilla cinerascens","Endangered","Schedule-I","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High",NA,NA,NA,NA
"Abbott's Babbler","Malacocincla abbotti","abbbab1","Passeriformes","Pellorneidae (Ground Babblers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Abbott's Babbler","Malacocincla abbotti","Abbott's Babbler","Malacocincla abbotti","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low",NA,NA,NA,NA
"Streaked Wren-Babbler","Gypsophila brevicaudata","stwbab1","Passeriformes","Pellorneidae (Ground Babblers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident",1,NA,NA,"Streaked Wren-Babbler","Gypsophila brevicaudata","Streaked Wren-babbler","Gypsophila brevicaudata","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Eyebrowed Wren-Babbler","Napothera epilepidota","eywbab1","Passeriformes","Pellorneidae (Ground Babblers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",1,NA,NA,"Eyebrowed Wren-Babbler","Napothera epilepidota","Eyebrowed Wren-babbler","Napothera epilepidota","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Long-billed Wren-Babbler","Napothera malacoptila","lbwbab1","Passeriformes","Pellorneidae (Ground Babblers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","Yes","Eastern Himalayas","Forest","Resident",NA,NA,NA,"Long-billed Wren-Babbler","Napothera malacoptila","Long-billed Wren-babbler","Napothera malacoptila","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Brown-cheeked Fulvetta","Alcippe poioicephala","brcful1","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Brown-cheeked Fulvetta","Alcippe poioicephala","Brown-cheeked Fulvetta","Alcippe poioicephala","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Nepal Fulvetta","Alcippe nipalensis","nepful1","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Nepal Fulvetta","Alcippe nipalensis","Nepal Fulvetta","Alcippe nipalensis","Least Concern","Schedule-II","","",NA,"","","X",3,NA,0.444444444444444,0.666666666666667,15,3.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2334,2405,2476,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
"Striated Laughingthrush","Grammatoptila striata","strlau2","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","Yes","Himalayas","Forest","Resident",NA,NA,NA,"Striated Laughingthrush","Grammatoptila striata","Striated Laughingthrush","Grammatoptila striata","Least Concern","Schedule-II","","",NA,"X","X","X",56,0.142857142857143,0.4375,0.553571428571429,12.2678571428571,1.5915993956909,138.239523236665,172.606860643621,216.143473659741,140.27173161163,180.844674068324,234.040526848381,142.267386798272,189.532630934193,253.728300637579,144.261589837682,198.697625967142,275.335558200868,146.277660789567,208.36828394151,299.019169228637,148.331931498042,218.575078295456,324.961008338207,150.436449033533,229.350458355756,353.367124608782,-26.2199133677633,42.917003964766,161.604112557108,-0.0363058211928591,5.67999471827713,11.3962952577471,36766,36912,37058,"Trend Inconclusive","Trend Inconclusive",NA,"Low","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Himalayan Cutia","Cutia nipalensis","cutia1","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident",1,NA,NA,"Himalayan Cutia","Cutia nipalensis","Himalayan Cutia","Cutia nipalensis","Least Concern","Schedule-II","","",NA,"","","X",1,NA,1,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1625,1625,1625,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Moderate"
"Scaly Laughingthrush","Trochalopteron subunicolor","scalau1","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",1,NA,NA,"Scaly Laughingthrush","Trochalopteron subunicolor","Scaly Laughingthrush","Trochalopteron subunicolor","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Brown-capped Laughingthrush","Trochalopteron austeni","brclau1","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","Yes","Eastern Himalayas","Forest","Resident",NA,NA,NA,"Brown-capped Laughingthrush","Trochalopteron austeni","Brown-capped Laughingthrush","Trochalopteron austeni","Least Concern","Schedule-I","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Blue-winged Laughingthrush","Trochalopteron squamatum","blwlau1","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","Yes","Eastern Himalayas","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Blue-winged Laughingthrush","Trochalopteron squamatum","Blue-winged Laughingthrush","Trochalopteron squamatum","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Streaked Laughingthrush","Trochalopteron lineatum","strlau1","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","Yes","Himalayas","Non-specialized","Resident & Altitudinal Migrant",NA,NA,NA,"Streaked Laughingthrush","Trochalopteron lineatum","Streaked Laughingthrush","Trochalopteron lineatum","Least Concern","Schedule-II","","",NA,"","","X",81,0.123456790123457,0.587962962962963,0.728395061728395,10.9506172839506,1.44535439102426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47103,47198,47293,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Moderate"
"Bhutan Laughingthrush","Trochalopteron imbricatum","bhulau1","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","Yes","Eastern Himalayas","Non-specialized","Resident",NA,NA,NA,"Bhutan Laughingthrush","Trochalopteron imbricatum","Bhutan Laughingthrush","Trochalopteron imbricatum","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High",NA,NA,NA,NA
"Striped Laughingthrush","Trochalopteron virgatum","strlau3","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","Yes","Eastern Himalayas","Forest","Resident",NA,NA,NA,"Striped Laughingthrush","Trochalopteron virgatum","Striped Laughingthrush","Trochalopteron virgatum","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Variegated Laughingthrush","Trochalopteron variegatum","varlau1","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Fruit & Nect","No","No","Yes","Himalayas","Forest & Plantation","Resident & Altitudinal Migrant",NA,NA,NA,"Variegated Laughingthrush","Trochalopteron variegatum","Variegated Laughingthrush","Trochalopteron variegatum","Least Concern","Schedule-II","","",NA,"X","X","X",50,0.08,0.3775,0.52,10.64,1.89389317544575,109.104185544776,163.173794800291,246.629341374199,105.464877983756,167.14793871341,268.60241995947,101.897877609186,171.368523544446,293.347133358079,98.4508285074798,175.849306110628,321.110682953201,95.148545560662,180.605119052532,352.206581715468,92.002786451047,185.651954903878,387.01069641202,89.0176761489841,191.007057825279,425.962537776152,-56.2842103724036,27.837111097846,266.556846395836,-5.43362896335684,2.04879297497786,9.53121491331256,29543,29653,29763,"Trend Inconclusive","Trend Inconclusive",NA,"Low","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Black-faced Laughingthrush","Trochalopteron affine","blflau1","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",1,NA,NA,"Black-faced Laughingthrush","Trochalopteron affine","Black-faced Laughingthrush","Trochalopteron affine","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Elliot's Laughingthrush","Trochalopteron elliotii","elllau1","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Uncertain",NA,1,NA,"Elliot's Laughingthrush","Trochalopteron elliotii","Elliot's Laughingthrush","Trochalopteron elliotii","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chestnut-crowned Laughingthrush","Trochalopteron erythrocephalum","chclau2","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","Yes","Himalayas","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Chestnut-crowned Laughingthrush","Trochalopteron erythrocephalum","Chestnut-crowned Laughingthrush","Trochalopteron erythrocephalum","Least Concern","Schedule-II","","",NA,"X","X","X",50,0.12,0.42,0.62,12,1.8146073955542,125.728427058801,171.398499860089,235.153904723069,124.547599178265,177.519250960574,255.147252849637,123.319270261621,183.959068995836,277.366669650691,122.089567445956,190.736815959203,301.984353280177,120.886795820644,197.872624497496,329.216164040654,119.728742751197,205.387991552205,359.317416189304,118.626775558168,213.305879460982,392.582274452907,-44.1044839482583,30.786380145218,216.569470052586,-2.73271442143875,3.5131286365362,9.75897169451115,30300,30407,30514,"Trend Inconclusive","Trend Inconclusive",NA,"Low","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Assam Laughingthrush","Trochalopteron chrysopterum","asslau1","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","Yes","Eastern Himalayas","Forest","Resident",NA,NA,NA,"Assam Laughingthrush","Trochalopteron chrysopterum","Assam Laughingthrush","Trochalopteron chrysopterum","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Banasura Laughingthrush","Montecincla jerdoni","bkclau1","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","","Yes","Yes","No","Western Ghats","Forest","Resident",NA,NA,NA,"Banasura Laughingthrush","Montecincla jerdoni","Banasura Chilappan","Montecincla jerdoni","Endangered","Schedule-I","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High",NA,NA,NA,NA
"Nilgiri Laughingthrush","Montecincla cachinnans","bkclau2","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","Yes","Yes","No","Western Ghats","Forest & Plantation","Resident",NA,NA,NA,"Nilgiri Laughingthrush","Montecincla cachinnans","Nilgiri Chilappan","Montecincla cachinnans","Near Threatened","Schedule-I","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High",NA,NA,NA,NA
"Palani Laughingthrush","Montecincla fairbanki","kerlau2","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Fruit & Nect","Yes","Yes","No","Western Ghats","Forest & Plantation","Resident",NA,NA,NA,"Palani Laughingthrush","Montecincla fairbanki","Palani Chilappan","Montecincla fairbanki","Near Threatened","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Ashambu Laughingthrush","Montecincla meridionalis","kerlau3","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","","Yes","Yes","No","Western Ghats","Forest","Resident",NA,NA,NA,"Ashambu Laughingthrush","Montecincla meridionalis","Ashambu Chilappan","Montecincla meridionalis","Vulnerable","Schedule-I","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High",NA,NA,NA,NA
"Long-tailed Sibia","Heterophasia picaoides","lotsib1","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest","Resident",1,NA,NA,"Long-tailed Sibia","Heterophasia picaoides","Long-tailed Sibia","Heterophasia picaoides","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Rufous Sibia","Heterophasia capistrata","rufsib1","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","Yes","Himalayas","Forest & Plantation","Resident & Altitudinal Migrant",NA,NA,NA,"Rufous Sibia","Heterophasia capistrata","Rufous Sibia","Heterophasia capistrata","Least Concern","Schedule-II","","",NA,"X","X","X",70,0.142857142857143,0.507142857142857,0.685714285714286,11.9428571428571,1.50340876445612,89.4495076247435,111.452407927692,139.268312052866,88.0025746333233,113.188138100829,146.132831981458,86.5324219640461,114.977724879096,153.512895434562,85.0628331540396,116.822823259551,161.410486745773,83.6082368883232,118.725152038197,169.838994154536,82.1775434030532,120.686496319155,178.819512525679,80.7762883670627,122.708710134722,188.378849923397,5.500651633956,78.30313521881,200.277151360159,-2.2104338293331,1.55252782109819,5.31548947152948,40756,40838,40920,"Trend Inconclusive","Trend Inconclusive",NA,"Low","Stable","Trend Inconclusive",NA,"Low"
"Beautiful Sibia","Heterophasia pulchella","beasib1","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","Yes","Eastern Himalayas","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Beautiful Sibia","Heterophasia pulchella","Beautiful Sibia","Heterophasia pulchella","Least Concern","Schedule-II","","",NA,"","","X",1,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Moderate"
"Gray Sibia","Heterophasia gracilis","grysib1","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","Yes","Eastern Himalayas","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Grey Sibia","Heterophasia gracilis","Grey Sibia","Heterophasia gracilis","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Hoary-throated Barwing","Actinodura nipalensis","hotbar1","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","Yes","Eastern Himalayas","Forest","Resident",NA,NA,NA,"Hoary-throated Barwing","Actinodura nipalensis","Hoary-throated Barwing","Sibia nipalensis","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Streak-throated Barwing","Actinodura waldeni","sttbar1","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","Yes","Eastern Himalayas","Forest","Resident",NA,NA,NA,"Streak-throated Barwing","Actinodura waldeni","Streak-throated Barwing","Sibia waldeni","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Blue-winged Minla","Actinodura cyanouroptera","blwmin1","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Blue-winged Minla","Actinodura cyanouroptera","Blue-winged Minla","Siva cyanouroptera","Least Concern","Schedule-II","","",NA,"","","X",29,0.103448275862069,0.435344827586207,0.724137931034483,16.1724137931034,1.94806114166183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24145,24283,24421,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
