"eBird.English.Name.2022","eBird.Scientific.Name.2022","eBird.Code","Order","Family","SOIB.Concern.Status","SOIB.Long.Term.Status","SOIB.Current.Status","SOIB.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Long.Term.Analysis","Current.Analysis","Selected.SOIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km2022","mean5km","ci5km","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","proj2023.lci","proj2023.mean","proj2023.rci","proj2024.lci","proj2024.mean","proj2024.rci","proj2025.lci","proj2025.mean","proj2025.rci","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","rangemean","rangelci","rangerci"
"Red-naped Ibis","Pseudibis papillosa","renibi1","Pelecaniformes","Threskiornithidae (Ibises and Spoonbills)","Low","Strong Increase","Uncertain","Very Large","Diurnal","Diurnal","Omnivore","No","Yes","No","Indian Subcontinent","Non-specialized","Resident",NA,NA,NA,"Red-naped Ibis","Pseudibis papillosa","Red-naped Ibis","Pseudibis papillosa","Least Concern","Schedule-II","","",100,"X","X","X",25,0.08,0.445,0.72,14,2.79027644986418,80.0722542246928,116.237184844465,164.896160801619,1.17211824674752,7.00542891373215,12.8387395807168,134.935879895169,209.767950663252,328.106892889586,132.825341719099,223.403898070737,378.973002398926,130.540124948167,238.025516932141,438.997281319023,128.192456444395,253.71009791085,509.601441478475,125.845454810207,270.541414667598,592.534816517543,123.535840589615,288.610299293147,689.903209640647,121.285388142309,308.01527132628,804.218839447035,15134,15105,15163
"Eurasian Spoonbill","Platalea leucorodia","eurspo1","Pelecaniformes","Threskiornithidae (Ibises and Spoonbills)","Low","Uncertain","Uncertain","Moderate","24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Resident & Local Migrant",NA,NA,NA,"Eurasian Spoonbill","Platalea leucorodia","Eurasian Spoonbill","Platalea leucorodia","Least Concern","Schedule-I","","Appendix II",NA,"","","X",7,0.428571428571429,0.19047619047619,NA,19.2857142857143,3.13466638309938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,1634,1634
"Osprey","Pandion haliaetus","osprey","Accipitriformes","Pandionidae (Osprey)","Low","Uncertain","Uncertain","Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Osprey","Pandion haliaetus","Osprey","Pandion haliaetus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","X",15,0.333333333333333,0.35,0.333333333333333,17.4,2.72392657757143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10432,10363,10501
"Black-winged Kite","Elanus caeruleus","bkskit1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Low","Stable","Strong Decline","Very Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Resident",NA,NA,NA,"Black-winged Kite","Elanus caeruleus","Black-winged Kite","Elanus caeruleus","Least Concern","Schedule-II","Appendix II","Appendix II",NA,"","","X",39,0.205128205128205,0.458333333333333,0.58974358974359,15.3589743589744,1.86857973182689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31840,31760,31920
"Bearded Vulture","Gypaetus barbatus","lammer1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Moderate Decline","Moderate Decline","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Resident & Altitudinal Migrant",NA,NA,NA,"Bearded Vulture","Gypaetus barbatus","Bearded Vulture","Gypaetus barbatus","Near Threatened","Schedule-I","Appendix II","Appendix II",NA,"","","X",61,0.147540983606557,0.385245901639344,0.524590163934426,11.4590163934426,1.65042789562147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35654,35499,35809
"Egyptian Vulture","Neophron percnopterus","egyvul1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","High","Moderate Decline","Strong Decline","Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Resident & Winter Migrant",NA,NA,NA,"Egyptian Vulture","Neophron percnopterus","Egyptian Vulture","Neophron percnopterus","Endangered","Schedule-I","Appendix II","Appendix I",NA,"","","X",61,0.19672131147541,0.415983606557377,0.573770491803279,13.2622950819672,1.5804692769421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32067,31870,32264
"European Honey-buzzard","Pernis apivorus","euhbuz1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,NA,NA,"European Honey Buzzard","Pernis apivorus","European Honey-buzzard","Pernis apivorus","Least Concern","Schedule-II","Appendix II","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental Honey-buzzard","Pernis ptilorhynchus","orihob2","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Low","Stable","Strong Decline","Very Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Forest & Plantation","Resident & Winter Migrant",NA,NA,NA,"Oriental Honey Buzzard","Pernis ptilorhynchus","Oriental Honey-buzzard","Pernis ptilorhynchus","Least Concern","Schedule-II","Appendix II","Appendix II",NA,"","","X",54,0.166666666666667,0.449074074074074,0.62962962962963,14.6296296296296,1.44825200111598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39357,39216,39498
"Jerdon's Baza","Aviceda jerdoni","jerbaz1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Data Deficient","Data Deficient","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident",1,NA,NA,"Jerdon's Baza","Aviceda jerdoni","Jerdon's Baza","Aviceda jerdoni","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black Baza","Aviceda leuphotes","blabaz1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Data Deficient","Uncertain","Restricted","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Within-India Migrant",NA,NA,NA,"Black Baza","Aviceda leuphotes","Black Baza","Aviceda leuphotes","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-headed Vulture","Sarcogyps calvus","rehvul1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","High","Strong Decline","Strong Decline","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Forest","Resident",1,NA,NA,"Red-headed Vulture","Sarcogyps calvus","Red-headed Vulture","Sarcogyps calvus","Critically Endangered","Schedule-I","Appendix II","Appendix I",NA,"X","X","X",42,0.238095238095238,0.327380952380952,0.404761904761905,15.0952380952381,1.82906850580179,6.39731679143653,8.90919482082691,12.1378400560594,-8.3375437299221,-5.20748813283193,-2.07743253574176,38.6151623041825,61.7812081124135,99.5396054151061,33.1399662742194,57.6598198315235,101.302848734732,28.3938259629718,53.8386557573226,103.421793385628,24.3075968991813,50.2943995855116,105.827466869375,20.8027678351045,47.0056434562082,108.484038911355,17.8030112837109,43.9527245731074,111.373557888604,15.2385791295076,41.1175763715276,114.488465702135,28175,27926,28424
"Cinereous Vulture","Aegypius monachus","cinvul1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Data Deficient","Moderate Decline","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Winter Migrant",1,NA,NA,"Cinereous Vulture","Aegypius monachus","Cinereous Vulture","Aegypius monachus","Near Threatened","Schedule-I","Appendix II","Appendix I",NA,"","","X",47,0.148936170212766,0.396276595744681,0.51063829787234,15.063829787234,1.64925823240185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32447,32155,32739
"White-rumped Vulture","Gyps bengalensis","whrvul1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","High","Strong Decline","Strong Decline","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Resident",1,NA,NA,"White-rumped Vulture","Gyps bengalensis","White-rumped Vulture","Gyps bengalensis","Critically Endangered","Schedule-I","Appendix II","Appendix I",NA,"X","X","X",23,0.521739130434783,0.184782608695652,0.217391304347826,15.2608695652174,2.86404667584212,0.165510689544004,0.232205305501556,0.335013285472541,-12.850582954242,-7.96169730658636,-3.07281165893075,14.0875904628661,37.2289799239191,100.100526206823,9.91414029084928,31.2081477056442,100.624531851832,6.95633043151641,26.2116280135287,101.97850611848,4.8748785739725,22.0577499866934,104.015233719418,3.41540129338834,18.5982306136407,106.667137185196,2.39376065445095,15.7118439012356,109.910848135014,1.67900299286075,13.2993245090429,113.750517712777,12674,12554,12794
"Indian Vulture","Gyps indicus","indvul1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","High","Strong Decline","Strong Decline","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","Yes","No","Indian Subcontinent","Forest & Plantation","Resident",NA,NA,NA,"Indian Vulture","Gyps indicus","Indian Vulture","Gyps indicus","Critically Endangered","Schedule-I","Appendix II","Appendix I",NA,"","","X",4,0.5,0.5,NA,19,6.14619665592741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"Slender-billed Vulture","Gyps tenuirostris","slbvul1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","High","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Resident",1,NA,NA,"Slender-billed Vulture","Gyps tenuirostris","Slender-billed Vulture","Gyps tenuirostris","Critically Endangered","Schedule-I","Appendix II","Appendix I",NA,"","","X",7,0.714285714285714,0.142857142857143,NA,17.8571428571429,4.30751281677335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2739,2594,2884
"Himalayan Griffon","Gyps himalayensis","himgri1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Resident & Winter Migrant",NA,NA,NA,"Himalayan Vulture","Gyps himalayensis","Himalayan Griffon","Gyps himalayensis","Near Threatened","Schedule-I","Appendix II","Appendix II",NA,"","","X",90,0.166666666666667,0.554166666666667,0.744444444444444,11.1111111111111,1.36006096817312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42211,42107,42315
"Eurasian Griffon","Gyps fulvus","eurgri1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Strong Decline","Uncertain","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Winter Migrant",NA,NA,NA,"Griffon Vulture","Gyps fulvus","Griffon Vulture","Gyps fulvus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","X",50,0.22,0.355,0.58,14.3,1.71898109355513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32432,32181,32683
"Nicobar Serpent-Eagle","Spilornis klossi","nicsee1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Vertebrate & Carrion","Yes","Yes","No","Nicobar Islands","Forest","Resident",NA,NA,1,"Nicobar Serpent Eagle","Spilornis klossi","Great Nicobar Serpent-eagle","Spilornis klossi","Near Threatened","Schedule-I","Appendix II","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crested Serpent-Eagle","Spilornis cheela","crseag1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Low","Stable","Strong Decline","Very Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Crested Serpent Eagle","Spilornis cheela","Crested Serpent-eagle","Spilornis cheela","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","X",72,0.180555555555556,0.477430555555556,0.652777777777778,12.5694444444444,1.47514221159421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44058,43987,44129
"Andaman Serpent-Eagle","Spilornis elgini","anseag1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","High","Data Deficient","Uncertain","Restricted","Diurnal","Diurnal","Vertebrate & Carrion","Yes","Yes","No","Andaman Islands","Forest","Resident",NA,NA,1,"Andaman Serpent Eagle","Spilornis elgini","Andaman Serpent-eagle","Spilornis elgini","Vulnerable","Schedule-I","Appendix II","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Short-toed Snake-Eagle","Circaetus gallicus","shteag1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","High","Strong Decline","Strong Decline","Very Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Resident",NA,NA,NA,"Short-toed Snake Eagle","Circaetus gallicus","Short-toed Snake-eagle","Circaetus gallicus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","X",21,0.0952380952380952,0.255952380952381,0.285714285714286,18,2.15557571582783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16634,16532,16736
"Changeable Hawk-Eagle","Nisaetus cirrhatus","y00839","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Low","Stable","Moderate Decline","Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Changeable Hawk Eagle","Nisaetus cirrhatus","Changeable Hawk-eagle","Nisaetus cirrhatus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","X",26,0.230769230769231,0.581730769230769,0.769230769230769,16.6538461538462,2.36438651612488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19177,19087,19267
"Mountain Hawk-Eagle","Nisaetus nipalensis","mouhae1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Mountain Hawk Eagle","Nisaetus nipalensis","Mountain Hawk-eagle","Nisaetus nipalensis","Near Threatened","Schedule-I","Appendix II","Appendix II",NA,"","","X",61,0.0983606557377049,0.422131147540984,0.639344262295082,13.344262295082,1.49162601721132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39489,39253,39725
"Legge's Hawk-Eagle","Nisaetus kelaarti","mouhae2","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","Yes","No","Western Ghats & Sri Lanka","Forest","Resident",NA,NA,NA,"Legge's Hawk Eagle","Nisaetus kelaarti","Not at species rank","Nisaetus nipalensis kelaarti","Not Recognised","Schedule-II","Appendix II","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rufous-bellied Eagle","Lophotriorchis kienerii","rubeag2","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Uncertain","Strong Decline","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Rufous-bellied Eagle","Lophotriorchis kienerii","Rufous-bellied Eagle","Lophotriorchis kienerii","Near Threatened","Schedule-I","Appendix II","Appendix II",NA,"","","X",20,0.15,0.3,0.5,18.25,2.36175826562821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16877,16666,17088
"Black Eagle","Ictinaetus malaiensis","blaeag1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Low","Stable","Moderate Decline","Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Black Eagle","Ictinaetus malaiensis","Black Eagle","Ictinaetus malaiensis","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","X",54,0.0925925925925926,0.381944444444444,0.611111111111111,13.8148148148148,1.69172569383298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37278,37139,37417
"Indian Spotted Eagle","Clanga hastata","inseag1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Uncertain","Uncertain","Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Resident & Within-India Migrant",1,NA,NA,"Indian Spotted Eagle","Clanga hastata","Indian Spotted Eagle","Clanga hastata","Vulnerable","Schedule-I","Appendix II","Appendix II",NA,"","X","X",16,0.125,0.28125,0.3125,18.375,2.15358576951712,NA,NA,NA,-12.5489416843053,0.854633598583369,14.258208881472,50.6318987804949,113.874729770762,268.894591509237,44.5959679996501,115.447850288063,319.785846447803,39.366006624299,117.57553330615,384.348643951761,34.8786387471321,120.291063659989,466.14526807426,31.0454846711009,123.636851414507,569.972166871636,27.7768524187303,127.665562614186,702.213063158562,24.9906612123718,132.44153602963,871.345972212278,12902,12775,13029
"Greater Spotted Eagle","Clanga clanga","grseag1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Uncertain","Uncertain","Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Winter Migrant",NA,NA,NA,"Greater Spotted Eagle","Clanga clanga","Greater Spotted Eagle","Clanga clanga","Vulnerable","Schedule-I","Appendix II","Appendix I",NA,"","","X",17,0.117647058823529,0.213235294117647,0.294117647058824,19.1764705882353,1.7241193529604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14329,14233,14425
"Booted Eagle","Hieraaetus pennatus","booeag1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Low","Uncertain","Uncertain","Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,NA,NA,"Booted Eagle","Hieraaetus pennatus","Booted Eagle","Hieraaetus pennatus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","X",34,0.0588235294117647,0.327205882352941,0.529411764705882,15.7352941176471,1.88576465550575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32292,32158,32426
"Tawny Eagle","Aquila rapax","taweag1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","High","Strong Decline","Strong Decline","Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Resident & Winter Migrant",NA,NA,NA,"Tawny Eagle","Aquila rapax","Tawny Eagle","Aquila rapax","Vulnerable","Schedule-I","Appendix II","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steppe Eagle","Aquila nipalensis","steeag1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","High","Uncertain","Uncertain","Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,NA,NA,"Steppe Eagle","Aquila nipalensis","Steppe Eagle","Aquila nipalensis","Endangered","Schedule-I","Appendix II","Appendix I",NA,"","","X",59,0.101694915254237,0.595338983050847,0.813559322033898,14.2372881355932,1.43592771098263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41260,41130,41390
"Imperial Eagle","Aquila heliaca","impeag1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Winter Migrant",NA,NA,NA,"Eastern Imperial Eagle","Aquila heliaca","Eastern Imperial Eagle","Aquila heliaca","Vulnerable","Schedule-I","Appendix I","Appendix I",NA,"","","X",7,0.285714285714286,0.166666666666667,0.142857142857143,21.2857142857143,2.48343847652135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2942,2862,3022
"Golden Eagle","Aquila chrysaetos","goleag","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Data Deficient","Strong Decline","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Alpine & Cold Desert","Local Migrant & Winter Migrant",NA,NA,NA,"Golden Eagle","Aquila chrysaetos","Golden Eagle","Aquila chrysaetos","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","X",35,0.0857142857142857,0.260714285714286,0.428571428571429,12.0571428571429,2.1634630191649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14028,13809,14247
"Bonelli's Eagle","Aquila fasciata","boneag2","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Low","Uncertain","Uncertain","Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"Bonelli's Eagle","Aquila fasciata","Bonelli's Eagle","Aquila fasciata","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","X",54,0.0740740740740741,0.37962962962963,0.648148148148148,14.2222222222222,1.51295460371115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42480,42344,42616
"White-eyed Buzzard","Butastur teesa","whebuz1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Stable","Strong Decline","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Resident & Local Migrant",NA,NA,NA,"White-eyed Buzzard","Butastur teesa","White-eyed Buzzard","Butastur teesa","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","X",16,0.0625,0.375,0.375,16.9375,2.87653372133893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10707,10621,10793
"Rufous-winged Buzzard","Butastur liventer","ruwbuz1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,1,NA,"Rufous-winged Buzzard","Butastur liventer","Rufous-winged Buzzard","Butastur liventer","Least Concern","Recent addition","Appendix II","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-faced Buzzard","Butastur indicus","gyfbuz1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,1,NA,"Grey-faced Buzzard","Butastur indicus","Grey-faced Buzzard","Butastur indicus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Marsh-Harrier","Circus aeruginosus","wemhar1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Low","Stable","Uncertain","Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Winter Migrant",NA,NA,NA,"Western Marsh Harrier","Circus aeruginosus","Western Marsh-harrier","Circus aeruginosus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","X",14,0.214285714285714,0.321428571428571,0.428571428571429,17.2142857142857,2.33523512240697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8291,8232,8350
