"eBird.English.Name.2024","SoIB.Major.Update.Long.Term.Status","SoIB.Major.Update.Current.Status","SoIB.Major.Update.Range.Status","SoIB.Major.Update.Priority.Status"
"Eurasian Eagle-Owl",NA,NA,NA,NA
"Rock Eagle-Owl",NA,NA,NA,NA
"Spot-bellied Eagle-Owl",NA,NA,NA,NA
"Dusky Eagle-Owl","Insufficient Data","Insufficient Data",NA,"Moderate"
"Brown Fish-Owl","Insufficient Data","Insufficient Data",NA,"Low"
"Tawny Fish-Owl",NA,NA,NA,NA
"Buffy Fish-Owl",NA,NA,NA,NA
"Asian Barred Owlet","Insufficient Data","Insufficient Data",NA,"Low"
"Jungle Owlet","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Collared Owlet","Insufficient Data","Insufficient Data",NA,"Low"
"Spotted Owlet",NA,NA,NA,NA
"Little Owl",NA,NA,NA,NA
"Forest Owlet",NA,NA,NA,NA
"Mottled Wood-Owl",NA,NA,NA,NA
"Brown Wood-Owl",NA,NA,NA,NA
"Tawny Owl",NA,NA,NA,NA
"Himalayan Owl",NA,NA,NA,NA
"Long-eared Owl",NA,NA,NA,NA
"Short-eared Owl","Insufficient Data","Insufficient Data",NA,"Low"
"Boreal Owl",NA,NA,NA,NA
"Andaman Boobook",NA,NA,NA,NA
"Brown Boobook",NA,NA,NA,NA
"Hume's Boobook",NA,NA,NA,NA
"Malabar Trogon",NA,NA,NA,NA
"Red-headed Trogon","Insufficient Data","Insufficient Data",NA,"Low"
"Ward's Trogon",NA,NA,NA,NA
"Eurasian Hoopoe","Insufficient Data","Insufficient Data",NA,"Low"
"Great Hornbill","Stable","Trend Inconclusive",NA,"Low"
"Brown Hornbill",NA,NA,NA,NA
"Indian Gray Hornbill","Rapid Increase","Trend Inconclusive",NA,"Low"
"Malabar Gray Hornbill",NA,NA,NA,NA
"Malabar Pied-Hornbill",NA,NA,NA,NA
"Oriental Pied-Hornbill","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-necked Hornbill",NA,NA,NA,NA
"Wreathed Hornbill",NA,NA,NA,NA
"Narcondam Hornbill",NA,NA,NA,NA
"Blyth's Kingfisher",NA,NA,NA,NA
"Common Kingfisher","Insufficient Data","Insufficient Data",NA,"Low"
"Blue-eared Kingfisher",NA,NA,NA,NA
"Black-backed Dwarf-Kingfisher",NA,NA,NA,NA
"Rufous-backed Dwarf-Kingfisher",NA,NA,NA,NA
"Brown-winged Kingfisher",NA,NA,NA,NA
"Stork-billed Kingfisher","Insufficient Data","Insufficient Data",NA,"Low"
"Ruddy Kingfisher",NA,NA,NA,NA
"White-throated Kingfisher","Insufficient Data","Insufficient Data",NA,"Low"
"Black-capped Kingfisher","Insufficient Data","Insufficient Data",NA,"Moderate"
"Collared Kingfisher",NA,NA,NA,NA
"Crested Kingfisher","Insufficient Data","Insufficient Data",NA,"Low"
"Pied Kingfisher","Insufficient Data","Insufficient Data",NA,"Low"
"Blue-bearded Bee-eater","Insufficient Data","Insufficient Data",NA,"Low"
"Asian Green Bee-eater","Insufficient Data","Insufficient Data",NA,"Low"
"Blue-throated Bee-eater",NA,NA,NA,NA
"Blue-cheeked Bee-eater",NA,NA,NA,NA
"Blue-tailed Bee-eater","Insufficient Data","Insufficient Data",NA,"Low"
"European Bee-eater",NA,NA,NA,NA
"Chestnut-headed Bee-eater","Insufficient Data","Insufficient Data",NA,"Low"
"European Roller","Insufficient Data","Insufficient Data",NA,"Low"
"Indian Roller","Insufficient Data","Insufficient Data",NA,"Low"
"Indochinese Roller",NA,NA,NA,NA
"Dollarbird","Insufficient Data","Insufficient Data",NA,"Low"
"Malabar Barbet",NA,NA,NA,NA
"Coppersmith Barbet","Insufficient Data","Insufficient Data",NA,"Low"
"Blue-eared Barbet",NA,NA,NA,NA
"Great Barbet","Insufficient Data","Insufficient Data",NA,"Low"
"Lineated Barbet","Insufficient Data","Insufficient Data",NA,"Low"
"Brown-headed Barbet","Stable","Trend Inconclusive",NA,"Low"
"White-cheeked Barbet",NA,NA,NA,NA
"Golden-throated Barbet",NA,NA,NA,NA
"Blue-throated Barbet","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-rumped Honeyguide","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Eurasian Wryneck","Insufficient Data","Insufficient Data",NA,"Low"
"Speckled Piculet","Insufficient Data","Insufficient Data",NA,"Low"
"White-browed Piculet",NA,NA,NA,NA
"Heart-spotted Woodpecker",NA,NA,NA,NA
"Brown-capped Pygmy Woodpecker","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Gray-capped Pygmy Woodpecker","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-crowned Woodpecker","Insufficient Data","Insufficient Data",NA,"Low"
"Brown-fronted Woodpecker","Stable","Trend Inconclusive",NA,"Low"
"Rufous-bellied Woodpecker","Insufficient Data","Insufficient Data",NA,"Low"
"Fulvous-breasted Woodpecker","Insufficient Data","Insufficient Data",NA,"Low"
"Freckle-breasted Woodpecker",NA,NA,NA,NA
"Stripe-breasted Woodpecker",NA,NA,NA,NA
"Darjeeling Woodpecker",NA,NA,NA,NA
"Great Spotted Woodpecker",NA,NA,NA,NA
"Himalayan Woodpecker","Insufficient Data","Insufficient Data",NA,"Moderate"
"Sind Woodpecker",NA,NA,NA,NA
"Crimson-naped Woodpecker",NA,NA,NA,NA
"Bay Woodpecker",NA,NA,NA,NA
"Greater Flameback","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"White-naped Woodpecker","Insufficient Data","Trend Inconclusive",NA,"Low"
"Rufous Woodpecker","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Pale-headed Woodpecker",NA,NA,NA,NA
"Himalayan Flameback","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Common Flameback",NA,NA,NA,NA
"Black-rumped Flameback","Stable","Trend Inconclusive",NA,"Low"
"Lesser Yellownape","Insufficient Data","Insufficient Data",NA,"Low"
"Streak-throated Woodpecker","Insufficient Data","Insufficient Data",NA,"Low"
"Scaly-bellied Woodpecker","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Gray-headed Woodpecker","Insufficient Data","Insufficient Data",NA,"Low"
"Greater Yellownape","Insufficient Data","Insufficient Data",NA,"Low"
"Great Slaty Woodpecker","Trend Inconclusive","Trend Inconclusive",NA,"High"
"White-bellied Woodpecker",NA,NA,NA,NA
"Andaman Woodpecker",NA,NA,NA,NA
"Collared Falconet","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Pied Falconet",NA,NA,NA,NA
"Lesser Kestrel",NA,NA,NA,NA
"Eurasian Kestrel","Insufficient Data","Insufficient Data",NA,"Low"
"Red-necked Falcon","Insufficient Data","Insufficient Data",NA,"Moderate"
"Red-footed Falcon",NA,NA,NA,NA
"Amur Falcon","Insufficient Data","Insufficient Data",NA,"Low"
"Merlin",NA,NA,NA,NA
"Eurasian Hobby","Insufficient Data","Insufficient Data",NA,"Low"
"Oriental Hobby",NA,NA,NA,NA
"Laggar Falcon",NA,NA,NA,NA
"Saker Falcon",NA,NA,NA,NA
"Peregrine Falcon","Insufficient Data","Insufficient Data",NA,"Low"
"Alexandrine Parakeet","Insufficient Data","Insufficient Data",NA,"Moderate"
"Rose-ringed Parakeet","Insufficient Data","Insufficient Data",NA,"Low"
"Slaty-headed Parakeet","Insufficient Data","Insufficient Data",NA,"Moderate"
"Gray-headed Parakeet",NA,NA,NA,NA
"Plum-headed Parakeet","Increase","Trend Inconclusive",NA,"Low"
"Blossom-headed Parakeet",NA,NA,NA,NA
"Malabar Parakeet",NA,NA,NA,NA
"Derbyan Parakeet",NA,NA,NA,NA
"Red-breasted Parakeet","Insufficient Data","Insufficient Data",NA,"Moderate"
"Nicobar Parakeet",NA,NA,NA,NA
"Long-tailed Parakeet",NA,NA,NA,NA
"Vernal Hanging-Parrot",NA,NA,NA,NA
"Long-tailed Broadbill","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Gray-lored Broadbill",NA,NA,NA,NA
"Blue-naped Pitta",NA,NA,NA,NA
"Blue Pitta",NA,NA,NA,NA
"Indian Pitta","Insufficient Data","Insufficient Data",NA,"Moderate"
"Blue-winged Pitta",NA,NA,NA,NA
"Western Hooded Pitta","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Mangrove Pitta",NA,NA,NA,NA
"White-bellied Minivet",NA,NA,NA,NA
"Small Minivet","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Gray-chinned Minivet",NA,NA,NA,NA
"Short-billed Minivet","Insufficient Data","Insufficient Data",NA,"Low"
"Long-tailed Minivet","Insufficient Data","Insufficient Data",NA,"Low"
"Orange Minivet",NA,NA,NA,NA
"Scarlet Minivet","Insufficient Data","Insufficient Data",NA,"Low"
"Ashy Minivet",NA,NA,NA,NA
"Brown-rumped Minivet",NA,NA,NA,NA
"Rosy Minivet","Insufficient Data","Insufficient Data",NA,"Low"
"Indian Cuckooshrike","Insufficient Data","Insufficient Data",NA,"Low"
"Andaman Cuckooshrike",NA,NA,NA,NA
"Pied Triller",NA,NA,NA,NA
"Black-winged Cuckooshrike","Insufficient Data","Insufficient Data",NA,"Low"
"Black-headed Cuckooshrike","Insufficient Data","Insufficient Data",NA,"Moderate"
"Black-headed Shrike-Babbler",NA,NA,NA,NA
"White-browed Shrike-Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Green Shrike-Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Black-eared Shrike-Babbler",NA,NA,NA,NA
"Clicking Shrike-Babbler",NA,NA,NA,NA
"White-bellied Erpornis","Insufficient Data","Insufficient Data",NA,"Low"
"Mangrove Whistler",NA,NA,NA,NA
"Eurasian Golden Oriole",NA,NA,NA,NA
"Indian Golden Oriole","Insufficient Data","Insufficient Data",NA,"Low"
"Black-naped Oriole",NA,NA,NA,NA
"Slender-billed Oriole",NA,NA,NA,NA
"Black-hooded Oriole","Insufficient Data","Insufficient Data",NA,"Low"
"Maroon Oriole","Insufficient Data","Insufficient Data",NA,"Low"
"Ashy Woodswallow","Insufficient Data","Insufficient Data",NA,"Low"
"White-breasted Woodswallow",NA,NA,NA,NA
"Malabar Woodshrike",NA,NA,NA,NA
"Large Woodshrike","Insufficient Data","Insufficient Data",NA,"Low"
"Common Woodshrike","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Bar-winged Flycatcher-shrike","Insufficient Data","Insufficient Data",NA,"Low"
"Common Iora","Insufficient Data","Insufficient Data",NA,"Low"
"White-tailed Iora",NA,NA,NA,NA
"White-throated Fantail","Insufficient Data","Insufficient Data",NA,"Low"
"Spot-breasted Fantail",NA,NA,NA,NA
"White-browed Fantail","Insufficient Data","Insufficient Data",NA,"Low"
"Black Drongo","Insufficient Data","Insufficient Data",NA,"Low"
"Ashy Drongo","Insufficient Data","Insufficient Data",NA,"Low"
"White-bellied Drongo","Insufficient Data","Insufficient Data",NA,"Moderate"
"Crow-billed Drongo",NA,NA,NA,NA
"Bronzed Drongo","Insufficient Data","Insufficient Data",NA,"Low"
"Lesser Racket-tailed Drongo","Insufficient Data","Insufficient Data",NA,"Low"
"Hair-crested Drongo","Insufficient Data","Insufficient Data",NA,"Low"
"Andaman Drongo",NA,NA,NA,NA
"Greater Racket-tailed Drongo","Insufficient Data","Insufficient Data",NA,"Low"
"Black-naped Monarch","Insufficient Data","Insufficient Data",NA,"Low"
"Amur Paradise-Flycatcher",NA,NA,NA,NA
"Blyth's Paradise-Flycatcher",NA,NA,NA,NA
"Indian Paradise-Flycatcher","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Red-backed Shrike",NA,NA,NA,NA
"Red-tailed Shrike",NA,NA,NA,NA
"Isabelline Shrike","Insufficient Data","Insufficient Data",NA,"Low"
"Brown Shrike","Insufficient Data","Insufficient Data",NA,"Low"
"Burmese Shrike",NA,NA,NA,NA
"Bay-backed Shrike","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Long-tailed Shrike","Insufficient Data","Insufficient Data",NA,"Low"
"Gray-backed Shrike","Insufficient Data","Insufficient Data",NA,"Low"
"Great Gray Shrike","Insufficient Data","Insufficient Data",NA,"Low"
"Lesser Gray Shrike",NA,NA,NA,NA
"Masked Shrike",NA,NA,NA,NA
"Woodchat Shrike",NA,NA,NA,NA
"Eurasian Jay","Insufficient Data","Insufficient Data",NA,"Low"
"Black-headed Jay","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Yellow-billed Blue-Magpie","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Red-billed Blue-Magpie","Insufficient Data","Insufficient Data",NA,"Low"
"Common Green-Magpie","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous Treepie","Stable","Trend Inconclusive",NA,"Low"
"Gray Treepie","Insufficient Data","Insufficient Data",NA,"Low"
"White-bellied Treepie",NA,NA,NA,NA
"Collared Treepie",NA,NA,NA,NA
"Andaman Treepie",NA,NA,NA,NA
"Black-rumped Magpie",NA,NA,NA,NA
"Eurasian Magpie",NA,NA,NA,NA
"Southern Nutcracker","Insufficient Data","Insufficient Data",NA,"Low"
"Kashmir Nutcracker",NA,NA,NA,NA
"Red-billed Chough","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-billed Chough","Insufficient Data","Insufficient Data",NA,"Low"
"Eurasian Jackdaw",NA,NA,NA,NA
"House Crow","Insufficient Data","Insufficient Data",NA,"Low"
"Rook",NA,NA,NA,NA
"Carrion Crow",NA,NA,NA,NA
"Hooded Crow",NA,NA,NA,NA
"Large-billed Crow","Insufficient Data","Insufficient Data",NA,"Low"
"Pied Crow",NA,NA,NA,NA
"Common Raven","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-bellied Fairy-Fantail","Insufficient Data","Insufficient Data",NA,"Low"
"Gray-headed Canary-Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Fire-capped Tit",NA,NA,NA,NA
"Yellow-browed Tit","Insufficient Data","Insufficient Data",NA,"Low"
"Sultan Tit",NA,NA,NA,NA
"Coal Tit","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-naped Tit","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Rufous-vented Tit","Insufficient Data","Insufficient Data",NA,"Moderate"
"Gray-crested Tit","Insufficient Data","Insufficient Data",NA,"Moderate"
"Azure Tit",NA,NA,NA,NA
"Ground Tit",NA,NA,NA,NA
"Green-backed Tit","Insufficient Data","Insufficient Data",NA,"Low"
"Asian Tit","Insufficient Data","Insufficient Data",NA,"Low"
"White-naped Tit",NA,NA,NA,NA
"Himalayan Black-lored Tit","Trend Inconclusive","Stable",NA,"Low"
"Indian Yellow Tit",NA,NA,NA,NA
"Yellow-cheeked Tit",NA,NA,NA,NA
"White-crowned Penduline-Tit",NA,NA,NA,NA
"Greater Hoopoe-Lark",NA,NA,NA,NA
"Rufous-tailed Lark",NA,NA,NA,NA
"Desert Lark",NA,NA,NA,NA
"Black-crowned Sparrow-Lark",NA,NA,NA,NA
"Ashy-crowned Sparrow-Lark","Insufficient Data","Trend Inconclusive",NA,"Low"
"Singing Bushlark",NA,NA,NA,NA
"Bengal Bushlark","Insufficient Data","Trend Inconclusive",NA,"Low"
"Jerdon's Bushlark",NA,NA,NA,NA
"Indian Bushlark","Insufficient Data","Insufficient Data",NA,"Moderate"
"Horned Lark","Insufficient Data","Insufficient Data",NA,"Low"
"Greater Short-toed Lark","Insufficient Data","Insufficient Data",NA,"Low"
"Mongolian Short-toed Lark",NA,NA,NA,NA
"Hume's Lark","Insufficient Data","Insufficient Data",NA,"Moderate"
"Bimaculated Lark",NA,NA,NA,NA
"Tibetan Lark",NA,NA,NA,NA
"Turkestan Short-toed Lark",NA,NA,NA,NA
"Sand Lark","Insufficient Data","Insufficient Data",NA,"Low"
"Eurasian Skylark",NA,NA,NA,NA
"Oriental Skylark","Insufficient Data","Insufficient Data",NA,"Low"
"Crested Lark",NA,NA,NA,NA
"Malabar Lark",NA,NA,NA,NA
"Tawny Lark",NA,NA,NA,NA
"Common Tailorbird","Insufficient Data","Insufficient Data",NA,"Low"
"Dark-necked Tailorbird",NA,NA,NA,NA
"Himalayan Prinia","Insufficient Data","Insufficient Data",NA,"Low"
"Black-throated Prinia",NA,NA,NA,NA
"Rufous-crowned Prinia",NA,NA,NA,NA
"Hill Prinia",NA,NA,NA,NA
"Gray-crowned Prinia","Insufficient Data","Trend Inconclusive",NA,"High"
"Rufous-fronted Prinia",NA,NA,NA,NA
"Rufescent Prinia",NA,NA,NA,NA
"Gray-breasted Prinia","Insufficient Data","Insufficient Data",NA,"Low"
"Delicate Prinia","Insufficient Data","Insufficient Data",NA,"Low"
"Jungle Prinia","Insufficient Data","Insufficient Data",NA,"Moderate"
"Yellow-bellied Prinia","Insufficient Data","Insufficient Data",NA,"Low"
"Ashy Prinia","Stable","Stable",NA,"Low"
"Plain Prinia","Insufficient Data","Insufficient Data",NA,"Low"
"Zitting Cisticola","Insufficient Data","Insufficient Data",NA,"Low"
"Golden-headed Cisticola","Insufficient Data","Insufficient Data",NA,"Moderate"
"Thick-billed Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Booted Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Sykes's Warbler",NA,NA,NA,NA
"Black-browed Reed Warbler",NA,NA,NA,NA
"Moustached Warbler",NA,NA,NA,NA
"Sedge Warbler",NA,NA,NA,NA
"Paddyfield Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Blunt-winged Warbler",NA,NA,NA,NA
"Blyth's Reed Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Large-billed Reed Warbler",NA,NA,NA,NA
"Great Reed Warbler",NA,NA,NA,NA
"Oriental Reed Warbler",NA,NA,NA,NA
"Clamorous Reed Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Pallas's Grasshopper Warbler",NA,NA,NA,NA
"Lanceolated Warbler",NA,NA,NA,NA
"Brown Bush Warbler",NA,NA,NA,NA
"Common Grasshopper Warbler",NA,NA,NA,NA
"Long-billed Bush Warbler",NA,NA,NA,NA
"Chinese Bush Warbler",NA,NA,NA,NA
"Baikal Bush Warbler",NA,NA,NA,NA
"West Himalayan Bush Warbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Spotted Bush Warbler",NA,NA,NA,NA
"Russet Bush Warbler",NA,NA,NA,NA
"Broad-tailed Grassbird",NA,NA,NA,NA
"Bristled Grassbird","Insufficient Data","Insufficient Data",NA,"High"
"Striated Grassbird","Insufficient Data","Insufficient Data",NA,"Low"
"Scaly-breasted Cupwing","Insufficient Data","Insufficient Data",NA,"Low"
"Immaculate Cupwing","Rapid Increase","Trend Inconclusive",NA,"Low"
"Pygmy Cupwing","Insufficient Data","Insufficient Data",NA,"Low"
"Gray-throated Martin","Insufficient Data","Insufficient Data",NA,"Low"
"Bank Swallow","Insufficient Data","Insufficient Data",NA,"Low"
"Pale Martin",NA,NA,NA,NA
"Eurasian Crag-Martin","Insufficient Data","Insufficient Data",NA,"Low"
"Dusky Crag-Martin","Insufficient Data","Insufficient Data",NA,"Low"
"Barn Swallow","Insufficient Data","Insufficient Data",NA,"Low"
"Wire-tailed Swallow","Insufficient Data","Insufficient Data",NA,"Low"
"Hill Swallow",NA,NA,NA,NA
"Pacific Swallow",NA,NA,NA,NA
"Eastern Red-rumped Swallow","Insufficient Data","Insufficient Data",NA,"Low"
"Eastern Red-rumped Swallow",NA,NA,NA,NA
"Streak-throated Swallow","Insufficient Data","Insufficient Data",NA,"Low"
"Western House-Martin",NA,NA,NA,NA
"Asian House-Martin","Insufficient Data","Insufficient Data",NA,"Moderate"
"Nepal House-Martin","Insufficient Data","Insufficient Data",NA,"Low"
"Gray-headed Bulbul",NA,NA,NA,NA
"Black-headed Bulbul",NA,NA,NA,NA
"Andaman Bulbul",NA,NA,NA,NA
"Black-crested Bulbul","Insufficient Data","Insufficient Data",NA,"Low"
"Flame-throated Bulbul",NA,NA,NA,NA
"Crested Finchbill",NA,NA,NA,NA
"Striated Bulbul",NA,NA,NA,NA
"Red-vented Bulbul","Insufficient Data","Insufficient Data",NA,"Low"
"Red-whiskered Bulbul","Insufficient Data","Insufficient Data",NA,"Low"
"White-eared Bulbul",NA,NA,NA,NA
"Himalayan Bulbul","Insufficient Data","Insufficient Data",NA,"Moderate"
"Yellow-throated Bulbul",NA,NA,NA,NA
"Flavescent Bulbul",NA,NA,NA,NA
"White-browed Bulbul",NA,NA,NA,NA
"White-throated Bulbul",NA,NA,NA,NA
"Gray-eyed Bulbul",NA,NA,NA,NA
"Cachar Bulbul",NA,NA,NA,NA
"Yellow-browed Bulbul",NA,NA,NA,NA
"Black Bulbul","Insufficient Data","Insufficient Data",NA,"Low"
"Square-tailed Bulbul",NA,NA,NA,NA
"Nicobar Bulbul",NA,NA,NA,NA
"Ashy Bulbul","Insufficient Data","Insufficient Data",NA,"Low"
"Mountain Bulbul","Insufficient Data","Insufficient Data",NA,"Low"
"Wood Warbler",NA,NA,NA,NA
"Ashy-throated Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Buff-barred Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-browed Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Hume's Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Brooks's Leaf Warbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Chinese Leaf Warbler",NA,NA,NA,NA
"Pallas's Leaf Warbler",NA,NA,NA,NA
"Lemon-rumped Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Sichuan Leaf Warbler",NA,NA,NA,NA
"Tytler's Leaf Warbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Sulphur-bellied Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Tickell's Leaf Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Dusky Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Smoky Warbler",NA,NA,NA,NA
"Plain Leaf Warbler",NA,NA,NA,NA
"Buff-throated Warbler",NA,NA,NA,NA
"Willow Warbler",NA,NA,NA,NA
"Mountain Chiffchaff",NA,NA,NA,NA
"Common Chiffchaff","Insufficient Data","Insufficient Data",NA,"Low"
"White-spectacled Warbler",NA,NA,NA,NA
"Gray-cheeked Warbler",NA,NA,NA,NA
"Green-crowned Warbler",NA,NA,NA,NA
"Gray-crowned Warbler",NA,NA,NA,NA
"Whistler's Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Green Warbler",NA,NA,NA,NA
"Greenish Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Two-barred Warbler",NA,NA,NA,NA
"Large-billed Leaf Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Pale-legged Leaf Warbler",NA,NA,NA,NA
"Sakhalin Leaf Warbler",NA,NA,NA,NA
"Arctic Warbler",NA,NA,NA,NA
"Chestnut-crowned Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-vented Warbler",NA,NA,NA,NA
"Western Crowned Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Blyth's Leaf Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Claudia's Leaf Warbler",NA,NA,NA,NA
"Gray-hooded Warbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Pale-footed Bush Warbler","Insufficient Data","Insufficient Data",NA,"High"
"Asian Stubtail",NA,NA,NA,NA
"Gray-bellied Tesia","Insufficient Data","Insufficient Data",NA,"Low"
"Slaty-bellied Tesia",NA,NA,NA,NA
"Chestnut-crowned Bush Warbler",NA,NA,NA,NA
"Gray-sided Bush Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Chestnut-headed Tesia","Insufficient Data","Insufficient Data",NA,"Low"
"Cetti's Warbler",NA,NA,NA,NA
"Yellow-bellied Warbler",NA,NA,NA,NA
"Rufous-faced Warbler",NA,NA,NA,NA
"Black-faced Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Mountain Tailorbird",NA,NA,NA,NA
"Broad-billed Warbler",NA,NA,NA,NA
"Manchurian Bush Warbler",NA,NA,NA,NA
"Brownish-flanked Bush Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Hume's Bush Warbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Aberrant Bush Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"White-browed Tit-Warbler",NA,NA,NA,NA
"Crested Tit-Warbler",NA,NA,NA,NA
"White-cheeked Tit",NA,NA,NA,NA
"Black-throated Tit","Insufficient Data","Insufficient Data",NA,"Low"
"White-throated Tit","Insufficient Data","Insufficient Data",NA,"Moderate"
"Black-browed Tit",NA,NA,NA,NA
"Eurasian Blackcap",NA,NA,NA,NA
"Garden Warbler",NA,NA,NA,NA
"Barred Warbler",NA,NA,NA,NA
"Lesser Whitethroat","Insufficient Data","Insufficient Data",NA,"Low"
"Eastern Orphean Warbler",NA,NA,NA,NA
"Asian Desert Warbler",NA,NA,NA,NA
"Greater Whitethroat",NA,NA,NA,NA
"Fire-tailed Myzornis",NA,NA,NA,NA
"Golden-breasted Fulvetta",NA,NA,NA,NA
"Yellow-eyed Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Jerdon's Babbler",NA,NA,NA,NA
"Brown-throated Fulvetta",NA,NA,NA,NA
"White-browed Fulvetta","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Manipur Fulvetta",NA,NA,NA,NA
"Black-breasted Parrotbill",NA,NA,NA,NA
"Spot-breasted Parrotbill",NA,NA,NA,NA
"Great Parrotbill","Insufficient Data","Insufficient Data",NA,"High"
"Brown Parrotbill",NA,NA,NA,NA
"Gray-headed Parrotbill",NA,NA,NA,NA
"White-breasted Parrotbill",NA,NA,NA,NA
"Rufous-headed Parrotbill",NA,NA,NA,NA
"Fulvous Parrotbill",NA,NA,NA,NA
"Black-throated Parrotbill","Insufficient Data","Insufficient Data",NA,"Moderate"
"Pale-billed Parrotbill",NA,NA,NA,NA
"Striated Yuhina",NA,NA,NA,NA
"Black-chinned Yuhina","Insufficient Data","Insufficient Data",NA,"Low"
"Whiskered Yuhina","Insufficient Data","Insufficient Data",NA,"Low"
"White-naped Yuhina",NA,NA,NA,NA
"Stripe-throated Yuhina","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-vented Yuhina",NA,NA,NA,NA
"Chestnut-flanked White-eye",NA,NA,NA,NA
"Indian White-eye","Insufficient Data","Insufficient Data",NA,"Low"
"Chestnut-capped Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Tawny-bellied Babbler","Insufficient Data","Trend Inconclusive",NA,"Low"
"Dark-fronted Babbler",NA,NA,NA,NA
"Pin-striped Tit-Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Golden Babbler",NA,NA,NA,NA
"Black-chinned Babbler","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Rufous-capped Babbler",NA,NA,NA,NA
"Rufous-fronted Babbler",NA,NA,NA,NA
"Rufous-throated Wren-Babbler",NA,NA,NA,NA
"Mishmi Wren-Babbler",NA,NA,NA,NA
"Bar-winged Wren-Babbler",NA,NA,NA,NA
"Naga Wren-Babbler",NA,NA,NA,NA
"Chin Hills Wren-Babbler",NA,NA,NA,NA
"Tawny-breasted Wren-Babbler",NA,NA,NA,NA
"Black-crowned Scimitar-Babbler",NA,NA,NA,NA
"Brown-crowned Scimitar-Babbler",NA,NA,NA,NA
"Red-billed Scimitar-Babbler",NA,NA,NA,NA
"Slender-billed Scimitar-Babbler",NA,NA,NA,NA
"Streak-breasted Scimitar-Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"White-browed Scimitar-Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Indian Scimitar-Babbler",NA,NA,NA,NA
"Large Scimitar-Babbler",NA,NA,NA,NA
