"eBird.English.Name.2024","eBird.Scientific.Name.2024","eBird.Code","Order","Family","SoIB.Past.Priority.Status","SoIB.Past.Long.Term.Status","SoIB.Past.Current.Status","SoIB.Past.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km","proj2025.lci","proj2025.mean","proj2025.rci","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","proj2030.lci","proj2030.mean","proj2030.rci","proj2031.lci","proj2031.mean","proj2031.rci","proj2032.lci","proj2032.mean","proj2032.rci","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","rangelci","rangemean","rangerci","SoIB.Latest.Long.Term.Status","SoIB.Latest.Current.Status","SoIB.Latest.Range.Status","SoIB.Latest.Priority.Status","SoIB.Major.Update.Long.Term.Status","SoIB.Major.Update.Current.Status","SoIB.Major.Update.Range.Status","SoIB.Major.Update.Priority.Status"
"Bank Myna","Acridotheres ginginianus","banmyn1","Passeriformes","Sturnidae (Starlings)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","Yes","No","Indian Subcontinent","Non-specialized","Resident",NA,NA,NA,"Bank Myna","Acridotheres ginginianus","Bank Myna","Acridotheres ginginianus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Jungle Myna","Acridotheres fuscus","junmyn1","Passeriformes","Sturnidae (Starlings)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"Jungle Myna","Acridotheres fuscus","Jungle Myna","Acridotheres fuscus","Least Concern","Schedule-II","","",NA,"","","X",29,0.0689655172413793,0.370689655172414,0.551724137931034,7.10344827586207,1.57253387321288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24846,24913,24980,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
"Collared Myna","Acridotheres albocinctus","colmyn1","Passeriformes","Sturnidae (Starlings)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Open Habitat","Resident",NA,1,NA,"Collared Myna","Acridotheres albocinctus","Collared Myna","Acridotheres albocinctus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Myna","Acridotheres grandis","whvmyn1","Passeriformes","Sturnidae (Starlings)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Resident",NA,NA,NA,"Great Myna","Acridotheres grandis","Great Myna","Acridotheres grandis","Least Concern","Schedule-II","","",NA,"","","X",29,NA,0.323275862068966,0.482758620689655,7.6551724137931,1.55720900366455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27863,28090,28317,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
"Spot-winged Starling","Saroglossa spilopterus","spwsta1","Passeriformes","Sturnidae (Starlings)",NA,NA,NA,NA,"Diurnal","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Forest & Plantation","Within-India Migrant",NA,NA,NA,"Spot-winged Starling","Saroglossa spilopterus","Spot-winged Starling","Saroglossa spilopterus","Least Concern","Schedule-II","","Appendix II",NA,"","","X",17,NA,0.213235294117647,0.470588235294118,7.64705882352941,1.87862203788992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9893,9893,9893,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Moderate"
"Grandala","Grandala coelicolor","granda1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Alpine & Cold Desert","Resident & Altitudinal Migrant",1,NA,NA,"Grandala","Grandala coelicolor","Grandala","Grandala coelicolor","Least Concern","Schedule-II","","",NA,"","","X",1,NA,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2654,2667,2680,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Moderate"
"Long-tailed Thrush","Zoothera dixoni","lotthr1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Resident & Winter Migrant",NA,NA,NA,"Long-tailed Thrush","Zoothera dixoni","Long-tailed Thrush","Zoothera dixoni","Least Concern","Schedule-II","","Appendix II",NA,"","","",6,NA,0.354166666666667,0.5,12,4.32386247083168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alpine Thrush","Zoothera mollissima","alpthr1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident & Altitudinal Migrant",NA,NA,NA,"Alpine Thrush","Zoothera mollissima","Alpine Thrush","Zoothera mollissima","Least Concern","Schedule-II","","Appendix II",NA,"","","X",12,NA,0.447916666666667,0.666666666666667,9.41666666666667,3.26778011327061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10073,10263,10453,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
"Himalayan Thrush","Zoothera salimalii","himthr1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",1,NA,NA,"Himalayan Thrush","Zoothera salimalii","Himalayan Forest Thrush","Zoothera salimalii","Least Concern","Schedule-II","","Appendix II",NA,"","","X",6,NA,0.541666666666667,0.666666666666667,10.3333333333333,4.5169862125586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3863,3971,4079,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Moderate"
"Dark-sided Thrush","Zoothera marginata","dasthr1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","Yes","Himalayas","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Dark-sided Thrush","Zoothera marginata","Dark-sided Thrush","Zoothera marginata","Least Concern","Schedule-II","","",NA,"","","X",6,NA,0.333333333333333,0.166666666666667,7,4.38269323589959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2680,2680,2680,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Moderate"
"Long-billed Thrush","Zoothera monticola","lobthr1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","Yes","Himalayas","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Long-billed Thrush","Zoothera monticola","Long-billed Thrush","Zoothera monticola","Least Concern","Schedule-II","","",NA,"","","X",7,NA,0.314285714285714,0.571428571428571,12.7142857142857,3.0458715227884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6788,6957,7126,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Moderate"
"White's Thrush","Zoothera aurea","scathr2","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Uncertain",NA,1,NA,"White's Thrush","Zoothera aurea","White's Thrush","Zoothera aurea","Least Concern","Recent addition","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scaly Thrush","Zoothera dauma","scathr8","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident & Local Migrant",NA,NA,NA,"Scaly Thrush","Zoothera dauma","Scaly Thrush","Zoothera dauma","Least Concern","Schedule-II","","Appendix II",NA,"","","X",13,0.153846153846154,0.278846153846154,0.538461538461538,9.76923076923077,2.5704569467679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7082,7082,7082,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Low"
"Nilgiri Thrush","Zoothera neilgherriensis","scathr4","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","Yes","Yes","No","Western Ghats","Forest","Resident & Local Migrant",NA,NA,NA,"Nilgiri Thrush","Zoothera neilgherriensis","","","Not recognized","Schedule-I","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Purple Cochoa","Cochoa purpurea","purcoc1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest","Resident & Local Migrant",1,NA,NA,"Purple Cochoa","Cochoa purpurea","Purple Cochoa","Cochoa purpurea","Least Concern","Schedule-II","","",NA,"","","X",7,NA,0.387755102040816,0.714285714285714,10.1428571428571,4.02200613293084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5369,5712,6055,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Moderate"
"Green Cochoa","Cochoa viridis","grecoc1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",1,NA,NA,"Green Cochoa","Cochoa viridis","Green Cochoa","Cochoa viridis","Least Concern","Schedule-II","","",NA,"X","X","X",12,0.0833333333333333,0.333333333333333,0.5,8.66666666666667,2.91847337981467,29.7463711748427,83.3968916428892,253.013337993586,27.0694810604917,87.9573108404541,316.970013291773,24.6191818958381,93.0052384994821,400.974422452348,22.4048952246063,98.596959547934,511.56478890695,20.418486745181,104.797056092663,657.689366669274,18.6439325382901,111.679846009925,851.606535167817,17.0622716888248,119.331121221134,1110.15787036602,15.6541301644746,127.850257011181,1456.56750695453,-94.8235523810768,-71.3179571086212,66.093494857034,-12.0261148889625,2.14737592869739,16.3208667463573,15628,16126,16624,"Trend Inconclusive","Trend Inconclusive",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Moderate"
"Siberian Thrush","Geokichla sibirica","sibthr1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Uncertain",NA,1,NA,"Siberian Thrush","Geokichla sibirica","Siberian Thrush","Geokichla sibirica","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pied Thrush","Geokichla wardii","piethr1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Forest & Plantation","Within-India Migrant",NA,NA,NA,"Pied Thrush","Geokichla wardii","Pied Thrush","Geokichla wardii","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Orange-headed Thrush","Geokichla citrina","orhthr1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest & Plantation","Resident & Within-India Migrant",1,NA,NA,"Orange-headed Thrush","Geokichla citrina","Orange-headed Thrush","Geokichla citrina","Least Concern","Schedule-II","","Appendix II",NA,"","","X",10,NA,0.214285714285714,0.3,8.9,3.38789715179064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6275,6354,6433,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
"Chinese Thrush","Turdus mupinensis","chithr2","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest","Uncertain",NA,1,NA,"Chinese Thrush","Turdus mupinensis","Chinese Thrush","Otocichla mupinensis","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mistle Thrush","Turdus viscivorus","misthr1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Resident & Altitudinal Migrant",NA,NA,NA,"Mistle Thrush","Turdus viscivorus","Mistle Thrush","Turdus viscivorus","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low",NA,NA,NA,NA
"Song Thrush","Turdus philomelos","sonthr1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"24 hour","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,1,NA,"Song Thrush","Turdus philomelos","Song Thrush","Turdus philomelos","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinese Blackbird","Turdus mandarinus","chibla1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"24 hour","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,1,NA,"Chinese Blackbird","Turdus mandarinus","Chinese Blackbird","Turdus mandarinus","Least Concern","Recent addition","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-winged Blackbird","Turdus boulboul","gywbla1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Grey-winged Blackbird","Turdus boulboul","Grey-winged Blackbird","Turdus boulboul","Least Concern","Schedule-II","","",NA,"","","X",20,0.1,0.39375,0.5,9,2.04580597937907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13832,13832,13832,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
"Indian Blackbird","Turdus simillimus","eurbla2","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","Yes","No","Indian Subcontinent","Non-specialized","Resident & Within-India Migrant",NA,NA,NA,"Indian Blackbird","Turdus simillimus","Indian Blackbird","Turdus simillimus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low",NA,NA,NA,NA
"Japanese Thrush","Turdus cardis","japthr1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,1,NA,"Japanese Thrush","Turdus cardis","Japanese Thrush","Turdus cardis","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tickell's Thrush","Turdus unicolor","ticthr1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","Yes","No","Indian Subcontinent","Forest & Plantation","Within-India Migrant",NA,NA,NA,"Tickell's Thrush","Turdus unicolor","Tickell's Thrush","Turdus unicolor","Least Concern","Schedule-II","","Appendix II",NA,"","","X",5,NA,0.533333333333333,0.8,11.8,4.22196920879345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3014,3074,3134,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Moderate"
"Black-breasted Thrush","Turdus dissimilis","blbthr2","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",1,NA,NA,"Black-breasted Thrush","Turdus dissimilis","Black-breasted Thrush","Turdus dissimilis","Least Concern","Schedule-II","","",NA,"","","X",4,0.25,0.55,0.25,8.75,5.0210058753202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7365,7608,7851,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Moderate"
"Gray-sided Thrush","Turdus feae","gysthr1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest","Winter Migrant",NA,1,NA,"Grey-sided Thrush","Turdus feae","Grey-sided Thrush","Turdus feae","Vulnerable","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eyebrowed Thrush","Turdus obscurus","eyethr","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"24 hour","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,NA,NA,"Eyebrowed Thrush","Turdus obscurus","Eyebrowed Thrush","Turdus obscurus","Least Concern","Schedule-II","","Appendix II",NA,"","","",2,NA,NA,NA,16.5,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-backed Thrush","Turdus kessleri","whbthr2","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,1,NA,"White-backed Thrush","Turdus kessleri","White-backed Thrush","Turdus kessleri","Least Concern","Schedule-II","","Appendix II",NA,"","","",1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tibetan Blackbird","Turdus maximus","tibbla1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","Yes","Himalayas","Alpine & Cold Desert","Winter Migrant & Localized Summer Migrant",NA,NA,NA,"Tibetan Blackbird","Turdus maximus","Tibetan Blackbird","Turdus maximus","Least Concern","Schedule-II","","Appendix II",NA,"","","X",4,NA,0.45,NA,12.5,5.68625242727288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171,1266,1361,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"High"
"Fieldfare","Turdus pilaris","fieldf","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,1,NA,"Fieldfare","Turdus pilaris","Fieldfare","Turdus pilaris","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-collared Blackbird","Turdus albocinctus","whcbla1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","Yes","Himalayas","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"White-collared Blackbird","Turdus albocinctus","White-collared Blackbird","Turdus albocinctus","Least Concern","Schedule-II","","",NA,"","","X",21,0.0476190476190476,0.398809523809524,0.428571428571429,7.76190476190476,2.14240156003594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11900,12087,12274,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Moderate"
"Chestnut Thrush","Turdus rubrocanus","chethr1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest & Plantation","Resident & Altitudinal Migrant",NA,NA,NA,"Chestnut Thrush","Turdus rubrocanus","Chestnut Thrush","Turdus rubrocanus","Least Concern","Schedule-II","","Appendix II",NA,"","","X",6,NA,0.416666666666667,NA,9.83333333333333,4.03006589414008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5308,5454,5600,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
"Black-throated Thrush","Turdus atrogularis","datthr1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,NA,NA,"Black-throated Thrush","Turdus atrogularis","Black-throated Thrush","Turdus atrogularis","Least Concern","Schedule-II","","Appendix II",NA,"","","X",10,NA,0.5,0.8,11.6,2.60023383563863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5694,5694,5694,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
"Red-throated Thrush","Turdus ruficollis","retthr1","Passeriformes","Turdidae (Thrushes and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Winter Migrant",1,NA,NA,"Red-throated Thrush","Turdus ruficollis","Rufous-throated Thrush","Turdus ruficollis","Least Concern","Schedule-II","","Appendix II",NA,"","","X",10,NA,0.314285714285714,0.3,11.1,3.07066666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6650,6650,6650,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Moderate"
