"TAXONOMIC.ORDER","CATEGORY","COMMON.NAME","SCIENTIFIC.NAME","EXOTIC.CODE","OBSERVATION.COUNT","STATE","STATE.CODE","COUNTY","COUNTY.CODE","LOCALITY","LOCALITY.ID","LOCALITY.TYPE","LATITUDE","LONGITUDE","OBSERVATION.DATE","SAMPLING.EVENT.IDENTIFIER","PROTOCOL.TYPE","PROTOCOL.CODE","DURATION.MINUTES","EFFORT.DISTANCE.KM","NUMBER.OBSERVERS","ALL.SPECIES.REPORTED","GROUP.IDENTIFIER","OBSERVER.ID"
"delete","species","delete","Ixobrychus sinensis","delete","2","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2017-11-23,"S40691184","Traveling","P22",20,5,"delete",1,NA,"obsr766087"
"delete","species","delete","Prinia socialis","delete","2","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Eudynamys scolopaceus","delete","4","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Cypsiurus balasiensis","delete","5","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Dicrurus macrocercus","delete","1","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Milvus migrans","delete","15","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Threskiornis melanocephalus","delete","10","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Haliastur indus","delete","2","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Bubulcus coromandus","delete","10","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Acridotheres tristis","delete","5","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Orthotomus sutorius","delete","4","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Fulica atra","delete","2","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Ardea cinerea","delete","2","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Ardea alba","delete","1","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Parus cinereus","delete","2","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Merops orientalis","delete","2","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Corvus splendens","delete","10","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Passer domesticus","delete","12","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Ardeola grayii","delete","2","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Ardea intermedia","delete","1","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Corvus macrorhynchos","delete","4","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Spilopelia senegalensis","delete","4","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Microcarbo niger","delete","3","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Egretta garzetta","delete","5","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Apus affinis","delete","10","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Copsychus saularis","delete","4","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Anthus rufulus","delete","2","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Mycteria leucocephala","delete","2","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Saxicola caprata","delete","4","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Leptocoma zeylonica","delete","4","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Cecropis daurica","delete","15","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Pycnonotus cafer","delete","10","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Vanellus indicus","delete","2","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Sterna aurantia","delete","2","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","domestic","delete","Columba livia","delete","30","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Petrochelidon fluvicola","delete","15","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Halcyon smyrnensis","delete","1","Karnataka","IN-KA","Haveri","IN-KA-HV","Halasabalu, Harihar","L6501894","P",14.5126342,75.7847857,2018-05-06,"S45344445","Traveling","P22",42,27,"delete",0,NA,"obsr766087"
"delete","species","delete","Phalacrocorax carbo","delete","1","Karnataka","IN-KA","Haveri","IN-KA-HV","Mumbai Highway, Kawalettu, Karnataka, IN (14.518, 75.772)","L8337435","P",14.5184665,75.7715008,2018-12-30,"S51144458","Traveling","P22",2,1,"delete",0,NA,"obsr1001155"
