"eBird.English.Name.2025","eBird.Scientific.Name.2025","eBird.Code","Order","Family","SoIB.Past.Priority.Status","SoIB.Past.Long.Term.Status","SoIB.Past.Current.Status","SoIB.Past.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Avilist.English.Name","Avilist.Scientific.Name","Avibase.ID","Selected.NRL","Generation.Length","No.of.Subspecies","Percent.of.Global.Range","India.Checklist.Sortorder","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","proj2030.lci","proj2030.mean","proj2030.rci","proj2031.lci","proj2031.mean","proj2031.rci","proj2032.lci","proj2032.mean","proj2032.rci","proj2033.lci","proj2033.mean","proj2033.rci","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","rangelci","rangemean","rangerci","SoIB.Latest.Long.Term.Status","SoIB.Latest.Current.Status","SoIB.Latest.Range.Status","SoIB.Latest.Priority.Status","SoIB.Major.Update.Long.Term.Status","SoIB.Major.Update.Current.Status","SoIB.Major.Update.Range.Status","SoIB.Major.Update.Priority.Status"
"Asian Dowitcher","Limnodromus semipalmatus","asidow1","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,1,NA,"Asian Dowitcher","Limnodromus semipalmatus","Asian Dowitcher","Limnodromus semipalmatus","Near Threatened","Schedule-II","","Appendix II",NA,"Asian Dowitcher","Limnodromus semipalmatus","avibase-B7E68EC8",1,4.95,1,0.001106469,248,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Long-billed Dowitcher","Limnodromus scolopaceus","lobdow","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,1,NA,"Long-billed Dowitcher","Limnodromus scolopaceus","Long-billed Dowitcher","Limnodromus scolopaceus","Near Threatened","Schedule-II","","Appendix II",NA,"Long-billed Dowitcher","Limnodromus scolopaceus","avibase-CB343E43",1,3.16,1,NA,249,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jack Snipe","Lymnocryptes minimus","jacsni","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Jack Snipe","Lymnocryptes minimus","Jack Snipe","Lymnocryptes minimus","Least Concern","Schedule-II","","Appendix II",250,"Jack Snipe","Lymnocryptes minimus","avibase-1A15F0C6",1,3.18,1,0.05812542,250,"","","",6,NA,0.166666666666667,NA,16.1666666666667,5.48372055370358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Woodcock","Scolopax rusticola","eurwoo","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Local Migrant",NA,NA,NA,"Eurasian Woodcock","Scolopax rusticola","Eurasian Woodcock","Scolopax rusticola","Least Concern","Schedule-II","","Appendix II",NA,"Eurasian Woodcock","Scolopax rusticola","avibase-BFE14290",1,4.72,1,0.034513924,251,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solitary Snipe","Gallinago solitaria","solsni1","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Resident & Winter Migrant",NA,NA,NA,"Solitary Snipe","Gallinago solitaria","Solitary Snipe","Gallinago solitaria","Least Concern","Schedule-II","","Appendix II",1000,"Solitary Snipe","Gallinago solitaria","avibase-F6B72EAF",1,3.65,1,0.028455103,252,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wood Snipe","Gallinago nemoricola","woosni1","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Winter Migrant",NA,NA,NA,"Wood Snipe","Gallinago nemoricola","Wood Snipe","Gallinago nemoricola","Vulnerable","Schedule-I","","Appendix II",70,"Wood Snipe","Gallinago nemoricola","avibase-34ABFEB7",1,3.89,1,0.140205811,253,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Snipe","Gallinago media","gresni1","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Uncertain",NA,1,NA,"Great Snipe","Gallinago media","Great Snipe","Gallinago media","Near Threatened","Schedule-II","","Appendix II",NA,"Great Snipe","Gallinago media","avibase-BCCD5840",NA,3.84,1,NA,254,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Swinhoe's Snipe","Gallinago megala","swisni1","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Swinhoe's Snipe","Gallinago megala","Swinhoe's Snipe","Gallinago megala","Least Concern","Schedule-II","","Appendix II",1000,"Swinhoe's Snipe","Gallinago megala","avibase-9E66B47A",1,3.2,1,0.032459034,255,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pin-tailed Snipe","Gallinago stenura","pitsni","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Pin-tailed Snipe","Gallinago stenura","Pin-tailed Snipe","Gallinago stenura","Least Concern","Schedule-II","","Appendix II",10000,"Pin-tailed Snipe","Gallinago stenura","avibase-EE61E2CA",1,3.18,1,0.153532044,256,"","X","X",53,0.0377358490566038,0.25,0.283018867924528,15.4339622641509,1.46751773515081,21.1106446374455,40.9748881386074,79.5305652352773,18.3194067209824,39.0828525505178,83.0870081025519,15.7931697923009,37.2680357879983,87.1059233015931,13.6790426351323,35.5782997897698,91.8724213779309,11.7790024912921,33.9244750269088,96.7356115816736,10.1546882395152,32.0909316510601,101.976253177487,8.73617533741249,30.5495548610007,107.230791976336,7.52685703202566,29.0776476475369,112.869078228677,NA,NA,NA,-9.90965768940254,-3.33483899859615,3.23997969221023,14966,15126,15286,"Insufficient Data","Trend Inconclusive",NA,"Low","Insufficient Data","Rapid Decline",NA,"Moderate"
"Common Snipe","Gallinago gallinago","comsni","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Common Snipe","Gallinago gallinago","Common Snipe","Gallinago gallinago","Least Concern","Schedule-II","","Appendix II",10000,"Common Snipe","Gallinago gallinago","avibase-9151E0BA",1,4.26,1,0.04828859,257,"","X","X",166,0.0240963855421687,0.335843373493976,0.457831325301205,12.355421686747,0.876381032102956,47.7715425265636,60.6820233733855,77.363801666734,44.7503514905251,58.9299456531213,77.8395516618976,41.879407083743,57.1442620729735,78.3254875641235,39.1749122624842,55.4561682223329,78.8221076723561,36.6558402435049,53.865347459828,79.3634905889483,34.2664558892433,52.2615184742168,80.1025780588486,31.9945937636905,50.7232742192498,80.8012851904539,29.8803695616763,49.2340484660031,81.5417479659421,NA,NA,NA,-5.20868050413529,-2.41824510163153,0.372190300872225,117733,117733,117733,"Insufficient Data","Trend Inconclusive",NA,"Moderate","Insufficient Data","Rapid Decline",NA,"Moderate"
"Red Phalarope","Phalaropus fulicarius","redpha1","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Passage Migrant",NA,1,NA,"Red Phalarope","Phalaropus fulicarius","Red Phalarope","Phalaropus fulicarius","Least Concern","Schedule-II","","Appendix II",NA,"Red Phalarope","Phalaropus fulicarius","avibase-18A19380",1,5.4,1,NA,258,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-necked Phalarope","Phalaropus lobatus","renpha","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Red-necked Phalarope","Phalaropus lobatus","Red-necked Phalarope","Phalaropus lobatus","Least Concern","Schedule-II","","Appendix II",NA,"Red-necked Phalarope","Phalaropus lobatus","avibase-E6F3BA54",1,4.01,1,NA,259,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Terek Sandpiper","Xenus cinereus","tersan","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Terek Sandpiper","Xenus cinereus","Terek Sandpiper","Xenus cinereus","Least Concern","Schedule-II","","Appendix II",1000,"Terek Sandpiper","Xenus cinereus","avibase-6D5992EE",1,4.13,1,0.008257564,260,"","","X",17,0.352941176470588,0.573529411764706,0.588235294117647,13.3529411764706,3.36951866820223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10955,11061,11167,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Low"
"Common Sandpiper","Actitis hypoleucos","comsan","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Omnivore","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Common Sandpiper","Actitis hypoleucos","Common Sandpiper","Actitis hypoleucos","Least Concern","Schedule-II","","Appendix II",710,"Common Sandpiper","Actitis hypoleucos","avibase-8548B07E",1,4.69,1,0.044992206,261,"X","X","X",363,0.104683195592287,0.413567493112948,0.59228650137741,10.0798898071625,0.593201019310653,71.2724366193525,79.0409726463263,87.6383114279594,68.4126690683739,76.9885853872989,86.5869240386106,65.6160024101472,75.0122418768779,85.6771039772187,62.8967735507919,73.0586487091981,84.776572676531,60.2861534492734,71.1261045358757,83.9023878206325,57.7577600815138,69.2862302860588,83.0006689959284,55.3410988106858,67.4430439045289,82.1692042662427,53.0254687793586,65.6540793963258,81.3776943665528,-45.1778010198941,-30.7192987200435,-9.5073576956091,-3.51937458463651,-2.1070002132438,-0.694625841851094,288299,288413,288527,"Trend Inconclusive","Trend Inconclusive",NA,"Moderate","Decline","Decline",NA,"Moderate"
"Green Sandpiper","Tringa ochropus","grnsan","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Green Sandpiper","Tringa ochropus","Green Sandpiper","Tringa ochropus","Least Concern","Schedule-II","","Appendix II",1000,"Green Sandpiper","Tringa ochropus","avibase-A7B17EFC",1,5.84,1,0.062819989,262,"X","X","X",259,0.0501930501930502,0.355694980694981,0.55984555984556,11.4671814671815,0.710404619386859,92.3971434885576,105.537405712782,120.66533436462,92.0061353390476,107.089265538191,124.883386969384,91.4545251435328,108.705479173729,129.381033907757,90.8935560352093,110.300860780758,133.954345217728,90.3494571066331,111.876121746284,138.623911955537,89.685433315911,113.549125588878,143.557590804227,89.1111971485423,115.246689565806,148.742392866617,88.5817365956558,116.925706123066,154.051876201698,-10.3356936511108,36.670790243857,152.865904706143,-1.42329132356393,1.8448897860294,5.11307089562273,273479,273623,273767,"Trend Inconclusive","Trend Inconclusive",NA,"Moderate","Stable","Stable",NA,"Low"
"Gray-tailed Tattler","Tringa brevipes","gyttat1","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Uncertain",NA,1,NA,"Grey-tailed Tattler","Tringa brevipes","Grey-tailed Tattler","Tringa brevipes","Least Concern","Schedule-II","","Appendix II",NA,"Grey-tailed Tattler","Tringa brevipes","avibase-29256A38",NA,4.6,1,0.006507006,263,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marsh Sandpiper","Tringa stagnatilis","marsan","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Marsh Sandpiper","Tringa stagnatilis","Marsh Sandpiper","Tringa stagnatilis","Least Concern","Schedule-II","","Appendix II",1000,"Marsh Sandpiper","Tringa stagnatilis","avibase-15CF9352",1,6.04,1,0.045021613,264,"","X","X",137,0.0364963503649635,0.323905109489051,0.372262773722628,12.2992700729927,1.00438901809882,43.3761868017445,52.7117864443267,64.11803637892,39.8057514622848,49.7762729331062,62.2600566013627,36.4709167467518,46.9415947934959,60.5288377239222,33.4259544093121,44.321973786523,58.9313109155743,30.6463729849098,41.8989007893256,57.4204606497493,28.083702514489,39.5770549188785,55.9141320601944,25.7303664592131,37.3898792341474,54.4017297295634,23.5647112768675,35.2956553763298,53.0533049651891,NA,NA,NA,-6.96325129592932,-4.43799879222535,-1.91274628852138,85209,85209,85209,"Insufficient Data","Decline",NA,"High","Insufficient Data","Rapid Decline",NA,"Moderate"
"Wood Sandpiper","Tringa glareola","woosan","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Wood Sandpiper","Tringa glareola","Wood Sandpiper","Tringa glareola","Least Concern","Schedule-II","","Appendix II",1400,"Wood Sandpiper","Tringa glareola","avibase-8E67DC5F",1,3.08,1,0.059745112,265,"X","X","X",304,0.0592105263157895,0.368421052631579,0.605263157894737,10.5032894736842,0.657257952680857,89.4405053348486,101.561916349215,115.500075459565,89.2925015582697,103.2538363814,119.734555725824,89.0569567225516,105.006080309474,124.132644150139,88.8516703788104,106.781699889608,128.836586596056,88.5881171411844,108.561469594034,133.645274119124,88.2789237191429,110.390498302584,138.606897744691,88.0051649571905,112.324853963276,143.767082685489,87.7527006550102,114.220493638559,149.185588143536,24.238933263204,77.50774196186,171.260611765586,-0.93974839860926,2.92703568060718,6.79381975982363,271040,271193,271346,"Trend Inconclusive","Trend Inconclusive",NA,"Low","Stable","Decline",NA,"Low"
"Common Redshank","Tringa totanus","comred1","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Common Redshank","Tringa totanus","Common Redshank","Tringa totanus","Least Concern","Schedule-II","","Appendix II",1000,"Common Redshank","Tringa totanus","avibase-D6BFC73A",1,5.6,5,0.067777404,266,"","X","X",127,0.125984251968504,0.315944881889764,0.377952755905512,11.8740157480315,1.03637317614246,34.5561150593011,42.955368433302,53.5130003646585,30.9908731418391,39.7515233510279,51.0954760800153,27.759012355547,36.8284869985359,48.9204590441781,24.872637780147,34.0771430652367,46.8367623895128,22.253319686539,31.5539525730447,44.8955986282991,19.9522714061904,29.2493185527849,43.0584172715864,17.8585711272246,27.0577154093017,41.2677593329618,15.9518166719629,25.0675419659223,39.5679218445808,NA,NA,NA,-8.00779909063251,-5.49047727041288,-2.97315545019326,31820,31820,31820,"Insufficient Data","Decline",NA,"High","Insufficient Data","Rapid Decline",NA,"Moderate"
"Nordmann's Greenshank","Tringa guttifer","norgre1","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Nordmann's Greenshank","Tringa guttifer","Spotted Greenshank","Tringa guttifer","Endangered","Recent addition","Appendix I","Appendix I",NA,"Nordmann's Greenshank","Tringa guttifer","avibase-C7E9D357",NA,5.16,1,0.016541821,267,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spotted Redshank","Tringa erythropus","spored","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Spotted Redshank","Tringa erythropus","Spotted Redshank","Tringa erythropus","Least Concern","Schedule-II","","Appendix II",250,"Spotted Redshank","Tringa erythropus","avibase-0895DD84",1,4.8,1,0.091314432,268,"","X","X",93,0.0645161290322581,0.297043010752688,0.376344086021505,12.6559139784946,1.21188173956308,23.6610471541011,37.0384634327598,57.9781513534668,20.7004696227218,34.6112457275745,57.8315063598033,18.073071881779,32.3629369905187,57.7725078330183,15.8027194006329,30.2390289547374,57.8610083447126,13.7674451363515,28.2556576125643,57.8978659464348,11.994525016033,26.422927069013,57.9626176378221,10.4205309386905,24.6436278004956,58.0719077425075,9.07453147373425,23.0373992796061,58.2704868811081,NA,NA,NA,-8.60335813696157,-4.52949458734447,-0.455631037727375,110802,111068,111334,"Insufficient Data","Trend Inconclusive",NA,"Moderate","Insufficient Data","Rapid Decline",NA,"Moderate"
"Common Greenshank","Tringa nebularia","comgre","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Common Greenshank","Tringa nebularia","Common Greenshank","Tringa nebularia","Least Concern","Schedule-I","","Appendix II",710,"Common Greenshank","Tringa nebularia","avibase-18B415D2",1,6.31,1,0.059407398,269,"","X","X",183,0.087431693989071,0.319672131147541,0.442622950819672,12.5901639344262,0.835513945722915,53.3955397780163,66.9620630907658,83.9882193947061,50.5148450093238,65.5634837147382,84.9256059371741,47.7805051300362,64.1113024994263,85.9424583895302,45.1811723033322,62.7384813341222,87.1050646417433,42.6656289906657,61.4373274068837,88.2332541551032,40.3111388103292,60.1369692571202,89.4212434725152,38.0765209788966,58.9047168466732,90.5159394249466,35.978010285187,57.5907701525607,91.7221684816502,NA,NA,NA,-4.63231347697882,-1.83165827490073,0.968996927177351,198634,198867,199100,"Insufficient Data","Trend Inconclusive",NA,"Moderate","Insufficient Data","Rapid Decline",NA,"Moderate"
"Ruddy Turnstone","Arenaria interpres","rudtur","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Ruddy Turnstone","Arenaria interpres","Ruddy Turnstone","Arenaria interpres","Near Threatened","Schedule-II","","Appendix II",1000,"Ruddy Turnstone","Arenaria interpres","avibase-DC3050A9",1,7.91,1,0.020484662,270,"","","X",22,0.136363636363636,0.426136363636364,0.5,12.5,2.77110851903032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8274,8360,8446,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Low"
"Great Knot","Calidris tenuirostris","grekno","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Omnivore","No","No","No","Non-endemic","Wetland","Winter Migrant",1,NA,NA,"Great Knot","Calidris tenuirostris","Great Knot","Calidris tenuirostris","Endangered","Schedule-I","","Appendix I",NA,"Great Knot","Calidris tenuirostris","avibase-09C51FA9",1,6.63,1,0.062541642,271,"","","X",8,NA,0.328125,0.5,11,6.37269173897498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3325,3434,3543,"Insufficient Data","Insufficient Data",NA,"High","Insufficient Data","Insufficient Data",NA,"High"
"Red Knot","Calidris canutus","redkno","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Red Knot","Calidris canutus","Red Knot","Calidris canutus","Near Threatened","Schedule-II","","Appendix II",NA,"Red Knot","Calidris canutus","avibase-B5CE8FAD",1,7.19,3,0.020265882,272,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ruff","Calidris pugnax","ruff","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Ruff","Calidris pugnax","Ruff","Calidris pugnax","Least Concern","Schedule-II","","Appendix II",1000,"Ruff","Calidris pugnax","avibase-2DABF98F",1,6.44,1,0.008705894,273,"","X","X",68,0.0882352941176471,0.34375,0.411764705882353,12.4705882352941,1.45216495635867,22.1965700036354,32.2113391037417,46.6226539990056,19.5556622473882,29.9560220422673,45.7255499426073,17.1984876408805,27.9023980800104,44.9448097776267,15.1275184486306,25.9461352143037,44.1783959665068,13.2835629128219,24.1073510883995,43.4634442230277,11.6643780143688,22.4058499954613,42.7777564889674,10.2288876568543,20.8340026196001,42.1145797424875,8.97024848182492,19.360565044057,41.4889399207693,NA,NA,NA,-7.92906588274653,-4.50784519338755,-1.08662450402858,67343,67520,67697,"Insufficient Data","Trend Inconclusive",NA,"Moderate","Insufficient Data","Rapid Decline",NA,"Moderate"
"Broad-billed Sandpiper","Calidris falcinellus","brbsan","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Broad-billed Sandpiper","Calidris falcinellus","Broad-billed Sandpiper","Calidris falcinellus","Vulnerable","Schedule-II","","Appendix II",NA,"Broad-billed Sandpiper","Calidris falcinellus","avibase-0A14882F",1,4.59,2,0.048511027,274,"","","X",13,0.153846153846154,0.538461538461538,0.692307692307692,13.4615384615385,4.17324945879885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5214,5284,5354,"Insufficient Data","Insufficient Data",NA,"High","Insufficient Data","Insufficient Data",NA,"Moderate"
"Sharp-tailed Sandpiper","Calidris acuminata","shtsan","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Uncertain",NA,1,NA,"Sharp-tailed Sandpiper","Calidris acuminata","Sharp-tailed Sandpiper","Calidris acuminata","Vulnerable","Schedule-II","","Appendix II",NA,"Sharp-tailed Sandpiper","Calidris acuminata","avibase-A0A67A81",NA,4.96,1,NA,275,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Curlew Sandpiper","Calidris ferruginea","cursan","Charadriiformes","Scolopacidae (Sandpipers and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Curlew Sandpiper","Calidris ferruginea","Curlew Sandpiper","Calidris ferruginea","Vulnerable","Schedule-II","","Appendix II",NA,"Curlew Sandpiper","Calidris ferruginea","avibase-143A681C",1,5.31,1,0.036168841,276,"","","X",28,0.25,0.455357142857143,0.428571428571429,13.8571428571429,2.33768483127439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15113,15217,15321,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Moderate"
