"COMMON.NAME","SCIENTIFIC.NAME","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km"
"White-browed Piculet","Sasia ochracea",NA,NA,"X",5,NA,0.3,0.2,7.8,5.16340042994924
"Heart-spotted Woodpecker","Hemicircus canente",NA,NA,"",NA,NA,NA,NA,NA,NA
"Brown-capped Pygmy Woodpecker","Yungipicus nanus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Gray-capped Pygmy Woodpecker","Yungipicus canicapillus",NA,NA,"X",3,NA,0.5,NA,4.66666666666667,2.35562683330314
"Yellow-crowned Woodpecker","Leiopicus mahrattensis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Brown-fronted Woodpecker","Dendrocoptes auriceps",NA,NA,"",NA,NA,NA,NA,NA,NA
"Rufous-bellied Woodpecker","Dendrocopos hyperythrus",NA,NA,"X",1,NA,1,NA,10,NA
"Fulvous-breasted Woodpecker","Dendrocopos macei",NA,NA,"X",11,NA,0.318181818181818,0.454545454545455,9.63636363636364,2.99324241672626
"Freckle-breasted Woodpecker","Dendrocopos analis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Stripe-breasted Woodpecker","Dendrocopos atratus",NA,NA,"",3,NA,0.444444444444444,NA,11.6666666666667,5.34776381095667
"Darjeeling Woodpecker","Dendrocopos darjellensis",NA,NA,"X",3,NA,0.333333333333333,0.333333333333333,6,3.92
"Great Spotted Woodpecker","Dendrocopos major",NA,NA,"",2,NA,0.5,NA,8.5,2.94
"Himalayan Woodpecker","Dendrocopos himalayensis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Sind Woodpecker","Dendrocopos assimilis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Crimson-naped Woodpecker","Dryobates cathpharius",NA,NA,"X",3,NA,0.333333333333333,0.333333333333333,5.33333333333333,4.71125366660628
"Bay Woodpecker","Blythipicus pyrrhotis",NA,NA,"X",8,NA,0.270833333333333,0.375,10.5,3.989385917657
"Greater Flameback","Chrysocolaptes guttacristatus",NA,NA,"X",5,NA,0.25,NA,4,1.38592929112563
"White-naped Woodpecker","Chrysocolaptes festivus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Rufous Woodpecker","Micropternus brachyurus",NA,NA,"X",8,NA,0.4375,NA,8.5,4.10799221031394
"Pale-headed Woodpecker","Gecinulus grantia",NA,NA,"",NA,NA,NA,NA,NA,NA
"Himalayan Flameback","Dinopium shorii",NA,NA,"",NA,NA,NA,NA,NA,NA
"Common Flameback","Dinopium javanense",NA,NA,"",NA,NA,NA,NA,NA,NA
"Black-rumped Flameback","Dinopium benghalense",NA,NA,"",NA,NA,NA,NA,NA,NA
"Lesser Yellownape","Picus chlorolophus",NA,NA,"X",7,NA,0.257142857142857,0.285714285714286,10.1428571428571,3.68991418147721
"Streak-throated Woodpecker","Picus xanthopygaeus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Scaly-bellied Woodpecker","Picus squamatus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Gray-headed Woodpecker","Picus canus",NA,NA,"X",6,NA,0.277777777777778,0.166666666666667,6.16666666666667,4.39485052204408
"Greater Yellownape","Chrysophlegma flavinucha",NA,NA,"X",6,NA,0.5,NA,7.16666666666667,4.24666666666667
"Great Slaty Woodpecker","Mulleripicus pulverulentus",NA,NA,"",NA,NA,NA,NA,NA,NA
"White-bellied Woodpecker","Dryocopus javensis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Andaman Woodpecker","Dryocopus hodgei",NA,NA,"",NA,NA,NA,NA,NA,NA
"Collared Falconet","Microhierax caerulescens",NA,NA,"X",2,NA,1,NA,4.5,2.94
"Pied Falconet","Microhierax melanoleucos",NA,NA,"",NA,NA,NA,NA,NA,NA
"Lesser Kestrel","Falco naumanni",NA,NA,"",NA,NA,NA,NA,NA,NA
"Eurasian Kestrel","Falco tinnunculus",NA,NA,"X",13,0.0769230769230769,0.358974358974359,0.307692307692308,7.69230769230769,3.22660244120801
"Red-necked Falcon","Falco chicquera",NA,NA,"",NA,NA,NA,NA,NA,NA
"Red-footed Falcon","Falco vespertinus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Amur Falcon","Falco amurensis",NA,NA,"X",5,NA,0.333333333333333,0.4,8,4.95845137114402
"Merlin","Falco columbarius",NA,NA,"",NA,NA,NA,NA,NA,NA
"Eurasian Hobby","Falco subbuteo",NA,NA,"",NA,NA,NA,NA,NA,NA
"Oriental Hobby","Falco severus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Laggar Falcon","Falco jugger",NA,NA,"",NA,NA,NA,NA,NA,NA
"Saker Falcon","Falco cherrug",NA,NA,"",NA,NA,NA,NA,NA,NA
"Peregrine Falcon","Falco peregrinus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Alexandrine Parakeet","Psittacula eupatria",NA,NA,"",NA,NA,NA,NA,NA,NA
"Rose-ringed Parakeet","Psittacula krameri",NA,NA,"X",3,NA,0.444444444444444,0.333333333333333,12.3333333333333,9.14666666666667
"Slaty-headed Parakeet","Psittacula himalayana",NA,NA,"",NA,NA,NA,NA,NA,NA
"Gray-headed Parakeet","Psittacula finschii",NA,NA,"X",6,NA,0.208333333333333,0.333333333333333,6.5,4.76754304297997
"Plum-headed Parakeet","Psittacula cyanocephala",NA,NA,"",NA,NA,NA,NA,NA,NA
"Blossom-headed Parakeet","Psittacula roseata",NA,NA,"",NA,NA,NA,NA,NA,NA
"Malabar Parakeet","Psittacula columboides",NA,NA,"",NA,NA,NA,NA,NA,NA
"Derbyan Parakeet","Psittacula derbiana",NA,NA,"",NA,NA,NA,NA,NA,NA
"Red-breasted Parakeet","Psittacula alexandri",NA,NA,"",NA,NA,NA,NA,NA,NA
"Nicobar Parakeet","Psittacula caniceps",NA,NA,"",NA,NA,NA,NA,NA,NA
"Long-tailed Parakeet","Psittacula longicauda",NA,NA,"",NA,NA,NA,NA,NA,NA
"Vernal Hanging-Parrot","Loriculus vernalis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Long-tailed Broadbill","Psarisomus dalhousiae",NA,NA,"X",6,NA,0.233333333333333,0.166666666666667,8.5,5.39741913634038
"Gray-lored Broadbill","Serilophus rubropygius",NA,NA,"",NA,NA,NA,NA,NA,NA
"Blue-naped Pitta","Hydrornis nipalensis",NA,NA,"X",3,NA,0.666666666666667,0.666666666666667,7.66666666666667,9.14666666666667
"Blue Pitta","Hydrornis cyaneus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Indian Pitta","Pitta brachyura",NA,NA,"",NA,NA,NA,NA,NA,NA
"Blue-winged Pitta","Pitta moluccensis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Western Hooded Pitta","Pitta sordida",NA,NA,"",NA,NA,NA,NA,NA,NA
"Mangrove Pitta","Pitta megarhyncha",NA,NA,"",NA,NA,NA,NA,NA,NA
"White-bellied Minivet","Pericrocotus erythropygius",NA,NA,"",NA,NA,NA,NA,NA,NA
"Small Minivet","Pericrocotus cinnamomeus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Gray-chinned Minivet","Pericrocotus solaris",NA,NA,"",4,NA,0.416666666666667,0.25,6,2.88504188300043
"Short-billed Minivet","Pericrocotus brevirostris",NA,NA,"X",6,NA,0.3,NA,11.3333333333333,3.60223140721291
"Long-tailed Minivet","Pericrocotus ethologus",NA,NA,"X",10,NA,0.266666666666667,0.4,7.4,3.50858857345483
"Orange Minivet","Pericrocotus flammeus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Scarlet Minivet","Pericrocotus speciosus",NA,NA,"X",19,NA,0.269736842105263,0.421052631578947,6.05263157894737,2.07942708211734
"Ashy Minivet","Pericrocotus divaricatus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Brown-rumped Minivet","Pericrocotus cantonensis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Rosy Minivet","Pericrocotus roseus",NA,NA,"X",6,NA,0.222222222222222,NA,8.5,5.56101429597155
"Indian Cuckooshrike","Coracina macei",NA,NA,"X",9,NA,0.288888888888889,0.444444444444444,7.44444444444444,3.96211939793045
"Andaman Cuckooshrike","Coracina dobsoni",NA,NA,"",NA,NA,NA,NA,NA,NA
"Pied Triller","Lalage nigra",NA,NA,"",NA,NA,NA,NA,NA,NA
"Black-winged Cuckooshrike","Lalage melaschistos",NA,NA,"X",8,NA,0.25,0.25,8.75,4.78310568563982
"Black-headed Cuckooshrike","Lalage melanoptera",NA,NA,"",NA,NA,NA,NA,NA,NA
"Black-headed Shrike-Babbler","Pteruthius rufiventer",NA,NA,"X",2,NA,1,NA,6.5,6.86
"White-browed Shrike-Babbler","Pteruthius aeralatus",NA,NA,"X",2,NA,0.5,0.5,6.5,6.86
"Green Shrike-Babbler","Pteruthius xanthochlorus",NA,NA,"X",2,NA,0.666666666666667,NA,13.5,6.86
"Black-eared Shrike-Babbler","Pteruthius melanotis",NA,NA,"X",3,NA,0.416666666666667,NA,7.33333333333333,3.45711504645773
"Clicking Shrike-Babbler","Pteruthius intermedius",NA,NA,"",NA,NA,NA,NA,NA,NA
"White-bellied Erpornis","Erpornis zantholeuca",NA,NA,"X",3,NA,0.5,0.333333333333333,5.33333333333333,2.35562683330314
"Mangrove Whistler","Pachycephala cinerea",NA,NA,"",NA,NA,NA,NA,NA,NA
"Eurasian Golden Oriole","Oriolus oriolus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Indian Golden Oriole","Oriolus kundoo",NA,NA,"",NA,NA,NA,NA,NA,NA
"Black-naped Oriole","Oriolus chinensis",NA,NA,"X",NA,NA,NA,NA,NA,NA
"Slender-billed Oriole","Oriolus tenuirostris",NA,NA,"X",4,NA,0.4375,0.5,12,5.71433285694839
"Black-hooded Oriole","Oriolus xanthornus",NA,NA,"X",5,NA,0.266666666666667,NA,3,1.63985365200679
"Maroon Oriole","Oriolus traillii",NA,NA,"X",13,NA,0.263736263736264,0.538461538461538,7.61538461538461,3.14273389445574
"Ashy Woodswallow","Artamus fuscus",NA,NA,"X",7,NA,0.428571428571429,0.714285714285714,10.1428571428571,4.92195083274915
"White-breasted Woodswallow","Artamus leucorynchus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Malabar Woodshrike","Tephrodornis sylvicola",NA,NA,"",NA,NA,NA,NA,NA,NA
"Large Woodshrike","Tephrodornis virgatus",NA,NA,"X",4,NA,0.625,0.25,7.5,6.32587279880545
"Common Woodshrike","Tephrodornis pondicerianus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Bar-winged Flycatcher-shrike","Hemipus picatus",NA,NA,"X",8,0.125,0.21875,0.25,8.5,3.95484512971115
"Common Iora","Aegithina tiphia",NA,NA,"X",11,NA,0.363636363636364,0.454545454545455,6.81818181818182,3.36192782160563
"White-tailed Iora","Aegithina nigrolutea",NA,NA,"",NA,NA,NA,NA,NA,NA
"White-throated Fantail","Rhipidura albicollis",NA,NA,"X",17,NA,0.352941176470588,0.588235294117647,7.41176470588235,2.41258278808056
"Spot-breasted Fantail","Rhipidura albogularis",NA,NA,"",NA,NA,NA,NA,NA,NA
"White-browed Fantail","Rhipidura aureola",NA,NA,"",NA,NA,NA,NA,NA,NA
"Black Drongo","Dicrurus macrocercus",NA,NA,"X",8,0.125,0.484375,0.75,9.875,4.38953585245638
"Ashy Drongo","Dicrurus leucophaeus",NA,NA,"X",20,0.05,0.2375,0.4,6.7,2.20789225518962
"White-bellied Drongo","Dicrurus caerulescens",NA,NA,"",NA,NA,NA,NA,NA,NA
"Crow-billed Drongo","Dicrurus annectens",NA,NA,"",NA,NA,NA,NA,NA,NA
"Bronzed Drongo","Dicrurus aeneus",NA,NA,"X",18,NA,0.270833333333333,0.611111111111111,7.16666666666667,2.35162633197299
"Lesser Racket-tailed Drongo","Dicrurus remifer",NA,NA,"X",2,NA,1,NA,4.5,2.94
"Hair-crested Drongo","Dicrurus hottentottus",NA,NA,"X",3,NA,0.5,NA,8,8.83812951553287
"Andaman Drongo","Dicrurus andamanensis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Greater Racket-tailed Drongo","Dicrurus paradiseus",NA,NA,"X",6,NA,0.266666666666667,0.166666666666667,5.66666666666667,4.57333333333333
"Black-naped Monarch","Hypothymis azurea",NA,NA,"X",11,NA,0.272727272727273,0.181818181818182,7.81818181818182,3.6507710948205
"Amur Paradise-Flycatcher","Terpsiphone incei",NA,NA,"",NA,NA,NA,NA,NA,NA
"Blyth's Paradise-Flycatcher","Terpsiphone affinis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Indian Paradise-Flycatcher","Terpsiphone paradisi",NA,NA,"",NA,NA,NA,NA,NA,NA
"Red-backed Shrike","Lanius collurio",NA,NA,"",NA,NA,NA,NA,NA,NA
"Red-tailed Shrike","Lanius phoenicuroides",NA,NA,"",NA,NA,NA,NA,NA,NA
"Isabelline Shrike","Lanius isabellinus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Brown Shrike","Lanius cristatus",NA,NA,"X",10,NA,0.35,0.7,9.3,3.57905040168168
"Burmese Shrike","Lanius collurioides",NA,NA,"",8,NA,0.285714285714286,0.375,11,3.55280171132586
"Bay-backed Shrike","Lanius vittatus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Long-tailed Shrike","Lanius schach",NA,NA,"X",19,0.0526315789473684,0.342105263157895,0.473684210526316,7.21052631578947,2.22102458339874
"Gray-backed Shrike","Lanius tephronotus",NA,NA,"X",15,NA,0.433333333333333,0.6,7.33333333333333,2.80900773306953
"Great Gray Shrike","Lanius excubitor",NA,NA,"",NA,NA,NA,NA,NA,NA
"Lesser Gray Shrike","Lanius minor",NA,NA,"",NA,NA,NA,NA,NA,NA
"Masked Shrike","Lanius nubicus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Woodchat Shrike","Lanius senator",NA,NA,"",NA,NA,NA,NA,NA,NA
"Eurasian Jay","Garrulus glandarius",NA,NA,"X",2,NA,1,1,10,13.72
"Black-headed Jay","Garrulus lanceolatus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Yellow-billed Blue-Magpie","Urocissa flavirostris",NA,NA,"",NA,NA,NA,NA,NA,NA
"Red-billed Blue-Magpie","Urocissa erythroryncha",NA,NA,"X",16,NA,0.302083333333333,0.4375,7.3125,2.64005736995745
"Common Green-Magpie","Cissa chinensis",NA,NA,"X",6,NA,0.416666666666667,NA,9.66666666666667,5.00130827328655
"Rufous Treepie","Dendrocitta vagabunda",NA,NA,"X",3,NA,0.333333333333333,0.333333333333333,2,1.13160652761167
"Gray Treepie","Dendrocitta formosae",NA,NA,"X",17,NA,0.274509803921569,0.352941176470588,7,2.57644305652763
"White-bellied Treepie","Dendrocitta leucogastra",NA,NA,"",NA,NA,NA,NA,NA,NA
"Collared Treepie","Dendrocitta frontalis",NA,NA,"X",1,NA,1,NA,5,NA
"Andaman Treepie","Dendrocitta bayleii",NA,NA,"",NA,NA,NA,NA,NA,NA
"Black-rumped Magpie","Pica bottanensis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Eurasian Magpie","Pica pica",NA,NA,"",NA,NA,NA,NA,NA,NA
"Southern Nutcracker","Nucifraga hemispila",NA,NA,"",NA,NA,NA,NA,NA,NA
"Kashmir Nutcracker","Nucifraga multipunctata",NA,NA,"",NA,NA,NA,NA,NA,NA
"Red-billed Chough","Pyrrhocorax pyrrhocorax",NA,NA,"",NA,NA,NA,NA,NA,NA
"Yellow-billed Chough","Pyrrhocorax graculus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Eurasian Jackdaw","Coloeus monedula",NA,NA,"",NA,NA,NA,NA,NA,NA
"House Crow","Corvus splendens",NA,NA,"X",1,NA,NA,NA,1,NA
"Rook","Corvus frugilegus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Carrion Crow","Corvus corone",NA,NA,"",NA,NA,NA,NA,NA,NA
"Hooded Crow","Corvus cornix",NA,NA,"",NA,NA,NA,NA,NA,NA
"Large-billed Crow","Corvus macrorhynchos",NA,NA,"X",15,NA,0.247619047619048,0.4,6.93333333333333,2.89748519313636
"Pied Crow","Corvus albus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Common Raven","Corvus corax",NA,NA,"",NA,NA,NA,NA,NA,NA
"Yellow-bellied Fairy-Fantail","Chelidorhynx hypoxanthus",NA,NA,"X",11,NA,0.238636363636364,0.363636363636364,6.81818181818182,2.46252172033883
"Gray-headed Canary-Flycatcher","Culicicapa ceylonensis",NA,NA,"X",14,NA,0.285714285714286,0.785714285714286,8.21428571428571,2.77321806959685
"Fire-capped Tit","Cephalopyrus flammiceps",NA,NA,"",NA,NA,NA,NA,NA,NA
"Yellow-browed Tit","Sylviparus modestus",NA,NA,"X",1,NA,1,NA,10,NA
"Sultan Tit","Melanochlora sultanea",NA,NA,"X",2,NA,0.5,NA,3,3.92
"Coal Tit","Periparus ater",NA,NA,"",NA,NA,NA,NA,NA,NA
"Rufous-naped Tit","Periparus rufonuchalis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Rufous-vented Tit","Periparus rubidiventris",NA,NA,"",NA,NA,NA,NA,NA,NA
"Gray-crested Tit","Lophophanes dichrous",NA,NA,"",NA,NA,NA,NA,NA,NA
"Azure Tit","Cyanistes cyanus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Ground Tit","Pseudopodoces humilis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Green-backed Tit","Parus monticolus",NA,NA,"X",8,NA,0.296875,0.375,6.75,3.5090882006584
"Asian Tit","Parus cinereus",NA,NA,"X",3,NA,0.333333333333333,0.333333333333333,2.33333333333333,0.653333333333333
"White-naped Tit","Machlolophus nuchalis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Himalayan Black-lored Tit","Machlolophus xanthogenys",NA,NA,"",NA,NA,NA,NA,NA,NA
"Indian Yellow Tit","Machlolophus aplonotus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Yellow-cheeked Tit","Machlolophus spilonotus",NA,NA,"X",4,NA,0.4,0.5,10,5.24704361204161
"White-crowned Penduline-Tit","Remiz coronatus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Greater Hoopoe-Lark","Alaemon alaudipes",NA,NA,"",NA,NA,NA,NA,NA,NA
"Rufous-tailed Lark","Ammomanes phoenicura",NA,NA,"",NA,NA,NA,NA,NA,NA
"Desert Lark","Ammomanes deserti",NA,NA,"",NA,NA,NA,NA,NA,NA
"Black-crowned Sparrow-Lark","Eremopterix nigriceps",NA,NA,"",NA,NA,NA,NA,NA,NA
"Ashy-crowned Sparrow-Lark","Eremopterix griseus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Singing Bushlark","Mirafra javanica",NA,NA,"",NA,NA,NA,NA,NA,NA
"Bengal Bushlark","Plocealauda assamica",NA,NA,"X",1,NA,NA,NA,2,NA
"Jerdon's Bushlark","Plocealauda affinis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Indian Bushlark","Plocealauda erythroptera",NA,NA,"",NA,NA,NA,NA,NA,NA
"Horned Lark","Eremophila alpestris",NA,NA,"",NA,NA,NA,NA,NA,NA
"Greater Short-toed Lark","Calandrella brachydactyla",NA,NA,"",NA,NA,NA,NA,NA,NA
"Mongolian Short-toed Lark","Calandrella dukhunensis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Hume's Lark","Calandrella acutirostris",NA,NA,"",NA,NA,NA,NA,NA,NA
"Bimaculated Lark","Melanocorypha bimaculata",NA,NA,"",NA,NA,NA,NA,NA,NA
"Tibetan Lark","Melanocorypha maxima",NA,NA,"",NA,NA,NA,NA,NA,NA
"Turkestan Short-toed Lark","Alaudala heinei",NA,NA,"",NA,NA,NA,NA,NA,NA
"Sand Lark","Alaudala raytal",NA,NA,"",NA,NA,NA,NA,NA,NA
"Eurasian Skylark","Alauda arvensis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Oriental Skylark","Alauda gulgula",NA,NA,"X",2,NA,0.5,NA,17,0
"Crested Lark","Galerida cristata",NA,NA,"",NA,NA,NA,NA,NA,NA
"Malabar Lark","Galerida malabarica",NA,NA,"",NA,NA,NA,NA,NA,NA
"Tawny Lark","Galerida deva",NA,NA,"",NA,NA,NA,NA,NA,NA
"Common Tailorbird","Orthotomus sutorius",NA,NA,"X",20,NA,0.29375,0.5,6.2,2.31299232028215
"Dark-necked Tailorbird","Orthotomus atrogularis",NA,NA,"X",1,NA,NA,NA,3,NA
"Himalayan Prinia","Prinia crinigera",NA,NA,"",NA,NA,NA,NA,NA,NA
"Black-throated Prinia","Prinia atrogularis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Rufous-crowned Prinia","Prinia khasiana",NA,NA,"X",9,NA,0.314814814814815,0.333333333333333,7.33333333333333,2.90347684298976
"Hill Prinia","Prinia superciliaris",NA,NA,"",NA,NA,NA,NA,NA,NA
"Gray-crowned Prinia","Prinia cinereocapilla",NA,NA,"",NA,NA,NA,NA,NA,NA
"Rufous-fronted Prinia","Prinia buchanani",NA,NA,"",NA,NA,NA,NA,NA,NA
"Rufescent Prinia","Prinia rufescens",NA,NA,"X",15,NA,0.366666666666667,0.6,7.8,2.65867335338511
"Gray-breasted Prinia","Prinia hodgsonii",NA,NA,"X",14,NA,0.309523809523809,0.428571428571429,7.85714285714286,2.91191715858497
"Delicate Prinia","Prinia lepida",NA,NA,"",NA,NA,NA,NA,NA,NA
"Jungle Prinia","Prinia sylvatica",NA,NA,"",NA,NA,NA,NA,NA,NA
"Yellow-bellied Prinia","Prinia flaviventris",NA,NA,"X",5,NA,0.485714285714286,0.6,13,4.84084290180956
"Ashy Prinia","Prinia socialis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Plain Prinia","Prinia inornata",NA,NA,"X",5,NA,0.76,1,13,4.84084290180956
"Zitting Cisticola","Cisticola juncidis",NA,NA,"X",5,NA,0.466666666666667,0.2,13,4.84084290180956
"Golden-headed Cisticola","Cisticola exilis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Thick-billed Warbler","Arundinax aedon",NA,NA,"X",1,NA,NA,NA,2,NA
"Booted Warbler","Iduna caligata",NA,NA,"",NA,NA,NA,NA,NA,NA
"Sykes's Warbler","Iduna rama",NA,NA,"",NA,NA,NA,NA,NA,NA
"Black-browed Reed Warbler","Acrocephalus bistrigiceps",NA,NA,"",NA,NA,NA,NA,NA,NA
"Moustached Warbler","Acrocephalus melanopogon",NA,NA,"",NA,NA,NA,NA,NA,NA
"Sedge Warbler","Acrocephalus schoenobaenus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Paddyfield Warbler","Acrocephalus agricola",NA,NA,"X",3,NA,0.333333333333333,0.333333333333333,10.3333333333333,6.63060915586025
"Blunt-winged Warbler","Acrocephalus concinens",NA,NA,"",NA,NA,NA,NA,NA,NA
"Blyth's Reed Warbler","Acrocephalus dumetorum",NA,NA,"X",NA,NA,NA,NA,NA,NA
"Large-billed Reed Warbler","Acrocephalus orinus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Great Reed Warbler","Acrocephalus arundinaceus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Oriental Reed Warbler","Acrocephalus orientalis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Clamorous Reed Warbler","Acrocephalus stentoreus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Pallas's Grasshopper Warbler","Helopsaltes certhiola",NA,NA,"X",1,NA,NA,NA,17,NA
"Lanceolated Warbler","Locustella lanceolata",NA,NA,"",NA,NA,NA,NA,NA,NA
"Brown Bush Warbler","Locustella luteoventris",NA,NA,"",NA,NA,NA,NA,NA,NA
"Common Grasshopper Warbler","Locustella naevia",NA,NA,"",NA,NA,NA,NA,NA,NA
"Long-billed Bush Warbler","Locustella major",NA,NA,"",NA,NA,NA,NA,NA,NA
"Chinese Bush Warbler","Locustella tacsanowskia",NA,NA,"",NA,NA,NA,NA,NA,NA
"Baikal Bush Warbler","Locustella davidi",NA,NA,"",NA,NA,NA,NA,NA,NA
"West Himalayan Bush Warbler","Locustella kashmirensis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Spotted Bush Warbler","Locustella thoracica",NA,NA,"",3,NA,0.333333333333333,NA,13.3333333333333,7.18666666666667
"Russet Bush Warbler","Locustella mandelli",NA,NA,"",NA,NA,NA,NA,NA,NA
"Broad-tailed Grassbird","Schoenicola platyurus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Bristled Grassbird","Schoenicola striatus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Striated Grassbird","Megalurus palustris",NA,NA,"X",5,NA,0.7,1,13,4.84084290180956
"Scaly-breasted Cupwing","Pnoepyga albiventer",NA,NA,"X",1,NA,1,NA,10,NA
"Immaculate Cupwing","Pnoepyga immaculata",NA,NA,"",NA,NA,NA,NA,NA,NA
"Pygmy Cupwing","Pnoepyga pusilla",NA,NA,"X",5,NA,0.3,NA,8.2,5.01239104619741
"Gray-throated Martin","Riparia chinensis",NA,NA,"X",4,NA,0.5,0.5,12,5.71433285694839
"Bank Swallow","Riparia riparia",NA,NA,"X",1,NA,NA,NA,6,NA
"Pale Martin","Riparia diluta",NA,NA,"",NA,NA,NA,NA,NA,NA
"Eurasian Crag-Martin","Ptyonoprogne rupestris",NA,NA,"",NA,NA,NA,NA,NA,NA
"Dusky Crag-Martin","Ptyonoprogne concolor",NA,NA,"",NA,NA,NA,NA,NA,NA
"Barn Swallow","Hirundo rustica",NA,NA,"X",15,0.133333333333333,0.35,0.666666666666667,7.46666666666667,2.87466666666667
"Wire-tailed Swallow","Hirundo smithii",NA,NA,"",NA,NA,NA,NA,NA,NA
"Hill Swallow","Hirundo domicola",NA,NA,"",NA,NA,NA,NA,NA,NA
"Pacific Swallow","Hirundo javanica",NA,NA,"",NA,NA,NA,NA,NA,NA
"Eastern Red-rumped Swallow","Cecropis daurica",NA,NA,"X",11,NA,0.272727272727273,0.545454545454545,8.63636363636364,3.40788739968409
"Streak-throated Swallow","Petrochelidon fluvicola",NA,NA,"",NA,NA,NA,NA,NA,NA
"Western House-Martin","Delichon urbicum",NA,NA,"",NA,NA,NA,NA,NA,NA
"Asian House-Martin","Delichon dasypus",NA,NA,"X",3,NA,0.333333333333333,0.333333333333333,10.6666666666667,6.82100025248823
"Nepal House-Martin","Delichon nipalense",NA,NA,"X",6,NA,0.291666666666667,0.5,8.5,5.6523717735714
"Gray-headed Bulbul","Microtarsus priocephalus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Black-headed Bulbul","Microtarsus melanocephalos",NA,NA,"",NA,NA,NA,NA,NA,NA
"Andaman Bulbul","Microtarsus fuscoflavescens",NA,NA,"",NA,NA,NA,NA,NA,NA
"Black-crested Bulbul","Rubigula flaviventris",NA,NA,"X",17,NA,0.235294117647059,0.352941176470588,6.64705882352941,2.6249991926181
"Flame-throated Bulbul","Rubigula gularis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Crested Finchbill","Spizixos canifrons",NA,NA,"X",9,NA,0.263888888888889,0.444444444444444,7.44444444444444,2.86855579441624
"Striated Bulbul","Alcurus striatus",NA,NA,"X",8,NA,0.21875,0.25,6.875,3.4036487774152
"Red-vented Bulbul","Pycnonotus cafer",NA,NA,"X",28,0.0357142857142857,0.366071428571429,0.535714285714286,5.60714285714286,1.75579780325809
"Red-whiskered Bulbul","Pycnonotus jocosus",NA,NA,"X",20,NA,0.292857142857143,0.45,6.85,2.19491906097025
"White-eared Bulbul","Pycnonotus leucotis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Himalayan Bulbul","Pycnonotus leucogenys",NA,NA,"",NA,NA,NA,NA,NA,NA
"Yellow-throated Bulbul","Pycnonotus xantholaemus",NA,NA,"",NA,NA,NA,NA,NA,NA
