"eBird.English.Name.2024","eBird.Scientific.Name.2024","eBird.Code","Order","Family","SoIB.Past.Priority.Status","SoIB.Past.Long.Term.Status","SoIB.Past.Current.Status","SoIB.Past.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","proj2025.lci","proj2025.mean","proj2025.rci","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","proj2030.lci","proj2030.mean","proj2030.rci","proj2031.lci","proj2031.mean","proj2031.rci","rangemean","rangelci","rangerci"
"Hen Harrier","Circus cyaneus","norhar1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Winter Migrant",NA,NA,NA,"Hen Harrier","Circus cyaneus","Hen Harrier","Circus cyaneus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pallid Harrier","Circus macrourus","palhar1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Moderate Decline","Uncertain","Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Grassland","Winter Migrant",NA,NA,NA,"Pallid Harrier","Circus macrourus","Pallid Harrier","Circus macrourus","Near Threatened","Schedule-I","Appendix II","Appendix II",NA,"","","X",17,0.117647058823529,0.169117647058824,0.294117647058824,13.4117647058824,3.61663515259552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22461,22299,22623
"Pied Harrier","Circus melanoleucos","piehar1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Winter Migrant",NA,NA,NA,"Pied Harrier","Circus melanoleucos","Pied Harrier","Circus melanoleucos","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","X",2,1,NA,NA,23.5,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"Montagu's Harrier","Circus pygargus","monhar1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Moderate Decline","Uncertain","Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Grassland","Winter Migrant",NA,NA,NA,"Montagu's Harrier","Circus pygargus","Montagu's Harrier","Circus pygargus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","X",8,NA,0.196428571428571,0.125,13.625,5.77330278090453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9198,9198,9198
"Crested Goshawk","Lophospiza trivirgata","cregos1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Low","Uncertain","Uncertain","Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Forest","Resident & Local Migrant",NA,NA,NA,"Crested Goshawk","Lophospiza trivirgata","Crested Goshawk","Accipiter trivirgatus","Least Concern","Schedule-I","Appendix II","",NA,"","","X",6,NA,0.375,0.333333333333333,21,3.61406142725881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4527,4439,4615
"Shikra","Tachyspiza badia","shikra1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Low","Stable","Stable","Very Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"Shikra","Tachyspiza badia","Shikra","Accipiter badius","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","X","X",261,0.0268199233716475,0.32183908045977,0.498084291187739,7.16858237547893,0.639167862416443,NA,NA,NA,-4.30451536444177,-3.08137128206404,-1.85822719968631,60.061452618099,67.5950588826695,76.1166456005648,57.0550931244711,65.3167059019126,74.8300308715388,54.1792561433122,63.1181842851123,73.6014813873054,51.4365303417719,60.9965977329382,72.4188300967477,48.8256910081169,58.9491584202752,71.2742440902915,46.3434521520441,56.9731828124523,70.1624430794988,43.9854239313373,55.066087647297,69.0797142579456,190792,190705,190879
"Nicobar Sparrowhawk","Tachyspiza butleri","nicspa1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","High","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Vertebrate & Carrion","Yes","Yes","No","Nicobar Islands","Forest","Resident",NA,NA,1,"Nicobar Sparrowhawk","Tachyspiza butleri","Nicobar Sparrowhawk","Accipiter butleri","Vulnerable","Schedule-I","Appendix II","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Levant Sparrowhawk","Tachyspiza brevipes","levspa1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,NA,NA,"Levant Sparrowhawk","Tachyspiza brevipes","Levant Sparrowhawk","Accipiter brevipes","Least Concern","Recent addition","Appendix II","Appendix II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinese Sparrowhawk","Tachyspiza soloensis","grfhaw1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,NA,NA,"Chinese Sparrowhawk","Tachyspiza soloensis","Chinese Sparrowhawk","Accipiter soloensis","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Japanese Sparrowhawk","Tachyspiza gularis","japspa1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,NA,NA,"Japanese Sparrowhawk","Tachyspiza gularis","Japanese Sparrowhawk","Accipiter gularis","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Besra","Tachyspiza virgata","besra1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Data Deficient","Data Deficient","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Forest","Resident & Local Migrant",NA,NA,NA,"Besra","Tachyspiza virgata","Besra","Accipiter virgatus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","X",9,NA,0.203703703703704,0.111111111111111,18.5555555555556,4.12054892663467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2884,2884,2884
"Eurasian Sparrowhawk","Accipiter nisus","eurspa1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Moderate Decline","Uncertain","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Resident & Winter Migrant",NA,NA,NA,"Eurasian Sparrowhawk","Accipiter nisus","Eurasian Sparrowhawk","Accipiter nisus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","X",10,NA,0.166666666666667,0.2,18.3,4.1118497594689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37866,37669,38063
"Eurasian Goshawk","Astur gentilis","norgos1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Forest","Resident & Local Migrant",NA,NA,NA,"Northern Goshawk","Astur gentilis","Northern Goshawk","Accipiter gentilis","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","",1,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red Kite","Milvus milvus","redkit1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,1,NA,"Red Kite","Milvus milvus","Red Kite","Milvus milvus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black Kite","Milvus migrans","blakit1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Low","Stable","Uncertain","Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Resident & Winter Migrant",1,NA,NA,"Black Kite","Milvus migrans","Black Kite","Milvus migrans","Least Concern","Schedule-II","Appendix II","Appendix II",NA,"X","X","X",186,0.0537634408602151,0.27755376344086,0.403225806451613,7.76881720430108,0.805732354018415,10.2869221105554,15.4766418538954,23.3909284389829,-7.22654870808249,-5.47422338576435,-3.72189806344621,32.3082663504283,43.2171085982633,57.9375463078502,29.0835392994936,40.5719862391848,56.7633445390192,26.1575217255586,38.0938196569279,55.6833942079797,23.5130852960542,35.7717759139423,54.6745771638293,21.1290711697593,33.5957429018131,53.7221287252828,18.9832747260676,31.5562802464743,52.8161784933129,17.0539243311122,29.6445736306591,51.9498499932735,125114,124970,125258
"Brahminy Kite","Haliastur indus","brakit1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Low","Uncertain","Uncertain","Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Resident",1,NA,NA,"Brahminy Kite","Haliastur indus","Brahminy Kite","Haliastur indus","Least Concern","Schedule-I","Appendix II","",NA,"","","X",4,NA,0.333333333333333,NA,17,2.40049994792751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5359,5302,5416
"Pallas's Fish-Eagle","Haliaeetus leucoryphus","pafeag1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","High","Uncertain","Uncertain","Very Restricted","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Winter Migrant",1,NA,NA,"Pallas's Fish-Eagle","Haliaeetus leucoryphus","Pallas's Fish-eagle","Haliaeetus leucoryphus","Endangered","Schedule-I","Appendix II","Appendix I",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-tailed Eagle","Haliaeetus albicilla","whteag","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"White-tailed Eagle","Haliaeetus albicilla","White-tailed Sea-eagle","Haliaeetus albicilla","Least Concern","Schedule-I","Appendix I","Appendix I",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-bellied Sea-Eagle","Icthyophaga leucogaster","wbseag1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Strong Decline","Uncertain","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"White-bellied Sea-Eagle","Icthyophaga leucogaster","White-bellied Sea-eagle","Haliaeetus leucogaster","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesser Fish-Eagle","Icthyophaga humilis","lefeag1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Resident",1,NA,NA,"Lesser Fish-Eagle","Icthyophaga humilis","Lesser Fish-eagle","Icthyophaga humilis","Near Threatened","Schedule-I","Appendix II","",NA,"","","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2274,2274,2274
"Gray-headed Fish-Eagle","Icthyophaga ichthyaetus","gyhfie1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Grey-headed Fish-Eagle","Icthyophaga ichthyaetus","Grey-headed Fish-eagle","Icthyophaga ichthyaetus","Near Threatened","Schedule-I","Appendix II","",NA,"","","X",24,NA,0.322916666666667,0.583333333333333,15.1666666666667,2.69203943665438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22447,22447,22447
"Rough-legged Hawk","Buteo lagopus","rolhaw","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,1,NA,"Rough-legged Buzzard","Buteo lagopus","Rough-legged Buzzard","Buteo lagopus","Least Concern","Schedule-II","Appendix II","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Buzzard","Buteo buteo","combuz1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,NA,NA,"Common Buzzard","Buteo buteo","Eurasian Buzzard","Buteo buteo","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himalayan Buzzard","Buteo refectus","combuz9","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Resident & Winter Migrant",NA,NA,NA,"Himalayan Buzzard","Buteo refectus","Himalayan Buzzard","Buteo refectus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Long-legged Buzzard","Buteo rufinus","lolbuz1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,NA,NA,"Long-legged Buzzard","Buteo rufinus","Long-legged Buzzard","Buteo rufinus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","X",10,NA,0.3,0.4,8.4,4.05066666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13455,13308,13602
"Upland Buzzard","Buteo hemilasius","uplbuz1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Alpine & Cold Desert","Resident & Altitudinal Migrant",NA,NA,NA,"Upland Buzzard","Buteo hemilasius","Upland Buzzard","Buteo hemilasius","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australasian Grass-Owl","Tyto longimembris","ausgro1","Strigiformes","Tytonidae (Barn-Owls)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Vertebrate & Carrion","No","No","No","Non-endemic","Grassland","Resident",NA,NA,NA,"Eastern Grass-Owl","Tyto longimembris","Eastern Grass-owl","Tyto longimembris","Least Concern","Schedule-II","Appendix II","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Barn Owl","Tyto javanica","eabowl1","Strigiformes","Tytonidae (Barn-Owls)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"Eastern Barn Owl","Tyto javanica","Common Barn-owl","Tyto alba","Least Concern","Schedule-I","Appendix II","",NA,"","","",63,NA,0.18452380952381,0.317460317460317,11.1904761904762,1.69283033762138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andaman Masked-Owl","Tyto deroepstorffi","barowl5","Strigiformes","Tytonidae (Barn-Owls)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Vertebrate & Carrion","Yes","Yes","No","Andaman Islands","Non-specialized","Resident",NA,NA,1,"Andaman Barn Owl","Tyto deroepstorffi","","","Not recognized","Schedule-I","Appendix II","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental Bay-Owl","Phodilus badius","orbowl1","Strigiformes","Tytonidae (Barn-Owls)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Vertebrate & Carrion","No","No","No","Non-endemic","Forest","Resident",1,NA,NA,"Oriental Bay-Owl","Phodilus badius","Oriental Bay-owl","Phodilus badius","Least Concern","Schedule-II","Appendix II","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sri Lanka Bay-Owl","Phodilus assimilis","srlbao1","Strigiformes","Tytonidae (Barn-Owls)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Vertebrate & Carrion","No","Yes","No","Western Ghats & Sri Lanka","Forest","Resident",NA,NA,NA,"Sri Lanka Bay-Owl","Phodilus assimilis","Sri Lanka Bay-owl","Phodilus assimilis","Least Concern","Schedule-II","Appendix II","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andaman Scops-Owl","Otus balli","ansowl1","Strigiformes","Strigidae (Owls)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Invertebrate","Yes","Yes","No","Andaman Islands","Forest","Resident",NA,NA,1,"Andaman Scops-Owl","Otus balli","Andaman Scops-owl","Otus balli","Least Concern","Schedule-II","Appendix II","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mountain Scops-Owl","Otus spilocephalus","mosowl2","Strigiformes","Strigidae (Owls)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Mountain Scops-Owl","Otus spilocephalus","Mountain Scops-owl","Otus spilocephalus","Least Concern","Schedule-II","Appendix II","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Scops-Owl","Otus bakkamoena","insowl1","Strigiformes","Strigidae (Owls)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Invertebrate","No","Yes","No","Indian Subcontinent","Forest & Plantation","Resident",NA,NA,NA,"Indian Scops-Owl","Otus bakkamoena","Indian Scops-owl","Otus bakkamoena","Least Concern","Schedule-II","Appendix II","",NA,"","","",72,0.0138888888888889,0.291666666666667,0.486111111111111,10.5,1.52334858890462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Collared Scops-Owl","Otus lettia","cosowl1","Strigiformes","Strigidae (Owls)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident & Altitudinal Migrant",NA,NA,NA,"Collared Scops-Owl","Otus lettia","Collared Scops-owl","Otus lettia","Least Concern","Schedule-II","Appendix II","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nicobar Scops-Owl","Otus alius","nicsco1","Strigiformes","Strigidae (Owls)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Omnivore","Yes","Yes","No","Nicobar Islands","Forest","Resident",NA,NA,1,"Nicobar Scops-Owl","Otus alius","Nicobar Scops-owl","Otus alius","Near Threatened","Schedule-II","Appendix II","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Scops-Owl","Otus scops","eursco1","Strigiformes","Strigidae (Owls)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Winter Migrant",NA,1,NA,"Eurasian Scops-Owl","Otus scops","Eurasian Scops-owl","Otus scops","Least Concern","Schedule-II","Appendix II","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pallid Scops-Owl","Otus brucei","pasowl3","Strigiformes","Strigidae (Owls)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Winter Migrant",NA,NA,NA,"Pallid Scops-Owl","Otus brucei","Pallid Scops-owl","Otus brucei","Least Concern","Schedule-II","Appendix II","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental Scops-Owl","Otus sunia","orsowl","Strigiformes","Strigidae (Owls)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident & Local Migrant",NA,NA,NA,"Oriental Scops-Owl","Otus sunia","Oriental Scops-owl","Otus sunia","Least Concern","Schedule-II","Appendix II","",NA,"","","",25,0.04,0.235,0.56,14.32,3.19209333196885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rock Eagle-Owl","Bubo bengalensis","roeowl1","Strigiformes","Strigidae (Owls)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Vertebrate & Carrion","No","Yes","No","Indian Subcontinent","Open Habitat","Resident",NA,NA,NA,"Indian Eagle-Owl","Bubo bengalensis","Rock Eagle-owl","Bubo bengalensis","Least Concern","Schedule-I","Appendix II","",NA,"","","",66,NA,0.229166666666667,0.303030303030303,10.8939393939394,1.65270629955672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Eagle-Owl","Bubo bubo","eueowl1","Strigiformes","Strigidae (Owls)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Vertebrate & Carrion","No","No","No","Non-endemic","Alpine & Cold Desert","Resident",NA,NA,NA,"Eurasian Eagle-Owl","Bubo bubo","Eurasian Eagle-owl","Bubo bubo","Least Concern","Schedule-I","Appendix II","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
