"COMMON.NAME","SCIENTIFIC.NAME","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km"
"Arctic Warbler","Phylloscopus borealis",NA,"","",NA,NA,NA,NA,NA,NA
"Chestnut-crowned Warbler","Phylloscopus castaniceps",NA,"","X",9,NA,0.305555555555556,0.444444444444444,7.44444444444444,2.51153585395053
"Yellow-vented Warbler","Phylloscopus cantator",NA,"","X",5,NA,0.366666666666667,0.4,8.8,3.24437729002038
"Western Crowned Warbler","Phylloscopus occipitalis",NA,"","",NA,NA,NA,NA,NA,NA
"Blyth's Leaf Warbler","Phylloscopus reguloides",NA,"","X",12,NA,0.3125,0.583333333333333,8.08333333333333,1.69669524295754
"Claudia's Leaf Warbler","Phylloscopus claudiae",NA,"","",NA,NA,NA,NA,NA,NA
"Gray-hooded Warbler","Phylloscopus xanthoschistos",NA,"X","X",14,NA,0.366071428571429,0.714285714285714,6.57142857142857,1.83443975937321
"Pale-footed Bush Warbler","Hemitesia pallidipes",NA,"","X",2,NA,1,NA,9.5,8.82
"Asian Stubtail","Urosphena squameiceps",NA,"","",NA,NA,NA,NA,NA,NA
"Gray-bellied Tesia","Tesia cyaniventer",NA,"","X",2,NA,0.5,0.5,11,5.88
"Slaty-bellied Tesia","Tesia olivea",NA,"","",NA,NA,NA,NA,NA,NA
"Chestnut-crowned Bush Warbler","Cettia major",NA,"","",NA,NA,NA,NA,NA,NA
"Gray-sided Bush Warbler","Cettia brunnifrons",NA,"","",NA,NA,NA,NA,NA,NA
"Chestnut-headed Tesia","Cettia castaneocoronata",NA,"","X",3,NA,0.583333333333333,0.666666666666667,10,5.1856725696866
"Cetti's Warbler","Cettia cetti",NA,"","",NA,NA,NA,NA,NA,NA
"Yellow-bellied Warbler","Abroscopus superciliaris",NA,"","X",3,NA,0.666666666666667,0.666666666666667,6.33333333333333,3.45711504645773
"Rufous-faced Warbler","Abroscopus albogularis",NA,"","",NA,NA,NA,NA,NA,NA
"Black-faced Warbler","Abroscopus schisticeps",NA,"","X",4,NA,0.392857142857143,0.5,9.5,3.79552367928327
"Mountain Tailorbird","Phyllergates cucullatus",NA,"","X",12,NA,0.321428571428571,0.5,8.08333333333333,1.69669524295754
"Broad-billed Warbler","Tickellia hodgsoni",NA,"","",NA,NA,NA,NA,NA,NA
"Manchurian Bush Warbler","Horornis canturians",NA,"","",NA,NA,NA,NA,NA,NA
"Brownish-flanked Bush Warbler","Horornis fortipes",NA,"","X",16,NA,0.2890625,0.625,7.0625,1.7018243887076
"Hume's Bush Warbler","Horornis brunnescens",NA,"","",NA,NA,NA,NA,NA,NA
"Aberrant Bush Warbler","Horornis flavolivaceus",NA,"","X",4,NA,0.4,0.25,9.75,3.43
"White-browed Tit-Warbler","Leptopoecile sophiae",NA,"","",NA,NA,NA,NA,NA,NA
"Crested Tit-Warbler","Leptopoecile elegans",NA,"","",NA,NA,NA,NA,NA,NA
"White-cheeked Tit","Aegithalos leucogenys",NA,"","",NA,NA,NA,NA,NA,NA
"Black-throated Tit","Aegithalos concinnus",NA,"X","X",10,NA,0.3875,0.6,7.6,1.94249964964962
"White-throated Tit","Aegithalos niveogularis",NA,"","",NA,NA,NA,NA,NA,NA
"Black-browed Tit","Aegithalos iouschistos",NA,"","",NA,NA,NA,NA,NA,NA
"Eurasian Blackcap","Sylvia atricapilla",NA,"","",NA,NA,NA,NA,NA,NA
"Garden Warbler","Sylvia borin",NA,"","",NA,NA,NA,NA,NA,NA
"Barred Warbler","Curruca nisoria",NA,"","",NA,NA,NA,NA,NA,NA
"Lesser Whitethroat","Curruca curruca",NA,"","",NA,NA,NA,NA,NA,NA
"Eastern Orphean Warbler","Curruca crassirostris",NA,"","",NA,NA,NA,NA,NA,NA
"Asian Desert Warbler","Curruca nana",NA,"","",NA,NA,NA,NA,NA,NA
"Greater Whitethroat","Curruca communis",NA,"","",NA,NA,NA,NA,NA,NA
"Fire-tailed Myzornis","Myzornis pyrrhoura",NA,"","",NA,NA,NA,NA,NA,NA
"Golden-breasted Fulvetta","Lioparus chrysotis",NA,"","X",1,NA,1,1,8,NA
"Yellow-eyed Babbler","Chrysomma sinense",NA,"","X",2,NA,1,NA,7,1.96
"Jerdon's Babbler","Chrysomma altirostre",NA,"","",NA,NA,NA,NA,NA,NA
"Brown-throated Fulvetta","Fulvetta ludlowi",NA,"","",NA,NA,NA,NA,NA,NA
"White-browed Fulvetta","Fulvetta vinipectus",NA,"","X",4,NA,0.333333333333333,0.5,9.5,3.79552367928327
"Manipur Fulvetta","Fulvetta manipurensis",NA,"","X",2,NA,0.625,NA,9.5,8.82
"Black-breasted Parrotbill","Paradoxornis flavirostris",NA,"","",NA,NA,NA,NA,NA,NA
"Spot-breasted Parrotbill","Paradoxornis guttaticollis",NA,"","X",6,NA,0.466666666666667,0.833333333333333,7.33333333333333,2.84781397644657
"Great Parrotbill","Paradoxornis aemodius",NA,"","",NA,NA,NA,NA,NA,NA
"Brown Parrotbill","Paradoxornis unicolor",NA,"","",NA,NA,NA,NA,NA,NA
"Gray-headed Parrotbill","Paradoxornis gularis",NA,"","X",2,NA,0.666666666666667,NA,6,5.88
"White-breasted Parrotbill","Paradoxornis ruficeps",NA,"","",NA,NA,NA,NA,NA,NA
"Rufous-headed Parrotbill","Paradoxornis bakeri",NA,"","X",2,NA,0.5,NA,6,5.88
"Fulvous Parrotbill","Suthora fulvifrons",NA,"","",NA,NA,NA,NA,NA,NA
"Black-throated Parrotbill","Suthora nipalensis",NA,"","X",3,NA,0.444444444444444,0.333333333333333,8,6.78963916567
"Pale-billed Parrotbill","Suthora atrosuperciliaris",NA,"","",NA,NA,NA,NA,NA,NA
"Striated Yuhina","Staphida castaniceps",NA,"","X",10,NA,0.3,0.5,7,1.91594943101905
"Black-chinned Yuhina","Yuhina nigrimenta",NA,"","X",2,NA,0.5,NA,8,0
"Whiskered Yuhina","Yuhina flavicollis",NA,"","X",12,NA,0.375,0.583333333333333,7,1.85314801776803
"White-naped Yuhina","Yuhina bakeri",NA,"","",NA,NA,NA,NA,NA,NA
"Stripe-throated Yuhina","Yuhina gularis",NA,"","X",6,NA,0.404761904761905,0.833333333333333,8,3.20066659723669
"Rufous-vented Yuhina","Yuhina occipitalis",NA,"","",NA,NA,NA,NA,NA,NA
"Chestnut-flanked White-eye","Zosterops erythropleurus",NA,"","",NA,NA,NA,NA,NA,NA
"Indian White-eye","Zosterops palpebrosus",NA,"","X",24,NA,0.401041666666667,0.791666666666667,5.95833333333333,1.3782712952409
"Chestnut-capped Babbler","Timalia pileata",NA,"","X",6,NA,0.333333333333333,0.166666666666667,8.66666666666667,2.97965844425908
"Tawny-bellied Babbler","Dumetia hyperythra",NA,"","",NA,NA,NA,NA,NA,NA
"Dark-fronted Babbler","Dumetia atriceps",NA,"","",NA,NA,NA,NA,NA,NA
"Pin-striped Tit-Babbler","Mixornis gularis",NA,"","X",7,NA,0.333333333333333,0.428571428571429,6.71428571428571,2.08281860307933
"Golden Babbler","Cyanoderma chrysaeum",NA,"","X",15,NA,0.25,0.733333333333333,6.8,1.90509772277785
"Black-chinned Babbler","Cyanoderma pyrrhops",NA,"","",NA,NA,NA,NA,NA,NA
"Rufous-capped Babbler","Cyanoderma ruficeps",NA,"X","X",10,NA,0.35,0.5,7.2,2.22133333333333
"Rufous-fronted Babbler","Cyanoderma rufifrons",NA,"","X",4,NA,0.4,0.5,7.25,2.92635723497092
"Rufous-throated Wren-Babbler","Spelaeornis caudatus",NA,"","",NA,NA,NA,NA,NA,NA
"Mishmi Wren-Babbler","Spelaeornis badeigularis",NA,"","",NA,NA,NA,NA,NA,NA
"Bar-winged Wren-Babbler","Spelaeornis troglodytoides",NA,"","",NA,NA,NA,NA,NA,NA
"Naga Wren-Babbler","Spelaeornis chocolatinus",NA,"","X",6,NA,0.357142857142857,0.5,7.33333333333333,3.70734286398104
"Chin Hills Wren-Babbler","Spelaeornis oatesi",NA,"","",NA,NA,NA,NA,NA,NA
"Tawny-breasted Wren-Babbler","Spelaeornis longicaudatus",NA,"","",NA,NA,NA,NA,NA,NA
"Black-crowned Scimitar-Babbler","Pomatorhinus ferruginosus",NA,"","",NA,NA,NA,NA,NA,NA
"Brown-crowned Scimitar-Babbler","Pomatorhinus phayrei",NA,"","",NA,NA,NA,NA,NA,NA
"Red-billed Scimitar-Babbler","Pomatorhinus ochraceiceps",NA,"","",NA,NA,NA,NA,NA,NA
"Slender-billed Scimitar-Babbler","Pomatorhinus superciliaris",NA,"","X",3,NA,0.533333333333333,0.666666666666667,7.33333333333333,6.63060915586025
"Streak-breasted Scimitar-Babbler","Pomatorhinus ruficollis",NA,"","X",9,NA,0.416666666666667,0.888888888888889,7.22222222222222,2.48304870354923
"White-browed Scimitar-Babbler","Pomatorhinus schisticeps",NA,"","X",8,NA,0.25,0.375,5.25,2.4778418028599
"Indian Scimitar-Babbler","Pomatorhinus horsfieldii",NA,"","",NA,NA,NA,NA,NA,NA
"Large Scimitar-Babbler","Erythrogenys hypoleucos",NA,"","",NA,NA,NA,NA,NA,NA
"Rusty-cheeked Scimitar-Babbler","Erythrogenys erythrogenys",NA,"","",NA,NA,NA,NA,NA,NA
"Spot-breasted Scimitar-Babbler","Erythrogenys mcclellandi",NA,"X","X",11,NA,0.363636363636364,0.545454545454545,7.09090909090909,2.02061638578737
"Gray-throated Babbler","Stachyris nigriceps",NA,"","X",9,NA,0.266666666666667,0.555555555555556,7.44444444444444,2.55367080257053
"Sikkim Wedge-billed Babbler","Stachyris humei",NA,"","",NA,NA,NA,NA,NA,NA
"Cachar Wedge-billed Babbler","Stachyris roberti",NA,"","",NA,NA,NA,NA,NA,NA
"Snowy-throated Babbler","Stachyris oglei",NA,"","",NA,NA,NA,NA,NA,NA
"Indian Grassbird","Graminicola bengalensis",NA,"","",NA,NA,NA,NA,NA,NA
"White-hooded Babbler","Gampsorhynchus rufulus",NA,"","",NA,NA,NA,NA,NA,NA
"Yellow-throated Fulvetta","Schoeniparus cinereus",NA,"","X",2,NA,0.5,0.5,9.5,2.94
"Rufous-winged Fulvetta","Schoeniparus castaneceps",NA,"","X",6,NA,0.333333333333333,0.666666666666667,8.16666666666667,3.41050012624411
"Rufous-throated Fulvetta","Schoeniparus rufogularis",NA,"","",NA,NA,NA,NA,NA,NA
"Rusty-capped Fulvetta","Schoeniparus dubius",NA,"X","X",9,NA,0.430555555555556,0.777777777777778,7.66666666666667,2.16686152969886
"Puff-throated Babbler","Pellorneum ruficeps",NA,"","X",16,NA,0.2421875,0.5625,7.125,1.67725122348045
"Marsh Babbler","Pellorneum palustre",NA,"","",NA,NA,NA,NA,NA,NA
"Spot-throated Babbler","Pellorneum albiventre",NA,"","",5,NA,0.366666666666667,0.6,8.8,2.72996410232809
"Buff-breasted Babbler","Pellorneum tickelli",NA,"","",NA,NA,NA,NA,NA,NA
"Rufous-vented Grass Babbler","Laticilla burnesii",NA,"","",NA,NA,NA,NA,NA,NA
"Swamp Grass Babbler","Laticilla cinerascens",NA,"","",NA,NA,NA,NA,NA,NA
"Abbott's Babbler","Malacocincla abbotti",NA,"","",NA,NA,NA,NA,NA,NA
"Streaked Wren-Babbler","Gypsophila brevicaudata",NA,"","",NA,NA,NA,NA,NA,NA
"Eyebrowed Wren-Babbler","Napothera epilepidota",NA,"","",NA,NA,NA,NA,NA,NA
"Long-billed Wren-Babbler","Napothera malacoptila",NA,"","X",1,NA,1,NA,8,NA
"Brown-cheeked Fulvetta","Alcippe poioicephala",NA,"","X",3,NA,0.583333333333333,NA,9,1.96
"Nepal Fulvetta","Alcippe nipalensis",NA,"","X",18,NA,0.305555555555556,0.5,6.33333333333333,1.72127935396294
"Striated Laughingthrush","Grammatoptila striata",NA,"","",NA,NA,NA,NA,NA,NA
"Himalayan Cutia","Cutia nipalensis",NA,"","X",5,NA,0.285714285714286,0.4,8.8,3.24437729002038
"Scaly Laughingthrush","Trochalopteron subunicolor",NA,"","X",1,NA,1,NA,14,NA
"Brown-capped Laughingthrush","Trochalopteron austeni",NA,"","X",2,NA,0.75,1,9.5,2.94
"Blue-winged Laughingthrush","Trochalopteron squamatum",NA,"","X",6,NA,0.404761904761905,0.5,8.33333333333333,2.80248778369822
"Streaked Laughingthrush","Trochalopteron lineatum",NA,"","",NA,NA,NA,NA,NA,NA
"Bhutan Laughingthrush","Trochalopteron imbricatum",NA,"","",NA,NA,NA,NA,NA,NA
"Striped Laughingthrush","Trochalopteron virgatum",NA,"X","X",7,NA,0.357142857142857,0.571428571428571,8,2.70505699262203
"Variegated Laughingthrush","Trochalopteron variegatum",NA,"","",NA,NA,NA,NA,NA,NA
"Black-faced Laughingthrush","Trochalopteron affine",NA,"","X",1,NA,1,1,5,NA
"Elliot's Laughingthrush","Trochalopteron elliotii",NA,"","",NA,NA,NA,NA,NA,NA
"Chestnut-crowned Laughingthrush","Trochalopteron erythrocephalum",NA,"","",NA,NA,NA,NA,NA,NA
"Assam Laughingthrush","Trochalopteron chrysopterum",NA,"X","X",7,NA,0.428571428571429,0.571428571428571,8,2.77185858225127
"Banasura Laughingthrush","Montecincla jerdoni",NA,"","",NA,NA,NA,NA,NA,NA
"Nilgiri Laughingthrush","Montecincla cachinnans",NA,"","",NA,NA,NA,NA,NA,NA
"Palani Laughingthrush","Montecincla fairbanki",NA,"","",NA,NA,NA,NA,NA,NA
"Ashambu Laughingthrush","Montecincla meridionalis",NA,"","",NA,NA,NA,NA,NA,NA
"Long-tailed Sibia","Heterophasia picaoides",NA,"","",NA,NA,NA,NA,NA,NA
"Rufous Sibia","Heterophasia capistrata",NA,"","",NA,NA,NA,NA,NA,NA
"Beautiful Sibia","Heterophasia pulchella",NA,"X","X",6,NA,0.354166666666667,0.666666666666667,8.5,2.71349712855324
"Gray Sibia","Heterophasia gracilis",NA,"X","X",13,NA,0.471153846153846,0.769230769230769,7.46153846153846,1.59440392180831
"Hoary-throated Barwing","Actinodura nipalensis",NA,"","",NA,NA,NA,NA,NA,NA
"Streak-throated Barwing","Actinodura waldeni",NA,"","X",6,NA,0.333333333333333,0.666666666666667,8.33333333333333,3.18730258647932
"Blue-winged Minla","Actinodura cyanouroptera",NA,"","X",14,NA,0.392857142857143,0.857142857142857,7.71428571428571,1.52968573947019
"Chestnut-tailed Minla","Actinodura strigula",NA,"","X",5,NA,0.45,0.8,9,3.09903210696501
"Rusty-fronted Barwing","Actinodura egertoni",NA,"X","X",9,NA,0.305555555555556,0.666666666666667,7.88888888888889,2.17777777777778
"Red-billed Leiothrix","Leiothrix lutea",NA,"","",NA,NA,NA,NA,NA,NA
"Silver-eared Mesia","Leiothrix argentauris",NA,"","X",20,NA,0.38125,0.75,6.15,1.57876240671043
"Red-tailed Minla","Minla ignotincta",NA,"","X",7,NA,0.357142857142857,0.714285714285714,8.14285714285714,2.71950975974225
"Rufous-backed Sibia","Leioptila annectens",NA,"X","X",6,NA,0.3125,0.666666666666667,7.83333333333333,3.25685192240059
"Bugun Liocichla","Liocichla bugunorum",NA,"","",NA,NA,NA,NA,NA,NA
"Red-faced Liocichla","Liocichla phoenicea",NA,"","X",9,NA,0.402777777777778,0.444444444444444,7.66666666666667,2.16686152969886
"Large Gray Babbler","Argya malcolmi",NA,"","",NA,NA,NA,NA,NA,NA
"Slender-billed Babbler","Argya longirostris",NA,"","",NA,NA,NA,NA,NA,NA
"Rufous Babbler","Argya subrufa",NA,"","",NA,NA,NA,NA,NA,NA
"Jungle Babbler","Argya striata",NA,"","",NA,NA,NA,NA,NA,NA
"Yellow-billed Babbler","Argya affinis",NA,"","",NA,NA,NA,NA,NA,NA
"Common Babbler","Argya caudata",NA,"","",NA,NA,NA,NA,NA,NA
"Striated Babbler","Argya earlei",NA,"","X",NA,NA,NA,NA,NA,NA
"Spot-breasted Laughingthrush","Garrulax merulinus",NA,"","",9,NA,0.266666666666667,0.444444444444444,7.44444444444444,2.28925779119956
"Lesser Necklaced Laughingthrush","Garrulax monileger",NA,"","X",3,NA,0.444444444444444,0.333333333333333,6,2.99394945403782
"White-crested Laughingthrush","Garrulax leucolophus",NA,"","X",9,NA,0.377777777777778,0.777777777777778,6.44444444444444,2.19405031622419
"Rufous-chinned Laughingthrush","Ianthocincla rufogularis",NA,"","",NA,NA,NA,NA,NA,NA
"Moustached Laughingthrush","Ianthocincla cineracea",NA,"","",6,NA,0.305555555555556,0.333333333333333,7.16666666666667,3.48478470560872
"Spotted Laughingthrush","Ianthocincla ocellata",NA,"","",NA,NA,NA,NA,NA,NA
"Wayanad Laughingthrush","Pterorhinus delesserti",NA,"","",NA,NA,NA,NA,NA,NA
"Rufous-vented Laughingthrush","Pterorhinus gularis",NA,"","",NA,NA,NA,NA,NA,NA
"Yellow-throated Laughingthrush","Pterorhinus galbanus",NA,"","X",5,NA,0.4,0.6,8.8,3.63525845023432
"Rufous-necked Laughingthrush","Pterorhinus ruficollis",NA,"","X",9,NA,0.277777777777778,0.777777777777778,7.11111111111111,2.12821376444202
"Chestnut-backed Laughingthrush","Pterorhinus nuchalis",NA,"","X",NA,NA,NA,NA,NA,NA
"White-browed Laughingthrush","Pterorhinus sannio",NA,"","",6,NA,0.388888888888889,0.666666666666667,7.83333333333333,2.92544545515911
"Greater Necklaced Laughingthrush","Pterorhinus pectoralis",NA,"","X",6,NA,0.25,0.333333333333333,7.83333333333333,2.92544545515911
"Mount Victoria Babax","Pterorhinus woodi",NA,"","",NA,NA,NA,NA,NA,NA
"White-throated Laughingthrush","Pterorhinus albogularis",NA,"","",NA,NA,NA,NA,NA,NA
"Gray-sided Laughingthrush","Pterorhinus caerulatus",NA,"","X",3,NA,0.428571428571429,0.333333333333333,9,5.1856725696866
"Goldcrest","Regulus regulus",NA,"","",NA,NA,NA,NA,NA,NA
"Wallcreeper","Tichodroma muraria",NA,"","",NA,NA,NA,NA,NA,NA
"Indian Nuthatch","Sitta castanea",NA,"","",NA,NA,NA,NA,NA,NA
"Chestnut-bellied Nuthatch","Sitta cinnamoventris",NA,"","",NA,NA,NA,NA,NA,NA
"Chestnut-vented Nuthatch","Sitta nagaensis",NA,"","",4,NA,0.35,0.25,8.75,5.0210058753202
"Kashmir Nuthatch","Sitta cashmirensis",NA,"","",NA,NA,NA,NA,NA,NA
"White-tailed Nuthatch","Sitta himalayensis",NA,"","X",4,NA,0.321428571428571,0.25,8.5,3.79552367928327
"White-cheeked Nuthatch","Sitta leucopsis",NA,"","",NA,NA,NA,NA,NA,NA
"Yunnan Nuthatch","Sitta yunnanensis",NA,"","",NA,NA,NA,NA,NA,NA
"Velvet-fronted Nuthatch","Sitta frontalis",NA,"","X",6,NA,0.433333333333333,0.5,7.83333333333333,2.92544545515911
"Beautiful Nuthatch","Sitta formosa",NA,"","",NA,NA,NA,NA,NA,NA
"Hodgson's Treecreeper","Certhia hodgsoni",NA,"","X",1,NA,1,NA,5,NA
"Bar-tailed Treecreeper","Certhia himalayana",NA,"","",NA,NA,NA,NA,NA,NA
"Rusty-flanked Treecreeper","Certhia nipalensis",NA,"","",NA,NA,NA,NA,NA,NA
"Sikkim Treecreeper","Certhia discolor",NA,"","",NA,NA,NA,NA,NA,NA
"Hume's Treecreeper","Certhia manipurensis",NA,"","",NA,NA,NA,NA,NA,NA
"Indian Spotted Creeper","Salpornis spilonota",NA,"","",NA,NA,NA,NA,NA,NA
"Eurasian Wren","Troglodytes troglodytes",NA,"","X",2,NA,0.5,NA,9.5,2.94
"Spotted Elachura","Elachura formosa",NA,"","X",8,NA,0.375,0.75,7.875,2.41297016144005
"White-throated Dipper","Cinclus cinclus",NA,"","",NA,NA,NA,NA,NA,NA
"Brown Dipper","Cinclus pallasii",NA,"","X",1,NA,1,1,8,NA
"Asian Glossy Starling","Aplonis panayensis",NA,"","",NA,NA,NA,NA,NA,NA
"Golden-crested Myna","Ampeliceps coronatus",NA,"","",NA,NA,NA,NA,NA,NA
"Common Hill Myna","Gracula religiosa",NA,"","X",3,NA,0.333333333333333,0.333333333333333,7,5.1856725696866
"Southern Hill Myna","Gracula indica",NA,"","",NA,NA,NA,NA,NA,NA
"European Starling","Sturnus vulgaris",NA,"","",NA,NA,NA,NA,NA,NA
"Rosy Starling","Pastor roseus",NA,"","",NA,NA,NA,NA,NA,NA
"Daurian Starling","Agropsar sturninus",NA,"","",NA,NA,NA,NA,NA,NA
"Chestnut-cheeked Starling","Agropsar philippensis",NA,"","",NA,NA,NA,NA,NA,NA
"Indian Pied Starling","Gracupica contra",NA,"","X",2,NA,0.571428571428571,0.5,6,5.88
"White-shouldered Starling","Sturnia sinensis",NA,"","",NA,NA,NA,NA,NA,NA
"Brahminy Starling","Sturnia pagodarum",NA,"","",NA,NA,NA,NA,NA,NA
"Chestnut-tailed Starling","Sturnia malabarica",NA,"","X",13,NA,0.201923076923077,0.307692307692308,6.30769230769231,2.20126519116044
"Malabar Starling","Sturnia blythii",NA,"","",NA,NA,NA,NA,NA,NA
"White-headed Starling","Sturnia erythropygia",NA,"","",NA,NA,NA,NA,NA,NA
"Red-billed Starling","Spodiopsar sericeus",NA,"","",NA,NA,NA,NA,NA,NA
"White-cheeked Starling","Spodiopsar cineraceus",NA,"","",NA,NA,NA,NA,NA,NA
"Common Myna","Acridotheres tristis",NA,"","X",7,NA,0.285714285714286,0.428571428571429,4.14285714285714,2.5096082031531
"Bank Myna","Acridotheres ginginianus",NA,"","",NA,NA,NA,NA,NA,NA
"Jungle Myna","Acridotheres fuscus",NA,"","X",2,NA,0.5,NA,6,5.88
"Collared Myna","Acridotheres albocinctus",NA,"","",NA,NA,NA,NA,NA,NA
"Great Myna","Acridotheres grandis",NA,"","X",3,NA,0.444444444444444,NA,4.66666666666667,4.28419316921064
"Spot-winged Starling","Saroglossa spilopterus",NA,"","",NA,NA,NA,NA,NA,NA
"Grandala","Grandala coelicolor",NA,"","",NA,NA,NA,NA,NA,NA
"Long-tailed Thrush","Zoothera dixoni",NA,"","",NA,NA,NA,NA,NA,NA
"Alpine Thrush","Zoothera mollissima",NA,"","X",1,NA,1,NA,14,NA
"Himalayan Thrush","Zoothera salimalii",NA,"","",NA,NA,NA,NA,NA,NA
"Dark-sided Thrush","Zoothera marginata",NA,"","",NA,NA,NA,NA,NA,NA
"Long-billed Thrush","Zoothera monticola",NA,"","X",1,NA,NA,NA,14,NA
"Scaly Thrush","Zoothera dauma",NA,"","X",2,NA,0.666666666666667,0.5,11,5.88
"Nilgiri Thrush","Zoothera neilgherriensis",NA,"","",NA,NA,NA,NA,NA,NA
"Purple Cochoa","Cochoa purpurea",NA,"","",NA,NA,NA,NA,NA,NA
"Green Cochoa","Cochoa viridis",NA,"","",NA,NA,NA,NA,NA,NA
"Siberian Thrush","Geokichla sibirica",NA,"","",NA,NA,NA,NA,NA,NA
"Pied Thrush","Geokichla wardii",NA,"","",NA,NA,NA,NA,NA,NA
"Orange-headed Thrush","Geokichla citrina",NA,"","",NA,NA,NA,NA,NA,NA
"Chinese Thrush","Turdus mupinensis",NA,"","",NA,NA,NA,NA,NA,NA
"Mistle Thrush","Turdus viscivorus",NA,"","",NA,NA,NA,NA,NA,NA
"Song Thrush","Turdus philomelos",NA,"","",NA,NA,NA,NA,NA,NA
"Chinese Blackbird","Turdus mandarinus",NA,"","",NA,NA,NA,NA,NA,NA
"Gray-winged Blackbird","Turdus boulboul",NA,"","X",6,NA,0.361111111111111,0.166666666666667,8.16666666666667,2.55134822746284
"Indian Blackbird","Turdus simillimus",NA,"","",NA,NA,NA,NA,NA,NA
"Japanese Thrush","Turdus cardis",NA,"","",NA,NA,NA,NA,NA,NA
"Tickell's Thrush","Turdus unicolor",NA,"","",NA,NA,NA,NA,NA,NA
"Black-breasted Thrush","Turdus dissimilis",NA,"X","X",7,NA,0.339285714285714,0.428571428571429,7.85714285714286,2.81860485583441
"Gray-sided Thrush","Turdus feae",NA,"","",NA,NA,NA,NA,NA,NA
"Eyebrowed Thrush","Turdus obscurus",NA,"","",9,NA,0.259259259259259,0.333333333333333,7.77777777777778,2.13655428143796
"White-backed Thrush","Turdus kessleri",NA,"","",NA,NA,NA,NA,NA,NA
"Tibetan Blackbird","Turdus maximus",NA,"","",NA,NA,NA,NA,NA,NA
"Fieldfare","Turdus pilaris",NA,"","",NA,NA,NA,NA,NA,NA
"White-collared Blackbird","Turdus albocinctus",NA,"","",NA,NA,NA,NA,NA,NA
"Chestnut Thrush","Turdus rubrocanus",NA,"","X",1,NA,1,NA,8,NA
"Black-throated Thrush","Turdus atrogularis",NA,"","X",1,NA,NA,NA,8,NA
"Red-throated Thrush","Turdus ruficollis",NA,"","",NA,NA,NA,NA,NA,NA
"Dusky Thrush","Turdus eunomus",NA,"","",NA,NA,NA,NA,NA,NA
"Naumann's Thrush","Turdus naumanni",NA,"","",NA,NA,NA,NA,NA,NA
"Dark-sided Flycatcher","Muscicapa sibirica",NA,"","X",6,NA,0.277777777777778,0.166666666666667,7.16666666666667,1.70993697089818
"Ferruginous Flycatcher","Muscicapa ferruginea",NA,"","",2,NA,0.5,0.5,11,5.88
"Asian Brown Flycatcher","Muscicapa dauurica",NA,"","",NA,NA,NA,NA,NA,NA
"Brown-breasted Flycatcher","Muscicapa muttui",NA,"","X",1,NA,NA,NA,8,NA
"Spotted Flycatcher","Muscicapa striata",NA,"","",NA,NA,NA,NA,NA,NA
"Rufous-tailed Scrub-Robin","Cercotrichas galactotes",NA,"","",NA,NA,NA,NA,NA,NA
"Indian Robin","Copsychus fulicatus",NA,"","",NA,NA,NA,NA,NA,NA
"Oriental Magpie-Robin","Copsychus saularis",NA,"","X",12,NA,0.229166666666667,0.333333333333333,6.83333333333333,2.14209658460532
"White-rumped Shama","Copsychus malabaricus",NA,"","X",6,NA,0.333333333333333,0.5,7,2.47922568557201
"Andaman Shama","Copsychus albiventris",NA,"","",NA,NA,NA,NA,NA,NA
"White-gorgeted Flycatcher","Anthipes monileger",NA,"","X",1,NA,1,1,8,NA
"Nilgiri Sholakili","Sholicola major",NA,"","",NA,NA,NA,NA,NA,NA
"White-bellied Sholakili","Sholicola albiventris",NA,"","",NA,NA,NA,NA,NA,NA
"White-tailed Flycatcher","Leucoptilon concretum",NA,"","",NA,NA,NA,NA,NA,NA
"White-bellied Blue Flycatcher","Cyornis pallidipes",NA,"","",NA,NA,NA,NA,NA,NA
"Pale-chinned Flycatcher","Cyornis poliogenys",NA,"","X",6,NA,0.277777777777778,0.5,7,2.47922568557201
"Pale Blue Flycatcher","Cyornis unicolor",NA,"","",NA,NA,NA,NA,NA,NA
"Blue-throated Flycatcher","Cyornis rubeculoides",NA,"","X",11,NA,0.303030303030303,0.454545454545455,7.72727272727273,2.08251786574738
"Large Blue Flycatcher","Cyornis magnirostris",NA,"","",NA,NA,NA,NA,NA,NA
"Hill Blue Flycatcher","Cyornis whitei",NA,"","",NA,NA,NA,NA,NA,NA
"Tickell's Blue Flycatcher","Cyornis tickelliae",NA,"","",NA,NA,NA,NA,NA,NA
"Nicobar Jungle Flycatcher","Cyornis nicobaricus",NA,"","",NA,NA,NA,NA,NA,NA
"Large Niltava","Niltava grandis",NA,"","X",8,NA,0.359375,0.375,7.125,2.57791097596484
"Small Niltava","Niltava macgrigoriae",NA,"","X",12,NA,0.202380952380952,0.333333333333333,7.08333333333333,2.01069539204623
"Rufous-bellied Niltava","Niltava sundara",NA,"","X",10,NA,0.214285714285714,0.2,6.7,2.44542239023582
"Chinese Vivid Niltava","Niltava oatesi",NA,"","",NA,NA,NA,NA,NA,NA
"Blue-and-white Flycatcher","Cyanoptila cyanomelana",NA,"","",NA,NA,NA,NA,NA,NA
"Zappey's Flycatcher","Cyanoptila cumatilis",NA,"","",NA,NA,NA,NA,NA,NA
