"eBird.English.Name.2025","eBird.Scientific.Name.2025","eBird.Code","Order","Family","SoIB.Past.Priority.Status","SoIB.Past.Long.Term.Status","SoIB.Past.Current.Status","SoIB.Past.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Avilist.English.Name","Avilist.Scientific.Name","Avibase.ID","Selected.NRL","Generation.Length","No.of.Subspecies","Percent.of.Global.Range","India.Checklist.Sortorder","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","proj2030.lci","proj2030.mean","proj2030.rci","proj2031.lci","proj2031.mean","proj2031.rci","proj2032.lci","proj2032.mean","proj2032.rci","proj2033.lci","proj2033.mean","proj2033.rci","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","rangelci","rangemean","rangerci","SoIB.Latest.Long.Term.Status","SoIB.Latest.Current.Status","SoIB.Latest.Range.Status","SoIB.Latest.Priority.Status","SoIB.Major.Update.Long.Term.Status","SoIB.Major.Update.Current.Status","SoIB.Major.Update.Range.Status","SoIB.Major.Update.Priority.Status"
"Malabar Pied-Hornbill","Anthracoceros coronatus","maphor1","Bucerotiformes","Bucerotidae (Hornbills)",NA,NA,NA,NA,"Diurnal","Diurnal","Fruit & Nect","No","Yes","No","Indian Subcontinent","Forest & Plantation","Resident",NA,NA,NA,"Malabar Pied-Hornbill","Anthracoceros coronatus","Malabar Pied Hornbill","Anthracoceros coronatus","Near Threatened","Schedule-I","Appendix II","",NA,"Malabar Pied Hornbill","Anthracoceros coronatus","avibase-079BC769",1,7.38,1,0.915210124,523,"","X","X",84,0.0952380952380952,0.389880952380952,0.464285714285714,8.01190476190476,1.1673158836216,108.493430520996,124.951984190126,143.967132395233,108.900583568479,127.985539583638,150.370915188838,108.948229221016,130.962144670499,157.397768365186,109.038836832045,134.150453383971,164.715016795605,109.118340431795,137.475937707624,172.428769273729,109.187893455535,140.759834701171,180.550891315663,109.568627763607,144.120579552977,189.086369198295,109.739430563916,147.687519419127,198.04836010153,NA,NA,NA,-0.0980092667243585,2.54387678302274,5.18576283276984,150756,150756,150756,"Insufficient Data","Trend Inconclusive",NA,"Low","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Oriental Pied-Hornbill","Anthracoceros albirostris","orphor1","Bucerotiformes","Bucerotidae (Hornbills)",NA,NA,NA,NA,"Diurnal","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Forest & Plantation","Resident",NA,NA,NA,"Oriental Pied-Hornbill","Anthracoceros albirostris","Oriental Pied Hornbill","Anthracoceros albirostris","Least Concern","Schedule-I","Appendix II","",NA,"Oriental Pied Hornbill","Anthracoceros albirostris","avibase-082CFEA6",1,7.62,1,0.184263928,524,"X","X","X",85,0.164705882352941,0.398529411764706,0.458823529411765,4.97647058823529,0.830506444898112,39.0845765987584,47.3226212041516,57.3791310613053,36.1501913064503,44.9505499809955,56.0980872377633,33.4172047212571,42.7569298797862,54.855778462664,30.8579032929633,40.6774640902905,53.7082179150484,28.514111188048,38.6963211127797,52.5965452522718,26.3136897279183,36.8406565199324,51.5370609749133,24.3010164487611,35.0340117365488,50.5879092384363,22.4114348000307,33.3099018275137,49.5897639487495,-36.0037753872085,-15.9294528576327,10.465538009429,-9.15902286911185,-5.40154965359429,-1.64407643807672,163052,163466,163880,"Stable","Trend Inconclusive",NA,"Low","Trend Inconclusive","Stable",NA,"Low"
"Rufous-necked Hornbill","Aceros nipalensis","runhor1","Bucerotiformes","Bucerotidae (Hornbills)",NA,NA,NA,NA,"Diurnal","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Forest","Resident",1,NA,NA,"Rufous-necked Hornbill","Aceros nipalensis","Rufous-necked Hornbill","Aceros nipalensis","Vulnerable","Schedule-I","Appendix I","",NA,"Rufous-necked Hornbill","Aceros nipalensis","avibase-01391B1A",1,10.89,1,0.320978699,525,"X","X","X",17,0.176470588235294,0.286764705882353,0.411764705882353,5.70588235294118,1.4532319308984,27.6395929778991,46.3420242208711,76.9681858839299,23.7838695761034,42.9031257111826,76.9026240973283,20.3772914103146,39.7737996490055,77.1493309970041,17.4406543408301,36.7686519941005,77.5144239375358,14.8843826729727,33.8991529952101,77.7796128336442,12.7207725674371,31.4681604545979,78.2332733620265,10.8182091940082,29.1578100796249,78.6529296052183,9.24964857442185,27.0374007100464,78.88559997268,-68.6089485406675,-33.8122745489705,105.101007881371,-22545122.202508,-6.47503697915659,22545109.252434,24076,24478,24880,"Trend Inconclusive","Trend Inconclusive",NA,"High","Trend Inconclusive","Trend Inconclusive",NA,"High"
"Wreathed Hornbill","Rhyticeros undulatus","wrehor1","Bucerotiformes","Bucerotidae (Hornbills)",NA,NA,NA,NA,"Diurnal","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Forest","Resident",1,NA,NA,"Wreathed Hornbill","Rhyticeros undulatus","Wreathed Hornbill","Rhyticeros undulatus","Vulnerable","Schedule-I","Appendix II","",NA,"Wreathed Hornbill","Rhyticeros undulatus","avibase-3C98DDBC",1,10.4,1,0.043919835,526,"","","X",28,0.214285714285714,0.321428571428571,0.357142857142857,5.28571428571429,1.08510453498815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40958,41385,41812,"Insufficient Data","Insufficient Data",NA,"High","Insufficient Data","Insufficient Data",NA,"High"
"Narcondam Hornbill","Rhyticeros narcondami","narhor1","Bucerotiformes","Bucerotidae (Hornbills)",NA,NA,NA,NA,"Diurnal","Diurnal","Fruit & Nect","Yes","Yes","No","Andaman Islands","Forest","Resident",NA,NA,1,"Narcondam Hornbill","Rhyticeros narcondami","Narcondam Hornbill","Rhyticeros narcondami","Vulnerable","Schedule-I","Appendix II","",NA,"Narcondam Hornbill","Rhyticeros narcondami","avibase-E3E8456E",1,7.95,1,1,527,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,NA,NA,NA,"High",NA,NA,NA,NA
"Blue-bearded Bee-eater","Nyctyornis athertoni","bbbeat1","Coraciiformes","Meropidae (Bee-eaters)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Blue-bearded Bee-eater","Nyctyornis athertoni","Blue-bearded Bee-eater","Nyctyornis athertoni","Least Concern","Schedule-II","","",NA,"Blue-bearded Bee-eater","Nyctyornis athertoni","avibase-5C15B5FC",1,3.96,1,0.348396321,528,"X","X","X",158,0.132911392405063,0.362341772151899,0.474683544303797,6.64556962025316,0.737083851385937,65.2153913795969,73.1840458931623,82.2598197991122,62.7236056566703,71.5991895158078,81.8395699979671,60.3040180639128,69.9995909017561,81.5800489044027,57.960462103503,68.453600489236,81.2854938368196,55.6645166477775,67.0845262439364,80.9199568534778,53.5069801232689,65.6015892452569,80.685456392114,51.3931788191679,64.1875389404518,80.4778852976639,49.33318656765,62.7479578327044,80.1203268784743,-3.7080069035871,18.106380596949,51.993300424509,-5.11195525224407,-2.72988395001721,-0.347812647790355,427654,428165,428676,"Trend Inconclusive","Trend Inconclusive",NA,"Low","Stable","Trend Inconclusive",NA,"Low"
"Asian Green Bee-eater","Merops orientalis","grnbee3","Coraciiformes","Meropidae (Bee-eaters)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"Asian Green Bee-eater","Merops orientalis","Asian Green Bee-eater","Merops orientalis","Least Concern","Schedule-II","","",NA,"Asian Green Bee-eater","Merops orientalis","avibase-759AD1FB",1,2.5,3,0.505233278,529,"X","X","X",610,0.142622950819672,0.448155737704918,0.621311475409836,4.72786885245902,0.317478353426743,74.739323883176,82.6800144452877,91.5125360302876,72.2276760013346,81.0845867735986,91.1029640867299,69.7727281208782,79.5440258493123,90.7085611543554,67.3749395802822,77.9992663939062,90.3795187206564,65.0034727291742,76.5078504967704,90.0274966315024,62.7704690690205,75.0241656286459,89.7034115006958,60.6005830551243,73.5648903834822,89.3838318023234,58.5169914120453,72.1496882748194,89.0747493099369,2.053368688275,8.65515216426201,15.632899240846,-3.98135297842769,-2.15845293297891,-0.335552887530141,2569357,2569598,2569839,"Trend Inconclusive","Trend Inconclusive",NA,"Low","Stable","Stable",NA,"Low"
"Blue-throated Bee-eater","Merops viridis","btbeat2","Coraciiformes","Meropidae (Bee-eaters)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,1,NA,"Blue-throated Bee-eater","Merops viridis","Blue-throated Bee-eater","Merops viridis","Least Concern","Schedule-II","","",NA,"Blue-throated Bee-eater","Merops viridis","avibase-457420DA",NA,3.25,1,NA,530,"","","",1,1,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blue-cheeked Bee-eater","Merops persicus","bcbeat1","Coraciiformes","Meropidae (Bee-eaters)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Resident & Summer Migrant",NA,NA,NA,"Blue-cheeked Bee-eater","Merops persicus","Blue-cheeked Bee-eater","Merops persicus","Least Concern","Schedule-II","","",NA,"Blue-cheeked Bee-eater","Merops persicus","avibase-6EE45113",1,3.02,1,0.02311117,531,"","","",54,0.0740740740740741,0.275462962962963,0.537037037037037,5.14814814814815,0.892032712066342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204539,205131,205723,NA,NA,NA,"Low",NA,NA,NA,NA
"Blue-tailed Bee-eater","Merops philippinus","btbeat1","Coraciiformes","Meropidae (Bee-eaters)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Within-India Migrant & Winter Migrant",NA,NA,NA,"Blue-tailed Bee-eater","Merops philippinus","Blue-tailed Bee-eater","Merops philippinus","Least Concern","Schedule-II","","",NA,"Blue-tailed Bee-eater","Merops philippinus","avibase-809951F0",1,2.73,1,0.334372462,532,"X","X","X",242,0.111570247933884,0.391528925619835,0.537190082644628,6.38842975206612,0.583530574545999,110.651016409843,136.518895230236,168.346950846531,110.727581597175,140.818276570474,178.930616774439,110.585675010039,145.224894595271,190.447855026092,110.496810847322,149.716749451406,202.760026501029,110.292021289776,154.486370340194,216.204144320466,110.093961820743,159.183414763679,230.46162881681,109.806578255979,164.093821741252,245.462233687633,109.570811591582,169.197586835109,261.444743759096,47.981455783715,73.104753377789,105.129844823471,-0.477227625196739,4.61009138445021,9.69741039409716,699861,700163,700465,"Increase","Trend Inconclusive",NA,"Low","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"European Bee-eater","Merops apiaster","eubeat1","Coraciiformes","Meropidae (Bee-eaters)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Winter Migrant & Localized Summer Migrant",NA,NA,NA,"European Bee-eater","Merops apiaster","European Bee-eater","Merops apiaster","Least Concern","Schedule-II","","Appendix II",NA,"European Bee-eater","Merops apiaster","avibase-66AA3934",1,2.93,1,0.004888962,533,"","","",5,NA,0.32,0.4,7.4,3.42859971416904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chestnut-headed Bee-eater","Merops leschenaulti","chbeat1","Coraciiformes","Meropidae (Bee-eaters)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Within-India Migrant",NA,NA,NA,"Chestnut-headed Bee-eater","Merops leschenaulti","Chestnut-headed Bee-eater","Merops leschenaulti","Least Concern","Schedule-II","","",NA,"Chestnut-headed Bee-eater","Merops leschenaulti","avibase-F8652F4F",1,3.19,2,0.200171415,534,"X","X","X",164,0.182926829268293,0.455792682926829,0.591463414634146,6.30487804878049,0.717945152898421,69.8238935905421,82.504048545344,97.5825641590784,66.7400538346735,80.913531310321,98.1188726452281,63.8242336358038,79.3476063227023,98.5938029942795,61.0549864588848,77.8225254101325,99.1926715386428,58.3564743486299,76.3575299580417,99.822094938956,55.7338776182032,74.8824309483963,100.405138691966,53.2313247157868,73.3653483930017,101.102048027762,50.8835349344615,71.9661800729482,101.827724182919,-10.1204257706071,7.260151712129,28.03806103007,-5.46390399072593,-2.34228520158679,0.779333587552348,290137,290481,290825,"Stable","Trend Inconclusive",NA,"Low","Stable","Stable",NA,"Low"
"Blyth's Kingfisher","Alcedo hercules","blykin1","Coraciiformes","Alcedinidae (Kingfishers)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Forest","Resident",1,NA,NA,"Blyth's Kingfisher","Alcedo hercules","Blyth's Kingfisher","Alcedo hercules","Near Threatened","Schedule-I","","",NA,"Blyth's Kingfisher","Alcedo hercules","avibase-56A1C8E5",1,3.81,1,0.157188419,535,"","","X",6,0.166666666666667,0.333333333333333,0.333333333333333,5.83333333333333,2.6498285059813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9029,9344,9659,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Moderate"
"Common Kingfisher","Alcedo atthis","comkin1","Coraciiformes","Alcedinidae (Kingfishers)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Common Kingfisher","Alcedo atthis","Common Kingfisher","Alcedo atthis","Least Concern","Schedule-II","","",NA,"Common Kingfisher","Alcedo atthis","avibase-9505E03D",1,4.55,3,0.10914,536,"X","X","X",510,0.149019607843137,0.395588235294118,0.572549019607843,5.20980392156863,0.361457138986063,74.8106774829799,83.413583400601,92.7904911045782,73.4350886737184,83.1457540912202,93.9276021694228,72.0471633769533,82.8252460183552,95.0913210847541,70.6603355327401,82.5170736114812,96.3594452281251,69.2800011014831,82.2149589575863,97.6229705283629,67.9215943670697,81.9087345460863,98.897123882219,66.5683676220875,81.6425492666938,100.17189702989,65.2423324147113,81.3635956632955,101.588290433766,-27.5551695200849,-20.0123683603076,-12.1833697211844,-1.74580706416801,-0.32440703020031,1.09699300376739,1961418,1961418,1961418,"Trend Inconclusive","Stable",NA,"Low","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Blue-eared Kingfisher","Alcedo meninting","blekin1","Coraciiformes","Alcedinidae (Kingfishers)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Blue-eared Kingfisher","Alcedo meninting","Blue-eared Kingfisher","Alcedo meninting","Least Concern","Schedule-II","","",NA,"Blue-eared Kingfisher","Alcedo meninting","avibase-39629250",1,3.49,3,0.140353949,537,"","","",48,0.0625,0.247395833333333,0.333333333333333,6.875,1.46898605693213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91595,91595,91595,NA,NA,NA,"Low",NA,NA,NA,NA
"Black-backed Dwarf-Kingfisher","Ceyx erithaca","bkbkin1","Coraciiformes","Alcedinidae (Kingfishers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Local Migrant & Summer Migrant",NA,NA,NA,"Black-backed Dwarf-Kingfisher","Ceyx erithaca","Black-backed Dwarf-kingfisher","Ceyx erithaca","Near Threatened","Schedule-II","","",NA,"Black-backed Dwarf Kingfisher","Ceyx erithaca","avibase-2D66E27C",1,2.68,2,0.109218977,538,"","","",20,0.1,0.41875,0.65,5.4,1.62374589663596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48314,48620,48926,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Rufous-backed Dwarf-Kingfisher","Ceyx rufidorsa","rubkin1","Coraciiformes","Alcedinidae (Kingfishers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Uncertain",NA,1,NA,"Rufous-backed Dwarf-Kingfisher","Ceyx rufidorsa","Rufous-backed Dwarf-kingfisher","Ceyx rufidorsa","Least Concern","Schedule-II","","",NA,"Rufous-backed Dwarf Kingfisher","Ceyx rufidorsa","avibase-2F51076C",NA,3.1,1,NA,539,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown-winged Kingfisher","Pelargopsis amauroptera","bnwkin1","Coraciiformes","Alcedinidae (Kingfishers)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Wetland","Resident",1,NA,NA,"Brown-winged Kingfisher","Pelargopsis amauroptera","Brown-winged Kingfisher","Pelargopsis amauroptera","Near Threatened","Schedule-II","","",NA,"Brown-winged Kingfisher","Pelargopsis amauroptera","avibase-19C28D92",1,4.92,1,0.145540406,540,"","X","X",9,NA,0.569444444444444,0.666666666666667,5.77777777777778,1.95394125289198,39.3573040949529,51.3392319776655,67.6202568069034,35.2287250309025,47.8242006111086,65.2692082862249,31.5864165790317,44.5050023359447,63.0251065951374,28.2425802528733,41.3709900392728,60.9775232202189,25.2360073808693,38.4786877852053,59.3409648940073,22.5685829387329,35.7511171640969,57.4124579095396,20.1752146580943,33.2641802786289,55.8347480810346,17.9785008558298,31.0120349437526,54.0816863934271,NA,NA,NA,-21258615.4821442,-5.64531976003246,21258604.1915047,5032,5155,5278,"Insufficient Data","Trend Inconclusive",NA,"High","Insufficient Data","Trend Inconclusive",NA,"High"
"Stork-billed Kingfisher","Pelargopsis capensis","stbkin1","Coraciiformes","Alcedinidae (Kingfishers)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Stork-billed Kingfisher","Pelargopsis capensis","Stork-billed Kingfisher","Pelargopsis capensis","Least Concern","Schedule-II","","",NA,"Stork-billed Kingfisher","Pelargopsis capensis","avibase-2B0E883A",1,4.88,3,0.291940068,541,"X","X","X",193,0.181347150259067,0.408678756476684,0.601036269430052,6.83419689119171,0.713942779607522,89.1899499235813,105.965340479965,125.442918239695,89.4989551157055,108.952897866076,132.250169308219,89.7839751653367,112.005486459627,139.409871984538,89.9642786421561,115.364598838927,147.16198046493,90.199291780245,118.627454368908,155.512225141055,90.3678555516422,121.956841760236,164.143145934051,90.5481442950651,125.522363032631,173.535983117555,90.713362768159,129.119402748576,183.300454005692,-31.6481254263201,-19.8794767695395,-4.7130160390745,0.057185615757013,1.9787443272668,3.9003030387766,645241,645648,646055,"Trend Inconclusive","Trend Inconclusive",NA,"Low","Trend Inconclusive","Stable",NA,"Low"
"Ruddy Kingfisher","Halcyon coromanda","rudkin1","Coraciiformes","Alcedinidae (Kingfishers)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest","Resident & Summer Migrant",1,NA,NA,"Ruddy Kingfisher","Halcyon coromanda","Ruddy Kingfisher","Halcyon coromanda","Least Concern","Schedule-II","","",NA,"Ruddy Kingfisher","Halcyon coromanda","avibase-6647508A",1,3.13,2,0.04148625,542,"","","X",14,NA,0.25,0.5,6.71428571428571,1.73648628424892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35092,35540,35988,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-throated Kingfisher","Halcyon smyrnensis","whtkin2","Coraciiformes","Alcedinidae (Kingfishers)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"White-throated Kingfisher","Halcyon smyrnensis","White-throated Kingfisher","Halcyon smyrnensis","Least Concern","Schedule-II","","",NA,"White-throated Kingfisher","Halcyon smyrnensis","avibase-B30B6781",1,3.7,4,0.416983856,543,"X","X","X",663,0.165912518853695,0.461161387631976,0.630467571644042,4.62443438914027,0.299575328982633,96.5053713171475,102.126994008897,108.017644951093,96.1147830412834,102.536207350225,109.360142447767,95.6855101831844,102.948124626064,110.721137943894,95.2635564834453,103.378731190209,112.06457080836,94.8284795685624,103.793722537325,113.484152166214,94.3849456238801,104.227124604501,114.930277476339,93.9330407623929,104.666097764818,116.374398301896,93.4893774595985,105.110438266581,117.836757582943,35.476800907307,45.045036016933,54.554060877819,-0.707458552151545,0.562201776212918,1.83186210457738,2675355,2675381,2675407,"Increase","Stable",NA,"Low","Trend Inconclusive","Stable",NA,"Low"
"Black-capped Kingfisher","Halcyon pileata","blckin1","Coraciiformes","Alcedinidae (Kingfishers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Black-capped Kingfisher","Halcyon pileata","Black-capped Kingfisher","Halcyon pileata","Vulnerable","Schedule-II","","",NA,"Black-capped Kingfisher","Halcyon pileata","avibase-6B292CA0",1,3.42,1,0.088051495,544,"","X","X",48,0.145833333333333,0.276041666666667,0.333333333333333,7.58333333333333,1.29422713503796,33.8379981046645,43.8710978334085,57.0034746262407,30.1248917069837,40.6289652298637,54.6044952853208,26.754820718912,37.5673810061932,52.4188994523506,23.776628660946,34.7449659070907,50.472979328256,21.0995715051893,32.1023242277097,48.6361074116311,18.7372570207192,29.6035694872354,46.7510840709417,16.5924687134052,27.3053729437328,44.9631454481015,14.7045882675178,25.2862301784716,43.4107368376382,NA,NA,NA,-8.47095271918335,-5.40193359355802,-2.3329144679327,55249,55249,55249,"Insufficient Data","Trend Inconclusive",NA,"Moderate","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Collared Kingfisher","Todiramphus chloris","colkin1","Coraciiformes","Alcedinidae (Kingfishers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Collared Kingfisher","Todiramphus chloris","Collared Kingfisher","Todiramphus chloris","Least Concern","Schedule-II","","",NA,"Collared Kingfisher","Todiramphus chloris","avibase-5DA28D37",1,3.29,4,0.006217201,545,"","","",26,0.0769230769230769,0.4375,0.576923076923077,4,1.18101494812399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16031,16098,16165,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Crested Kingfisher","Megaceryle lugubris","crekin1","Coraciiformes","Alcedinidae (Kingfishers)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Wetland","Resident & Altitudinal Migrant",NA,NA,NA,"Crested Kingfisher","Megaceryle lugubris","Crested Kingfisher","Megaceryle lugubris","Least Concern","Schedule-II","","",NA,"Crested Kingfisher","Megaceryle lugubris","avibase-BE8DC16C",1,4.66,2,0.051789475,546,"","X","X",56,0.160714285714286,0.332589285714286,0.428571428571429,5.83928571428571,0.89731898655738,54.3379819292525,84.7714781692267,132.18778105046,49.3779420594257,82.4250713965107,137.113528177732,44.9268381598409,80.3726860998407,143.520723318936,41.0663756704576,78.4057179085341,149.099099638037,37.2826482179753,76.3234213038141,155.464822871358,33.8823128495135,74.3511215516511,162.218524749123,30.7693574363418,72.5179651328032,169.816629367902,27.846058091735,70.6064231317311,176.500274576266,NA,NA,NA,-68607012.9053157,-3.16918475752506,68607006.5669462,152228,152658,153088,"Insufficient Data","Trend Inconclusive",NA,"Low","Insufficient Data","Trend Inconclusive",NA,"Low"
"Pied Kingfisher","Ceryle rudis","piekin1","Coraciiformes","Alcedinidae (Kingfishers)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Pied Kingfisher","Ceryle rudis","Pied Kingfisher","Ceryle rudis","Least Concern","Schedule-II","","",NA,"Pied Kingfisher","Ceryle rudis","avibase-8205077F",1,3.42,2,0.124645969,547,"X","X","X",381,0.154855643044619,0.366797900262467,0.5249343832021,5.48556430446194,0.436089526458574,86.8372390274876,95.0517592661855,103.85472834298,85.9985983045939,95.3879069501255,105.614279327773,85.1587789987491,95.7548099416489,107.491694183276,84.3069755853835,96.1212592746775,109.375779220631,83.3641155630438,96.3912927200905,111.391067209078,82.5065662433324,96.7655787304476,113.292434859698,81.642123153331,97.1028844942939,115.339603590331,80.7940445780445,97.5378836990368,117.370306983755,-20.5153876073607,-11.6282969470923,-1.2241427080239,-0.92261965500882,0.289341848632741,1.5013033522743,2171028,2171501,2171974,"Trend Inconclusive","Stable",NA,"Moderate","Trend Inconclusive","Decline",NA,"Moderate"
"European Roller","Coracias garrulus","eurrol1","Coraciiformes","Coraciidae (Rollers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Passage Migrant & Localized Summer Migrant",NA,NA,NA,"European Roller","Coracias garrulus","European Roller","Coracias garrulus","Least Concern","Schedule-II","","Appendix I",NA,"European Roller","Coracias garrulus","avibase-7451A628",1,3.83,1,0.00031,548,"","","X",83,0.036144578313253,0.239457831325301,0.409638554216867,5.69879518072289,0.819382762716009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432429,432897,433365,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
