"eBird.English.Name.2024","SoIB.Major.Update.Long.Term.Status","SoIB.Major.Update.Current.Status","SoIB.Major.Update.Range.Status","SoIB.Major.Update.Priority.Status"
"Tickell's Thrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Black-breasted Thrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Gray-sided Thrush",NA,NA,NA,NA
"Eyebrowed Thrush",NA,NA,NA,NA
"White-backed Thrush",NA,NA,NA,NA
"Tibetan Blackbird",NA,NA,NA,NA
"Fieldfare",NA,NA,NA,NA
"White-collared Blackbird","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Chestnut Thrush","Insufficient Data","Insufficient Data",NA,"Low"
"Black-throated Thrush","Insufficient Data","Insufficient Data",NA,"Low"
"Red-throated Thrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Dusky Thrush",NA,NA,NA,NA
"Naumann's Thrush",NA,NA,NA,NA
"Dark-sided Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Ferruginous Flycatcher",NA,NA,NA,NA
"Asian Brown Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Brown-breasted Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Spotted Flycatcher",NA,NA,NA,NA
"Rufous-tailed Scrub-Robin",NA,NA,NA,NA
"Indian Robin","Insufficient Data","Insufficient Data",NA,"Moderate"
"Oriental Magpie-Robin","Insufficient Data","Trend Inconclusive",NA,"Low"
"White-rumped Shama","Insufficient Data","Insufficient Data",NA,"Low"
"Andaman Shama",NA,NA,NA,NA
"White-gorgeted Flycatcher","Insufficient Data","Insufficient Data",NA,"Moderate"
"Nilgiri Sholakili",NA,NA,NA,NA
"White-bellied Sholakili",NA,NA,NA,NA
"White-tailed Flycatcher",NA,NA,NA,NA
"White-bellied Blue Flycatcher",NA,NA,NA,NA
"Pale-chinned Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Pale Blue Flycatcher",NA,NA,NA,NA
"Blue-throated Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Large Blue Flycatcher",NA,NA,NA,NA
"Hill Blue Flycatcher",NA,NA,NA,NA
"Tickell's Blue Flycatcher","Insufficient Data","Insufficient Data",NA,"Moderate"
"Nicobar Jungle Flycatcher",NA,NA,NA,NA
"Large Niltava","Insufficient Data","Insufficient Data",NA,"Low"
"Small Niltava","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-bellied Niltava","Insufficient Data","Insufficient Data",NA,"Low"
"Chinese Vivid Niltava",NA,NA,NA,NA
"Blue-and-white Flycatcher",NA,NA,NA,NA
"Zappey's Flycatcher",NA,NA,NA,NA
"Nilgiri Flycatcher",NA,NA,NA,NA
"Verditer Flycatcher","Insufficient Data","Trend Inconclusive",NA,"Low"
"Rusty-bellied Shortwing","Insufficient Data","Insufficient Data",NA,"Moderate"
"Gould's Shortwing","Insufficient Data","Insufficient Data",NA,"Moderate"
"Lesser Shortwing","Insufficient Data","Insufficient Data",NA,"Low"
"Himalayan Shortwing","Insufficient Data","Insufficient Data",NA,"Moderate"
"Indian Blue Robin","Insufficient Data","Insufficient Data",NA,"Low"
"Siberian Blue Robin",NA,NA,NA,NA
"White-bellied Redstart","Insufficient Data","Insufficient Data",NA,"Moderate"
"Bluethroat","Insufficient Data","Decline",NA,"Moderate"
"Malabar Whistling-Thrush",NA,NA,NA,NA
"Blue Whistling-Thrush","Insufficient Data","Insufficient Data",NA,"Low"
"Little Forktail","Insufficient Data","Insufficient Data",NA,"Low"
"White-crowned Forktail",NA,NA,NA,NA
"Spotted Forktail","Insufficient Data","Insufficient Data",NA,"Low"
"Black-backed Forktail","Insufficient Data","Insufficient Data",NA,"Low"
"Slaty-backed Forktail","Insufficient Data","Insufficient Data",NA,"Low"
"Firethroat",NA,NA,NA,NA
"Siberian Rubythroat","Insufficient Data","Insufficient Data",NA,"Low"
"Himalayan Rubythroat",NA,NA,NA,NA
"Chinese Rubythroat",NA,NA,NA,NA
"White-tailed Robin","Insufficient Data","Insufficient Data",NA,"Low"
"Blue-fronted Robin","Insufficient Data","Insufficient Data",NA,"Moderate"
"Red-flanked Bluetail",NA,NA,NA,NA
"Himalayan Bluetail","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-breasted Bush-Robin","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-browed Bush-Robin","Insufficient Data","Insufficient Data",NA,"Moderate"
"Golden Bush-Robin","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-rumped Flycatcher",NA,NA,NA,NA
"Mugimaki Flycatcher",NA,NA,NA,NA
"Slaty-backed Flycatcher",NA,NA,NA,NA
"Black-and-orange Flycatcher",NA,NA,NA,NA
"Slaty-blue Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Snowy-browed Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Pygmy Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-gorgeted Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Sapphire Flycatcher","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Little Pied Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Ultramarine Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Rusty-tailed Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Taiga Flycatcher",NA,NA,NA,NA
"Kashmir Flycatcher",NA,NA,NA,NA
"Red-breasted Flycatcher","Insufficient Data","Stable",NA,"Low"
"Blue-fronted Redstart","Insufficient Data","Insufficient Data",NA,"Low"
"Plumbeous Redstart","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-backed Redstart",NA,NA,NA,NA
"White-capped Redstart","Insufficient Data","Insufficient Data",NA,"Low"
"Blue-capped Redstart","Insufficient Data","Insufficient Data",NA,"Low"
"Common Redstart",NA,NA,NA,NA
"Hodgson's Redstart","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-throated Redstart",NA,NA,NA,NA
"White-winged Redstart",NA,NA,NA,NA
"Black Redstart","Insufficient Data","Insufficient Data",NA,"Low"
"Daurian Redstart",NA,NA,NA,NA
"Chestnut-bellied Rock-Thrush","Insufficient Data","Insufficient Data",NA,"Low"
"Blue-capped Rock-Thrush","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-tailed Rock-Thrush",NA,NA,NA,NA
"Blue Rock-Thrush","Insufficient Data","Insufficient Data",NA,"Low"
"Whinchat",NA,NA,NA,NA
"White-browed Bushchat",NA,NA,NA,NA
"White-throated Bushchat",NA,NA,NA,NA
"Siberian Stonechat","Insufficient Data","Trend Inconclusive",NA,"Low"
"Amur Stonechat",NA,NA,NA,NA
"White-tailed Stonechat","Insufficient Data","Insufficient Data",NA,"Low"
"Pied Bushchat","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Jerdon's Bushchat",NA,NA,NA,NA
"Gray Bushchat","Insufficient Data","Insufficient Data",NA,"Low"
"Northern Wheatear",NA,NA,NA,NA
"Isabelline Wheatear",NA,NA,NA,NA
"Desert Wheatear","Insufficient Data","Insufficient Data",NA,"Low"
"Pied Wheatear",NA,NA,NA,NA
"Brown Rock Chat","Insufficient Data","Insufficient Data",NA,"Moderate"
"Variable Wheatear",NA,NA,NA,NA
"Hume's Wheatear",NA,NA,NA,NA
"Finsch's Wheatear",NA,NA,NA,NA
"Persian Wheatear",NA,NA,NA,NA
"Bohemian Waxwing",NA,NA,NA,NA
"Hypocolius",NA,NA,NA,NA
"Thick-billed Flowerpecker","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-vented Flowerpecker",NA,NA,NA,NA
"Yellow-bellied Flowerpecker",NA,NA,NA,NA
"Pale-billed Flowerpecker","Insufficient Data","Stable",NA,"Low"
"Nilgiri Flowerpecker",NA,NA,NA,NA
"Plain Flowerpecker","Insufficient Data","Insufficient Data",NA,"Low"
"Andaman Flowerpecker",NA,NA,NA,NA
"Fire-breasted Flowerpecker","Insufficient Data","Insufficient Data",NA,"Low"
"Scarlet-backed Flowerpecker","Insufficient Data","Insufficient Data",NA,"Low"
"Ruby-cheeked Sunbird","Insufficient Data","Insufficient Data",NA,"Low"
"Purple-rumped Sunbird","Insufficient Data","Insufficient Data",NA,"Moderate"
"Crimson-backed Sunbird",NA,NA,NA,NA
"Van Hasselt's Sunbird",NA,NA,NA,NA
"Purple Sunbird","Insufficient Data","Stable",NA,"Low"
"Ornate Sunbird",NA,NA,NA,NA
"Loten's Sunbird","Insufficient Data","Insufficient Data",NA,"Moderate"
"Fire-tailed Sunbird","Insufficient Data","Insufficient Data",NA,"Low"
"Black-throated Sunbird","Insufficient Data","Insufficient Data",NA,"Low"
"Mrs. Gould's Sunbird","Insufficient Data","Insufficient Data",NA,"Low"
"Green-tailed Sunbird","Insufficient Data","Insufficient Data",NA,"Low"
"Vigors's Sunbird",NA,NA,NA,NA
"Crimson Sunbird","Insufficient Data","Insufficient Data",NA,"Low"
"Little Spiderhunter","Insufficient Data","Insufficient Data",NA,"Low"
"Streaked Spiderhunter","Insufficient Data","Insufficient Data",NA,"Low"
"Asian Fairy-bluebird","Insufficient Data","Insufficient Data",NA,"Low"
"Blue-winged Leafbird",NA,NA,NA,NA
"Jerdon's Leafbird","Insufficient Data","Insufficient Data",NA,"Moderate"
"Golden-fronted Leafbird","Insufficient Data","Insufficient Data",NA,"Low"
"Orange-bellied Leafbird","Insufficient Data","Insufficient Data",NA,"Low"
"Streaked Weaver","Insufficient Data","Insufficient Data",NA,"Low"
"Baya Weaver","Insufficient Data","Rapid Decline",NA,"Moderate"
"Finn's Weaver","Insufficient Data","Insufficient Data",NA,"High"
"Black-breasted Weaver","Insufficient Data","Insufficient Data",NA,"Moderate"
"Indian Silverbill","Insufficient Data","Rapid Decline",NA,"Moderate"
"Scaly-breasted Munia","Insufficient Data","Trend Inconclusive",NA,"Low"
"Black-throated Munia",NA,NA,NA,NA
"White-rumped Munia","Insufficient Data","Insufficient Data",NA,"Low"
"Tricolored Munia","Insufficient Data","Trend Inconclusive",NA,"Low"
"Chestnut Munia",NA,NA,NA,NA
"Green Avadavat",NA,NA,NA,NA
"Red Avadavat","Insufficient Data","Insufficient Data",NA,"Low"
"Alpine Accentor","Insufficient Data","Insufficient Data",NA,"Low"
"Altai Accentor","Insufficient Data","Insufficient Data",NA,"Moderate"
"Robin Accentor",NA,NA,NA,NA
"Rufous-breasted Accentor","Insufficient Data","Insufficient Data",NA,"Low"
"Brown Accentor",NA,NA,NA,NA
"Black-throated Accentor",NA,NA,NA,NA
"Maroon-backed Accentor",NA,NA,NA,NA
"House Sparrow","Insufficient Data","Rapid Decline",NA,"Moderate"
"Spanish Sparrow",NA,NA,NA,NA
"Sind Sparrow",NA,NA,NA,NA
"Russet Sparrow","Insufficient Data","Insufficient Data",NA,"Low"
"Eurasian Tree Sparrow","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-throated Sparrow","Insufficient Data","Insufficient Data",NA,"Low"
"Rock Sparrow",NA,NA,NA,NA
"Pale Rockfinch",NA,NA,NA,NA
"Black-winged Snowfinch",NA,NA,NA,NA
"White-rumped Snowfinch",NA,NA,NA,NA
"Rufous-necked Snowfinch",NA,NA,NA,NA
"Blanford's Snowfinch",NA,NA,NA,NA
"Forest Wagtail","Insufficient Data","Insufficient Data",NA,"Low"
"Gray Wagtail","Insufficient Data","Insufficient Data",NA,"Low"
"Western Yellow Wagtail","Insufficient Data","Insufficient Data",NA,"Low"
"Eastern Yellow Wagtail",NA,NA,NA,NA
"Citrine Wagtail","Insufficient Data","Rapid Decline",NA,"Moderate"
"White-browed Wagtail","Insufficient Data","Trend Inconclusive",NA,"Low"
"White Wagtail","Stable","Rapid Decline",NA,"Moderate"
"Richard's Pipit","Insufficient Data","Insufficient Data",NA,"Low"
"Paddyfield Pipit","Insufficient Data","Rapid Decline",NA,"Moderate"
"Long-billed Pipit","Insufficient Data","Insufficient Data",NA,"Low"
"Blyth's Pipit","Insufficient Data","Insufficient Data",NA,"Low"
"Tawny Pipit",NA,NA,NA,NA
"Nilgiri Pipit",NA,NA,NA,NA
"Upland Pipit","Insufficient Data","Insufficient Data",NA,"Low"
"Meadow Pipit",NA,NA,NA,NA
"Rosy Pipit","Insufficient Data","Insufficient Data",NA,"Low"
"Tree Pipit","Insufficient Data","Insufficient Data",NA,"Low"
"Olive-backed Pipit","Insufficient Data","Trend Inconclusive",NA,"Low"
"Red-throated Pipit",NA,NA,NA,NA
"Water Pipit",NA,NA,NA,NA
"Siberian Pipit",NA,NA,NA,NA
"Common Chaffinch",NA,NA,NA,NA
"Brambling",NA,NA,NA,NA
"Black-and-yellow Grosbeak",NA,NA,NA,NA
"Collared Grosbeak","Insufficient Data","Insufficient Data",NA,"Moderate"
"Spot-winged Grosbeak","Insufficient Data","Insufficient Data",NA,"Low"
"White-winged Grosbeak",NA,NA,NA,NA
"Hawfinch",NA,NA,NA,NA
"Common Rosefinch","Insufficient Data","Insufficient Data",NA,"Low"
"Scarlet Finch",NA,NA,NA,NA
"Blyth's Rosefinch",NA,NA,NA,NA
"Himalayan Beautiful Rosefinch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Pink-rumped Rosefinch",NA,NA,NA,NA
"Dark-rumped Rosefinch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Pink-browed Rosefinch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Spot-winged Rosefinch",NA,NA,NA,NA
"Vinaceous Rosefinch",NA,NA,NA,NA
"Pale Rosefinch",NA,NA,NA,NA
"Sillem's Rosefinch",NA,NA,NA,NA
"Streaked Rosefinch",NA,NA,NA,NA
"Great Rosefinch",NA,NA,NA,NA
"Red-fronted Rosefinch",NA,NA,NA,NA
"Crimson-browed Finch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Three-banded Rosefinch",NA,NA,NA,NA
"Himalayan White-browed Rosefinch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Chinese White-browed Rosefinch",NA,NA,NA,NA
"Brown Bullfinch","Rapid Decline","Trend Inconclusive",NA,"High"
"Orange Bullfinch",NA,NA,NA,NA
"Red-headed Bullfinch","Insufficient Data","Trend Inconclusive",NA,"Low"
"Gray-headed Bullfinch",NA,NA,NA,NA
"Crimson-winged Finch",NA,NA,NA,NA
"Trumpeter Finch",NA,NA,NA,NA
"Mongolian Finch",NA,NA,NA,NA
"Blanford's Rosefinch",NA,NA,NA,NA
"Gold-naped Finch","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Spectacled Finch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Dark-breasted Rosefinch","Insufficient Data","Insufficient Data",NA,"Low"
"Plain Mountain Finch","Insufficient Data","Insufficient Data",NA,"Low"
"Black-headed Mountain Finch",NA,NA,NA,NA
"Desert Finch",NA,NA,NA,NA
"Yellow-breasted Greenfinch","Insufficient Data","Trend Inconclusive",NA,"Low"
"Black-headed Greenfinch",NA,NA,NA,NA
"Twite",NA,NA,NA,NA
"Eurasian Linnet",NA,NA,NA,NA
"Red Crossbill",NA,NA,NA,NA
"Gray-crowned Goldfinch",NA,NA,NA,NA
"Fire-fronted Serin",NA,NA,NA,NA
"Tibetan Serin","Insufficient Data","Insufficient Data",NA,"Moderate"
"Eurasian Siskin",NA,NA,NA,NA
"Crested Bunting","Insufficient Data","Insufficient Data",NA,"Low"
"Black-headed Bunting","Insufficient Data","Insufficient Data",NA,"Low"
"Red-headed Bunting",NA,NA,NA,NA
"Chestnut-eared Bunting","Insufficient Data","Insufficient Data",NA,"Moderate"
"Rock Bunting",NA,NA,NA,NA
"Godlewski's Bunting",NA,NA,NA,NA
"White-capped Bunting",NA,NA,NA,NA
"Yellowhammer",NA,NA,NA,NA
"Pine Bunting",NA,NA,NA,NA
"Gray-necked Bunting","Insufficient Data","Insufficient Data",NA,"Low"
"Ortolan Bunting",NA,NA,NA,NA
"Striolated Bunting",NA,NA,NA,NA
"Reed Bunting",NA,NA,NA,NA
"Yellow-breasted Bunting","Insufficient Data","Insufficient Data",NA,"High"
"Little Bunting","Insufficient Data","Insufficient Data",NA,"Low"
"Rustic Bunting",NA,NA,NA,NA
"Black-faced Bunting","Insufficient Data","Insufficient Data",NA,"Moderate"
"Chestnut Bunting",NA,NA,NA,NA
"Yellow-browed Bunting",NA,NA,NA,NA
"Tristram's Bunting",NA,NA,NA,NA
