"eBird.English.Name.2025","SoIB.Major.Update.Long.Term.Status","SoIB.Major.Update.Current.Status","SoIB.Major.Update.Range.Status","SoIB.Major.Update.Priority.Status"
"Plain Prinia","Insufficient Data","Insufficient Data",NA,"Low"
"Plaintive Cuckoo",NA,NA,NA,NA
"Plum-headed Parakeet","Insufficient Data","Trend Inconclusive",NA,"Low"
"Plumbeous Redstart","Insufficient Data","Insufficient Data",NA,"Low"
"Plume-toed Swiftlet",NA,NA,NA,NA
"Pomarine Jaeger",NA,NA,NA,NA
"Puff-throated Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Purple Cochoa",NA,NA,NA,NA
"Purple Heron","Insufficient Data","Insufficient Data",NA,"Low"
"Purple Sunbird","Insufficient Data","Insufficient Data",NA,"Low"
"Purple-rumped Sunbird",NA,NA,NA,NA
"Pygmy Cupwing",NA,NA,NA,NA
"Pygmy Flycatcher",NA,NA,NA,NA
"Rain Quail",NA,NA,NA,NA
"Red Avadavat","Insufficient Data","Insufficient Data",NA,"Low"
"Red Collared-Dove","Insufficient Data","Insufficient Data",NA,"Low"
"Red Crossbill",NA,NA,NA,NA
"Red Junglefowl","Insufficient Data","Insufficient Data",NA,"Low"
"Red Kite",NA,NA,NA,NA
"Red Knot",NA,NA,NA,NA
"Red Phalarope",NA,NA,NA,NA
"Red Spurfowl",NA,NA,NA,NA
"Red-backed Shrike",NA,NA,NA,NA
"Red-billed Blue-Magpie","Insufficient Data","Insufficient Data",NA,"Low"
"Red-billed Chough","Insufficient Data","Insufficient Data",NA,"Low"
"Red-billed Leiothrix","Insufficient Data","Insufficient Data",NA,"Low"
"Red-billed Scimitar-Babbler",NA,NA,NA,NA
"Red-billed Starling",NA,NA,NA,NA
"Red-billed Tropicbird",NA,NA,NA,NA
"Red-breasted Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Red-breasted Goose",NA,NA,NA,NA
"Red-breasted Merganser",NA,NA,NA,NA
"Red-breasted Parakeet",NA,NA,NA,NA
"Red-crested Pochard","Insufficient Data","Insufficient Data",NA,"Low"
"Red-faced Liocichla",NA,NA,NA,NA
"Red-flanked Bluetail",NA,NA,NA,NA
"Red-footed Booby",NA,NA,NA,NA
"Red-footed Falcon",NA,NA,NA,NA
"Red-fronted Rosefinch",NA,NA,NA,NA
"Red-headed Bullfinch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Red-headed Bunting",NA,NA,NA,NA
"Red-headed Trogon",NA,NA,NA,NA
"Red-headed Vulture",NA,NA,NA,NA
"Red-legged Crake",NA,NA,NA,NA
"Red-naped Ibis","Insufficient Data","Insufficient Data",NA,"Moderate"
"Red-necked Falcon","Insufficient Data","Insufficient Data",NA,"Moderate"
"Red-necked Grebe",NA,NA,NA,NA
"Red-necked Phalarope",NA,NA,NA,NA
"Red-necked Stint",NA,NA,NA,NA
"Red-tailed Minla",NA,NA,NA,NA
"Red-tailed Shrike",NA,NA,NA,NA
"Red-tailed Tropicbird",NA,NA,NA,NA
"Red-throated Loon",NA,NA,NA,NA
"Red-throated Pipit",NA,NA,NA,NA
"Red-throated Thrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Red-vented Bulbul","Insufficient Data","Insufficient Data",NA,"Low"
"Red-wattled Lapwing","Insufficient Data","Insufficient Data",NA,"Low"
"Red-whiskered Bulbul",NA,NA,NA,NA
"Reed Bunting",NA,NA,NA,NA
"Richard's Pipit",NA,NA,NA,NA
"River Lapwing","Insufficient Data","Insufficient Data",NA,"Moderate"
"River Tern","Insufficient Data","Insufficient Data",NA,"Moderate"
"Robin Accentor","Insufficient Data","Insufficient Data",NA,"Low"
"Rock Bunting","Insufficient Data","Insufficient Data",NA,"Low"
"Rock Bush-Quail",NA,NA,NA,NA
"Rock Eagle-Owl",NA,NA,NA,NA
"Rock Pigeon","Insufficient Data","Insufficient Data",NA,"Low"
"Rock Sparrow",NA,NA,NA,NA
"Rook",NA,NA,NA,NA
"Rose-ringed Parakeet","Insufficient Data","Insufficient Data",NA,"Low"
"Roseate Tern",NA,NA,NA,NA
"Rosy Minivet","Insufficient Data","Insufficient Data",NA,"Low"
"Rosy Pipit","Insufficient Data","Insufficient Data",NA,"Low"
"Rosy Starling",NA,NA,NA,NA
"Rough-legged Hawk",NA,NA,NA,NA
"Ruby-cheeked Sunbird",NA,NA,NA,NA
"Ruddy Kingfisher",NA,NA,NA,NA
"Ruddy Shelduck","Insufficient Data","Insufficient Data",NA,"Low"
"Ruddy Turnstone",NA,NA,NA,NA
"Ruddy-breasted Crake","Insufficient Data","Insufficient Data",NA,"Low"
"Rufescent Prinia",NA,NA,NA,NA
"Ruff","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous Babbler",NA,NA,NA,NA
"Rufous Sibia","Insufficient Data","Trend Inconclusive",NA,"Low"
"Rufous Treepie","Insufficient Data","Trend Inconclusive",NA,"Low"
"Rufous Woodpecker",NA,NA,NA,NA
"Rufous-backed Dwarf-Kingfisher",NA,NA,NA,NA
"Rufous-backed Redstart",NA,NA,NA,NA
"Rufous-backed Sibia",NA,NA,NA,NA
"Rufous-bellied Eagle",NA,NA,NA,NA
"Rufous-bellied Niltava","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-bellied Woodpecker",NA,NA,NA,NA
"Rufous-breasted Accentor","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-breasted Bush-Robin",NA,NA,NA,NA
"Rufous-capped Babbler",NA,NA,NA,NA
"Rufous-chinned Laughingthrush",NA,NA,NA,NA
"Rufous-crowned Prinia",NA,NA,NA,NA
"Rufous-faced Warbler",NA,NA,NA,NA
"Rufous-fronted Babbler",NA,NA,NA,NA
"Rufous-fronted Prinia",NA,NA,NA,NA
"Rufous-gorgeted Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-headed Parrotbill",NA,NA,NA,NA
"Rufous-naped Tit","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-necked Hornbill",NA,NA,NA,NA
"Rufous-necked Laughingthrush",NA,NA,NA,NA
"Rufous-necked Snowfinch",NA,NA,NA,NA
"Rufous-tailed Lark",NA,NA,NA,NA
"Rufous-tailed Rock-Thrush",NA,NA,NA,NA
"Rufous-tailed Scrub-Robin",NA,NA,NA,NA
"Rufous-throated Fulvetta",NA,NA,NA,NA
"Rufous-throated Partridge",NA,NA,NA,NA
"Rufous-throated Wren-Babbler",NA,NA,NA,NA
"Rufous-vented Grass Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Rufous-vented Laughingthrush",NA,NA,NA,NA
"Rufous-vented Tit",NA,NA,NA,NA
"Rufous-vented Yuhina",NA,NA,NA,NA
"Rufous-winged Buzzard",NA,NA,NA,NA
"Rufous-winged Fulvetta",NA,NA,NA,NA
"Russet Bush Warbler",NA,NA,NA,NA
"Russet Sparrow","Insufficient Data","Insufficient Data",NA,"Low"
"Rustic Bunting",NA,NA,NA,NA
"Rusty-bellied Shortwing",NA,NA,NA,NA
"Rusty-capped Fulvetta",NA,NA,NA,NA
"Rusty-cheeked Scimitar-Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Rusty-flanked Treecreeper",NA,NA,NA,NA
"Rusty-fronted Barwing",NA,NA,NA,NA
"Rusty-tailed Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Sabine's Gull",NA,NA,NA,NA
"Saker Falcon",NA,NA,NA,NA
"Sakhalin Leaf Warbler",NA,NA,NA,NA
"Sand Lark","Insufficient Data","Insufficient Data",NA,"Low"
"Sanderling",NA,NA,NA,NA
"Sandwich Tern",NA,NA,NA,NA
"Sapphire Flycatcher",NA,NA,NA,NA
"Sarus Crane","Insufficient Data","Insufficient Data",NA,"Moderate"
"Satyr Tragopan",NA,NA,NA,NA
"Saunders's Tern",NA,NA,NA,NA
"Savanna Nightjar",NA,NA,NA,NA
"Scaly Laughingthrush",NA,NA,NA,NA
"Scaly Thrush","Insufficient Data","Insufficient Data",NA,"Low"
"Scaly-bellied Woodpecker","Stable","Decline",NA,"Moderate"
"Scaly-breasted Cupwing","Insufficient Data","Insufficient Data",NA,"Low"
"Scaly-breasted Munia","Insufficient Data","Insufficient Data",NA,"Low"
"Scarlet Finch",NA,NA,NA,NA
"Scarlet Minivet",NA,NA,NA,NA
"Scarlet-backed Flowerpecker",NA,NA,NA,NA
"Sclater's Monal",NA,NA,NA,NA
"Sedge Warbler",NA,NA,NA,NA
"Sharp-tailed Sandpiper",NA,NA,NA,NA
"Shikra","Insufficient Data","Insufficient Data",NA,"Low"
"Short-billed Minivet",NA,NA,NA,NA
"Short-eared Owl",NA,NA,NA,NA
"Short-tailed Shearwater",NA,NA,NA,NA
"Short-toed Snake-Eagle","Insufficient Data","Insufficient Data",NA,"Low"
"Siberian Blue Robin",NA,NA,NA,NA
"Siberian Crane",NA,NA,NA,NA
"Siberian Pipit",NA,NA,NA,NA
"Siberian Rubythroat",NA,NA,NA,NA
"Siberian Stonechat","Insufficient Data","Insufficient Data",NA,"Low"
"Siberian Thrush",NA,NA,NA,NA
"Sichuan Leaf Warbler",NA,NA,NA,NA
"Sikkim Treecreeper",NA,NA,NA,NA
"Sikkim Wedge-billed Babbler",NA,NA,NA,NA
"Sillem's Rosefinch",NA,NA,NA,NA
"Silver-backed Needletail",NA,NA,NA,NA
"Silver-eared Mesia",NA,NA,NA,NA
"Sind Sparrow","Insufficient Data","Insufficient Data",NA,"Moderate"
"Sind Woodpecker",NA,NA,NA,NA
"Singing Bushlark",NA,NA,NA,NA
"Sirkeer Malkoha","Insufficient Data","Insufficient Data",NA,"Moderate"
"Slaty-backed Flycatcher",NA,NA,NA,NA
"Slaty-backed Forktail",NA,NA,NA,NA
"Slaty-bellied Tesia",NA,NA,NA,NA
"Slaty-blue Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Slaty-breasted Rail",NA,NA,NA,NA
"Slaty-headed Parakeet","Insufficient Data","Trend Inconclusive",NA,"Low"
"Slaty-legged Crake",NA,NA,NA,NA
"Slender-billed Babbler",NA,NA,NA,NA
"Slender-billed Gull",NA,NA,NA,NA
"Slender-billed Oriole",NA,NA,NA,NA
"Slender-billed Scimitar-Babbler",NA,NA,NA,NA
"Slender-billed Vulture",NA,NA,NA,NA
"Small Buttonquail",NA,NA,NA,NA
"Small Minivet","Insufficient Data","Rapid Decline",NA,"Moderate"
"Small Niltava",NA,NA,NA,NA
"Small Pratincole","Insufficient Data","Insufficient Data",NA,"Low"
"Smew",NA,NA,NA,NA
"Smoky Warbler",NA,NA,NA,NA
"Snow Partridge",NA,NA,NA,NA
"Snow Pigeon","Insufficient Data","Insufficient Data",NA,"Low"
"Snowy-browed Flycatcher",NA,NA,NA,NA
"Snowy-throated Babbler",NA,NA,NA,NA
"Sociable Lapwing",NA,NA,NA,NA
"Solitary Snipe",NA,NA,NA,NA
"Song Thrush",NA,NA,NA,NA
"Sooty Gull",NA,NA,NA,NA
"Sooty Shearwater",NA,NA,NA,NA
"Sooty Tern",NA,NA,NA,NA
"South Polar Skua",NA,NA,NA,NA
"Southern Hill Myna",NA,NA,NA,NA
"Southern Nutcracker",NA,NA,NA,NA
"Spanish Sparrow",NA,NA,NA,NA
"Speckled Piculet","Insufficient Data","Insufficient Data",NA,"Low"
"Speckled Wood-Pigeon","Insufficient Data","Insufficient Data",NA,"Low"
"Spectacled Finch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Spoon-billed Sandpiper",NA,NA,NA,NA
"Spot-bellied Eagle-Owl",NA,NA,NA,NA
"Spot-billed Pelican",NA,NA,NA,NA
"Spot-breasted Fantail",NA,NA,NA,NA
"Spot-breasted Laughingthrush",NA,NA,NA,NA
"Spot-breasted Parrotbill",NA,NA,NA,NA
"Spot-breasted Scimitar-Babbler",NA,NA,NA,NA
"Spot-throated Babbler",NA,NA,NA,NA
"Spot-winged Grosbeak",NA,NA,NA,NA
"Spot-winged Rosefinch",NA,NA,NA,NA
"Spot-winged Starling",NA,NA,NA,NA
"Spotted Bush Warbler",NA,NA,NA,NA
"Spotted Crake",NA,NA,NA,NA
"Spotted Dove","Insufficient Data","Insufficient Data",NA,"Low"
"Spotted Elachura",NA,NA,NA,NA
"Spotted Flycatcher",NA,NA,NA,NA
"Spotted Forktail","Insufficient Data","Insufficient Data",NA,"Low"
"Spotted Laughingthrush",NA,NA,NA,NA
"Spotted Owlet",NA,NA,NA,NA
"Spotted Redshank","Insufficient Data","Insufficient Data",NA,"Low"
"Spotted Sandgrouse",NA,NA,NA,NA
"Square-tailed Bulbul",NA,NA,NA,NA
"Square-tailed Drongo-Cuckoo",NA,NA,NA,NA
"Sri Lanka Bay-Owl",NA,NA,NA,NA
"Sri Lanka Frogmouth",NA,NA,NA,NA
"Steppe Eagle","Insufficient Data","Insufficient Data",NA,"High"
"Stork-billed Kingfisher",NA,NA,NA,NA
"Streak-breasted Scimitar-Babbler",NA,NA,NA,NA
"Streak-throated Barwing",NA,NA,NA,NA
"Streak-throated Swallow","Insufficient Data","Insufficient Data",NA,"Low"
"Streak-throated Woodpecker","Insufficient Data","Insufficient Data",NA,"Low"
"Streaked Laughingthrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Streaked Rosefinch",NA,NA,NA,NA
"Streaked Shearwater",NA,NA,NA,NA
"Streaked Spiderhunter",NA,NA,NA,NA
"Streaked Weaver","Insufficient Data","Insufficient Data",NA,"Low"
"Streaked Wren-Babbler",NA,NA,NA,NA
"Striated Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Striated Bulbul",NA,NA,NA,NA
"Striated Grassbird","Insufficient Data","Insufficient Data",NA,"Low"
"Striated Laughingthrush",NA,NA,NA,NA
"Striated Yuhina",NA,NA,NA,NA
"Striolated Bunting",NA,NA,NA,NA
"Stripe-breasted Woodpecker",NA,NA,NA,NA
"Stripe-throated Yuhina",NA,NA,NA,NA
"Striped Laughingthrush",NA,NA,NA,NA
"Sulphur-bellied Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Sultan Tit",NA,NA,NA,NA
"Swamp Francolin",NA,NA,NA,NA
"Swamp Grass Babbler",NA,NA,NA,NA
"Swinhoe's Snipe",NA,NA,NA,NA
"Swinhoe's Storm-Petrel",NA,NA,NA,NA
"Sykes's Nightjar",NA,NA,NA,NA
"Sykes's Warbler",NA,NA,NA,NA
"Taiga Bean-Goose",NA,NA,NA,NA
"Taiga Flycatcher",NA,NA,NA,NA
"Tawny Eagle",NA,NA,NA,NA
"Tawny Fish-Owl",NA,NA,NA,NA
"Tawny Lark",NA,NA,NA,NA
"Tawny Owl",NA,NA,NA,NA
"Tawny Pipit","Insufficient Data","Insufficient Data",NA,"Low"
"Tawny-bellied Babbler",NA,NA,NA,NA
"Tawny-breasted Wren-Babbler",NA,NA,NA,NA
"Temminck's Stint","Insufficient Data","Insufficient Data",NA,"Low"
"Temminck's Tragopan",NA,NA,NA,NA
"Terek Sandpiper",NA,NA,NA,NA
"Thick-billed Flowerpecker","Insufficient Data","Insufficient Data",NA,"Low"
"Thick-billed Green-Pigeon",NA,NA,NA,NA
"Thick-billed Warbler",NA,NA,NA,NA
"Three-banded Rosefinch",NA,NA,NA,NA
"Tibetan Blackbird","Insufficient Data","Insufficient Data",NA,"High"
"Tibetan Lark",NA,NA,NA,NA
"Tibetan Partridge",NA,NA,NA,NA
"Tibetan Sand-Plover",NA,NA,NA,NA
"Tibetan Sandgrouse",NA,NA,NA,NA
"Tibetan Serin",NA,NA,NA,NA
"Tibetan Snowcock",NA,NA,NA,NA
"Tickell's Blue Flycatcher","Insufficient Data","Insufficient Data",NA,"Moderate"
"Tickell's Leaf Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Tickell's Thrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Tree Pipit","Insufficient Data","Insufficient Data",NA,"Low"
"Tricolored Munia","Insufficient Data","Insufficient Data",NA,"Moderate"
"Tristram's Bunting",NA,NA,NA,NA
"Tropical Shearwater",NA,NA,NA,NA
"Trumpeter Finch",NA,NA,NA,NA
"Tufted Duck","Insufficient Data","Insufficient Data",NA,"Low"
"Tundra Bean-Goose",NA,NA,NA,NA
"Tundra Swan",NA,NA,NA,NA
"Turkestan Short-toed Lark",NA,NA,NA,NA
"Twite","Insufficient Data","Insufficient Data",NA,"Moderate"
"Two-barred Warbler",NA,NA,NA,NA
"Tytler's Leaf Warbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Ultramarine Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Upland Buzzard",NA,NA,NA,NA
"Upland Pipit","Insufficient Data","Insufficient Data",NA,"Low"
"Van Hasselt's Sunbird",NA,NA,NA,NA
"Variable Wheatear","Insufficient Data","Insufficient Data",NA,"Low"
"Variegated Laughingthrush","Insufficient Data","Trend Inconclusive",NA,"Low"
"Velvet-fronted Nuthatch",NA,NA,NA,NA
"Verditer Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Vernal Hanging-Parrot",NA,NA,NA,NA
"Vigors's Sunbird",NA,NA,NA,NA
"Vinaceous Rosefinch",NA,NA,NA,NA
"Violet Cuckoo",NA,NA,NA,NA
"Wallcreeper","Insufficient Data","Insufficient Data",NA,"Low"
"Ward's Trogon",NA,NA,NA,NA
"Water Pipit",NA,NA,NA,NA
"Water Rail",NA,NA,NA,NA
"Watercock",NA,NA,NA,NA
"Wayanad Laughingthrush",NA,NA,NA,NA
"Wedge-tailed Green-Pigeon","Insufficient Data","Insufficient Data",NA,"Low"
"Wedge-tailed Shearwater",NA,NA,NA,NA
"West Himalayan Bush Warbler",NA,NA,NA,NA
"Western Crowned Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Western Hooded Pitta",NA,NA,NA,NA
"Western House-Martin",NA,NA,NA,NA
"Western Marsh Harrier","Insufficient Data","Insufficient Data",NA,"Low"
"Western Reef-Heron",NA,NA,NA,NA
"Western Tragopan","Insufficient Data","Insufficient Data",NA,"High"
"Western Yellow Wagtail","Insufficient Data","Insufficient Data",NA,"Low"
"Whinchat",NA,NA,NA,NA
"Whiskered Tern","Insufficient Data","Insufficient Data",NA,"Low"
"Whiskered Yuhina","Insufficient Data","Insufficient Data",NA,"Low"
"Whistler's Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"White Stork",NA,NA,NA,NA
"White Wagtail","Insufficient Data","Insufficient Data",NA,"Low"
"White-backed Thrush",NA,NA,NA,NA
"White-bellied Blue Flycatcher",NA,NA,NA,NA
"White-bellied Drongo",NA,NA,NA,NA
"White-bellied Erpornis",NA,NA,NA,NA
"White-bellied Heron",NA,NA,NA,NA
"White-bellied Minivet",NA,NA,NA,NA
"White-bellied Redstart","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-bellied Sea-Eagle",NA,NA,NA,NA
"White-bellied Sholakili",NA,NA,NA,NA
"White-bellied Treepie",NA,NA,NA,NA
"White-bellied Woodpecker",NA,NA,NA,NA
"White-breasted Parrotbill",NA,NA,NA,NA
"White-breasted Waterhen","Insufficient Data","Insufficient Data",NA,"Low"
"White-breasted Woodswallow",NA,NA,NA,NA
"White-browed Bulbul",NA,NA,NA,NA
"White-browed Bush-Robin",NA,NA,NA,NA
"White-browed Bushchat",NA,NA,NA,NA
"White-browed Crake",NA,NA,NA,NA
"White-browed Fantail","Insufficient Data","Insufficient Data",NA,"Low"
"White-browed Fulvetta",NA,NA,NA,NA
"White-browed Laughingthrush",NA,NA,NA,NA
"White-browed Piculet",NA,NA,NA,NA
"White-browed Scimitar-Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"White-browed Shrike-Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"White-browed Tit-Warbler",NA,NA,NA,NA
